Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,13630,2,244.65,256.98,4.3893,56.526,7.70E+05,8.5569,1.17E+05,12.003,1.64E+05,5.3101,72376,
1,1,2,14166,2,301.49,211.1,10.303,69.562,9.85E+05,10.876,1.54E+05,11.844,1.68E+05,5.8734,83203,
1,1,3,26377,2,201.94,224.38,9.8019,36.544,9.64E+05,4.7176,1.24E+05,8.6343,2.28E+05,3.2087,84636,
1,1,4,22337,2,298.01,300.66,9.1693,44.483,9.94E+05,6.3511,1.42E+05,7.7349,1.73E+05,3.9565,88377,
1,1,5,11964,2,230.33,308.71,12.586,65.471,7.83E+05,7.2862,87172,9.8546,1.18E+05,5.3673,64214,
1,1,6,8053,2,184.48,298.97,13.915,110.2,8.87E+05,8.013,64529,19.364,1.56E+05,7.5512,60810,
1,1,7,21210,2,260.27,351.89,14.624,48.658,1.03E+06,7.9031,1.68E+05,8.5834,1.82E+05,3.8067,80741,
1,1,8,10137,2,348.16,228.53,17.646,73.239,7.42E+05,7.7816,78882,15.228,1.54E+05,6.3705,64578,
1,1,9,9212,2,350.94,275.91,17.782,128.37,1.18E+06,9.5153,87655,12.078,1.11E+05,5.7292,52777,
1,1,10,18368,2,271.87,149.41,20.568,48.736,8.95E+05,7.3096,1.34E+05,9.6559,1.77E+05,4.394,80709,
1,1,11,15771,2,194.81,150.12,22.968,79.583,1.26E+06,14.266,2.25E+05,12.754,2.01E+05,6.3615,1.00E+05,
1,1,12,14076,1,153.21,256.91,21.9,86.767,1.22E+06,12.718,1.79E+05,21.55,3.03E+05,6.7864,95525,
1,1,13,7993,1,199.09,335.54,21.436,89.31,7.14E+05,7.2012,57559,16.295,1.30E+05,6.9257,55357,
