Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,17524,2,238.09,256.09,8.9384,39.674,6.95E+05,5.7046,99967,29.52,5.17E+05,3.2098,56248,
1,1,2,12325,2,287.79,277.01,9.5155,43.292,5.34E+05,5.0832,62651,30.346,3.74E+05,3.2891,40538,
1,1,3,10959,2,254.47,201.1,8.2708,69.377,7.60E+05,7.7238,84645,17.984,1.97E+05,5.7974,63534,
1,1,4,7689,2,178.76,276.76,9.8623,88.95,6.84E+05,8.9884,69112,54.936,4.22E+05,5.7252,44021,
1,1,5,12322,2,241.66,312.97,7.439,57.115,7.04E+05,5.568,68609,25.658,3.16E+05,4.784,58948,
1,1,6,8910,2,198.13,208.92,11.216,66.825,5.95E+05,24.671,2.20E+05,32.573,2.90E+05,4.8969,43631,
1,1,7,24524,2,318.37,244.25,16.135,30.743,7.54E+05,6.8378,1.68E+05,20.428,5.01E+05,2.8,68666,
1,1,8,4221,2,250.79,168.84,13.141,102.52,4.33E+05,34.8,1.47E+05,26.204,1.11E+05,8.4489,35663,
1,1,9,7066,2,305.36,187.51,16.193,73.237,5.17E+05,35.211,2.49E+05,36.93,2.61E+05,5.2886,37369,
1,1,10,5908,1,191.27,310.83,16.484,89.993,5.32E+05,8.9782,53043,80.125,4.73E+05,54.312,3.21E+05,
1,1,11,12142,2,189.43,342.67,9.8414,52.724,6.40E+05,6.4993,78915,25.708,3.12E+05,4.3792,53172,
1,1,12,6520,2,244.6,348.46,15.594,102.31,6.67E+05,19.1,1.25E+05,32.279,2.10E+05,8.0719,52629,
1,1,13,4285,2,342.41,212.57,17.934,110.8,4.75E+05,9.2931,39821,34.42,1.47E+05,6.0128,25765,
1,1,14,4306,2,310.89,334.16,17.786,106.22,4.57E+05,8.1163,34949,52.811,2.27E+05,5.3957,23234,
1,1,15,4434,2,350.27,285.04,19.434,101.31,4.49E+05,10.92,48418,25.343,1.12E+05,5.1899,23012,
1,1,16,5580,2,271.17,152.07,19.991,85.379,4.76E+05,11.455,63918,35.153,1.96E+05,6.5676,36647,
1,1,17,8367,2,190.72,176.82,22.137,92.563,7.74E+05,8.733,73069,24.001,2.01E+05,7.3717,61679,
1,1,18,8234,2,141.56,267.51,20.658,81.182,6.68E+05,14.678,1.21E+05,61.676,5.08E+05,14.582,1.20E+05,
1,1,19,4593,2,277.05,351,20.407,106.57,4.89E+05,14.768,67829,44.476,2.04E+05,6.3926,29361,
1,1,20,7713,2,262.59,384.74,21.148,101.36,7.82E+05,11.893,91727,50.377,3.89E+05,5.9393,45810,
1,1,21,9623,1,210.38,377.82,22.55,106.11,1.02E+06,69.356,6.67E+05,20.204,1.94E+05,6.7167,64635,
1,1,22,5131,2,360.57,232.55,23.164,95.697,4.91E+05,9.4944,48716,22.682,1.16E+05,6.0842,31218,
1,1,23,9805,1,158.03,321.45,24.864,102.29,1.00E+06,94.976,9.31E+05,9.4345,92505,6.0253,59078,
1,1,24,9133,2,345.1,324.85,25.309,104.53,9.55E+05,17.788,1.62E+05,21.329,1.95E+05,6.5643,59952,
1,1,25,5381,2,227.57,151.54,24.957,112.08,6.03E+05,12.87,69255,19.813,1.07E+05,9.0782,48850,
1,1,26,3405,1,234.82,326.52,24.618,123.26,4.20E+05,7.3571,25051,86.753,2.95E+05,63.942,2.18E+05,
1,1,27,5717,2,141.96,342.09,26.244,96.023,5.49E+05,8.3509,47742,35.378,2.02E+05,7.5457,43139,
1,1,28,5518,1,189.83,347.51,25.634,142.42,7.86E+05,19.56,1.08E+05,39.558,2.18E+05,5.6937,31418,
1,1,29,7031,1,237.57,351.93,25.392,124.04,8.72E+05,61.53,4.33E+05,19.124,1.34E+05,6.5628,46143,
1,1,30,5183,2,298.97,370.12,26.358,92.543,4.80E+05,27.236,1.41E+05,37.214,1.93E+05,6.5454,33925,
1,1,31,6014,2,306.98,153.76,28.699,85.259,5.13E+05,9.9456,59813,25.874,1.56E+05,8.4579,50866,
1,1,32,3455,1,144.71,284.1,28.402,122.38,4.23E+05,7.2064,24898,90.637,3.13E+05,93.036,3.21E+05,
1,1,33,6855,2,336.77,174.25,28.998,85.73,5.88E+05,10.258,70321,21.237,1.46E+05,7.8301,53675,
1,1,34,6936,2,373.89,277.99,30.446,132.55,9.19E+05,10.298,71426,20.386,1.41E+05,5.8421,40521,
1,1,35,7534,1,255.69,371.6,30.438,114.15,8.60E+05,45.905,3.46E+05,46.882,3.53E+05,6.9806,52592,
1,1,36,6225,1,197.55,302.78,29.074,107.26,6.68E+05,6.739,41950,80.075,4.98E+05,77.463,4.82E+05,
1,1,37,5210,2,361.01,211.74,32.108,79.275,4.13E+05,19.436,1.01E+05,32.77,1.71E+05,5.6188,29274,
1,1,38,4338,2,329.5,368.83,32.287,93.858,4.07E+05,7.3559,31910,47.975,2.08E+05,5.7471,24931,
1,1,39,8217,2,178.91,397.23,33.116,90.853,7.47E+05,7.023,57708,39.843,3.27E+05,5.4874,45090,
1,1,40,5276,2,148.71,367.4,32.169,91.161,4.81E+05,14.634,77209,50.753,2.68E+05,5.3999,28490,
1,1,41,7735,1,242.9,404.29,34.113,104.26,8.06E+05,56.24,4.35E+05,35.23,2.73E+05,6.5533,50690,
1,1,42,5626,2,266.71,140.79,34.173,84.911,4.78E+05,20.214,1.14E+05,30.669,1.73E+05,5.5963,31485,
1,1,43,7645,1,221.97,378.52,34.349,114.62,8.76E+05,53.407,4.08E+05,40.748,3.12E+05,7.5438,57672,
1,1,44,5326,2,195.26,164.66,34.403,89.619,4.77E+05,31.778,1.69E+05,30.301,1.61E+05,6.1014,32496,
1,1,45,5659,2,152.91,212.07,35.789,87.65,4.96E+05,23.147,1.31E+05,32.661,1.85E+05,4.9171,27826,
1,1,46,5739,1,282.87,399.77,36.108,87.347,5.01E+05,24.124,1.38E+05,36.563,2.10E+05,5.9242,33999,
1,1,47,7396,2,132.86,282.85,36.883,88.952,6.58E+05,6.1271,45316,26.201,1.94E+05,8.2655,61132,
1,1,48,9018,1,290.68,364.47,36.287,98.346,8.87E+05,67.764,6.11E+05,15.371,1.39E+05,5.8365,52634,
1,1,49,4686,2,219,418.87,36.822,99.735,4.67E+05,7.1146,33339,24.652,1.16E+05,6.5147,30528,
1,1,50,2731,1,166.94,297.15,35.826,150.51,4.11E+05,6.8092,18596,58.888,1.61E+05,68.58,1.87E+05,
1,1,51,5805,1,234.75,323.82,35.918,84.181,4.89E+05,7.0272,40793,80.142,4.65E+05,56.464,3.28E+05,
1,1,52,4682,2,332.93,169.29,37.98,90.831,4.25E+05,17.033,79750,25.111,1.18E+05,7.3328,34332,
1,1,53,8780,1,161.89,334.81,39.397,112.95,9.92E+05,74.943,6.58E+05,15.164,1.33E+05,5.6944,49997,
1,1,54,6976,1,195.65,349.83,37.245,108.43,7.56E+05,37.291,2.60E+05,41.288,2.88E+05,7.5841,52907,
1,1,55,6068,2,230.97,152.84,40.3,90.115,5.47E+05,9.1124,55294,16.066,97488,7.4641,45292,
1,1,56,8773,2,343.17,345.99,42.873,92.053,8.08E+05,11.313,99246,12.31,1.08E+05,6.4057,56197,
1,1,57,6722,2,174.72,196.52,43.943,78.683,5.29E+05,12.589,84620,22.345,1.50E+05,5.0491,33940,
1,1,58,1344,1,306.14,353.11,39.297,83.96,1.13E+05,14.452,19423,69.074,92835,5.0491,6786,
1,1,59,5728,2,298.94,154.08,43.045,76.705,4.39E+05,18.644,1.07E+05,23.752,1.36E+05,5.1746,29640,
1,1,60,7826,1,184.19,373.43,43.617,104.2,8.15E+05,62.644,4.90E+05,11.873,92916,6.0714,47515,
1,1,61,5865,1,254.76,376.29,42.856,86.31,5.06E+05,24.674,1.45E+05,43.085,2.53E+05,10.575,62022,
1,1,62,5137,2,310.15,379.85,44.661,83.842,4.31E+05,6.7152,34496,24.766,1.27E+05,6.0557,31108,
1,1,63,10014,2,361.72,227.76,45.841,84.865,8.50E+05,10.973,1.10E+05,23.218,2.33E+05,4.7959,48026,
1,1,64,2436,1,228.02,353.85,44.603,155.08,3.78E+05,19.96,48623,20.801,50671,5.9146,14408,
1,1,65,10115,2,362.61,283.23,46.05,85.206,8.62E+05,15.938,1.61E+05,14.682,1.49E+05,5.8111,58779,
1,1,66,4320,1,219.88,392.72,45.224,89.607,3.87E+05,17.515,75663,47.17,2.04E+05,13.55,58534,
1,1,67,4844,2,341.13,188.59,45.113,79.109,3.83E+05,18.902,91560,22.975,1.11E+05,5.4806,26548,
1,1,68,2145,1,186.98,332.73,46.076,155.49,3.34E+05,21.619,46372,19.402,41617,5.2163,11189,
1,1,69,5776,2,157.24,270.63,47.583,87.233,5.04E+05,4.5699,26396,19.913,1.15E+05,5.9417,34319,
1,1,70,3003,1,204.38,310.13,47.223,125.96,3.78E+05,5.8135,17458,43.827,1.32E+05,51.923,1.56E+05,
1,1,71,3690,1,280.16,349.48,46.256,77.995,2.88E+05,11.827,43643,53.171,1.96E+05,4.9347,18209,
1,1,72,6916,2,273.13,404.64,47.933,64.039,4.43E+05,6.1158,42297,26.149,1.81E+05,4.5334,31353,
1,1,73,5604,2,242.9,167.97,50.794,75.421,4.23E+05,28.432,1.59E+05,25.558,1.43E+05,4.4932,25180,
1,1,74,5161,2,204.74,189.64,51.89,75.179,3.88E+05,21.177,1.09E+05,23.646,1.22E+05,4.3071,22229,
1,1,75,5261,2,165.28,326.83,50.7,65.784,3.46E+05,13.794,72572,39.765,2.09E+05,4.455,23438,
1,1,76,5190,2,275.25,165.46,52.219,73.723,3.83E+05,19.187,99578,21.645,1.12E+05,4.2757,22191,
1,1,77,5125,2,230.71,389.56,52.29,85.084,4.36E+05,6.3389,32487,19.803,1.01E+05,5.3231,27281,
1,1,78,3141,2,337.46,323.26,53.095,64.544,2.03E+05,6.1968,19464,24.479,76890,4.0608,12755,
1,1,79,7178,2,313.21,187.36,53.795,58.182,4.18E+05,10.498,75356,15.973,1.15E+05,4.2621,30593,
1,1,80,7140,2,184.95,297.74,55.15,66.194,4.73E+05,8.0686,57610,24.35,1.74E+05,4.9382,35259,
1,1,81,6669,2,283.74,358.91,54.13,57.911,3.86E+05,6.3996,42679,18.263,1.22E+05,5.0304,33548,
1,1,82,2695,1,240.13,362.29,51.275,76.022,2.05E+05,19.157,51629,48.941,1.32E+05,13.688,36889,
1,1,83,29362,2,194.79,237.34,47.366,20.27,5.95E+05,2.1254,62406,7.0618,2.07E+05,1.6795,49313,
1,1,84,3944,2,203.23,357.33,55.439,84.223,3.32E+05,5.4062,21322,22.153,87373,3.8717,15270,
1,1,85,17041,2,332.93,257.78,52.665,28.491,4.86E+05,6.2068,1.06E+05,10.243,1.75E+05,2.6976,45969,
1,1,86,6124,2,239.51,338.84,58.879,59.705,3.66E+05,5.0875,31156,24.258,1.49E+05,4.2108,25787,
1,1,87,6866,2,307.69,307.65,60.878,104.19,7.15E+05,4.6343,31819,12.954,88941,2.4675,16942,
1,1,88,8137,2,240.45,204.85,58.886,53.297,4.34E+05,9.8739,80344,14.117,1.15E+05,3.3609,27348,
1,1,89,3556,2,211.34,316.62,59.283,89.408,3.18E+05,3.9648,14099,14.711,52313,4.8746,17334,
1,1,90,8129,2,292.59,221.99,61.433,58.613,4.76E+05,8.6741,70512,11.952,97158,2.7258,22158,
1,1,91,15443,2,242.28,264.32,62.086,37.037,5.72E+05,3.7499,57910,18.211,2.81E+05,2.2583,34875,
