Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,10630,2,309.46,320.28,5.7215,52.528,5.58E+05,10.052,1.07E+05,26.584,2.83E+05,4.88,51874,
1,1,2,9869,2,280.62,288.79,6.9357,71.121,7.02E+05,9.9647,98342,28.929,2.86E+05,5.7381,56629,
1,1,3,20730,2,329.37,372.75,11.998,35.71,7.40E+05,6.9912,1.45E+05,12.18,2.52E+05,3.6265,75177,
1,1,4,16352,2,262.22,382.57,7.7061,38.788,6.34E+05,13.092,2.14E+05,14.556,2.38E+05,4.0307,65910,
1,1,5,33595,2,227.21,245.77,10.085,35.525,1.19E+06,5.6853,1.91E+05,12.138,4.08E+05,4.1156,1.38E+05,
1,1,6,11897,2,329.68,252.4,13.509,60.644,7.21E+05,7.5827,90211,29.395,3.50E+05,6.0076,71472,
1,1,7,20998,2,223.01,312.72,15.185,38.185,8.02E+05,3.7111,77926,16.573,3.48E+05,3.8773,81415,
1,1,8,24476,2,363.99,309.6,13.862,29.336,7.18E+05,3.8041,93110,12.193,2.98E+05,2.5777,63092,
1,1,9,4988,1,278.04,267.99,16.947,63.612,3.17E+05,63.263,3.16E+05,29.653,1.48E+05,6.437,32108,
1,1,10,5806,1,303.3,241.7,18.638,65.566,3.81E+05,39.097,2.27E+05,24.871,1.44E+05,6.9688,40461,
1,1,11,15912,2,274.07,180.45,21.6,65.736,1.05E+06,9.7144,1.55E+05,29.624,4.71E+05,5.5953,89032,
1,1,12,14073,2,325.5,414.09,19.501,45.288,6.37E+05,6.4886,91314,9.5132,1.34E+05,4.672,65749,
1,1,13,3490,1,303.58,213.42,19.666,64.731,2.26E+05,31.397,1.10E+05,53.213,1.86E+05,7.2209,25201,
1,1,14,6581,1,247.47,268.86,20.019,57.976,3.82E+05,27.956,1.84E+05,32.465,2.14E+05,7.3194,48169,
1,1,15,7405,1,238.46,219.31,21.494,58.045,4.30E+05,41.738,3.09E+05,19.767,1.46E+05,6.633,49117,
1,1,16,10958,2,228.55,398.7,23.305,60.384,6.62E+05,5.2731,57783,11.115,1.22E+05,6.5919,72234,
1,1,17,10268,2,332.84,190.66,29.004,48.755,5.01E+05,16.858,1.73E+05,33.265,3.42E+05,4.8018,49305,
1,1,18,4267,1,287.89,187.46,29.804,49.326,2.10E+05,22.897,97700,31.894,1.36E+05,6.3194,26965,
1,1,19,9050,1,265.66,255.95,29.152,58.518,5.30E+05,18.987,1.72E+05,45.522,4.12E+05,7.7275,69934,
1,1,20,10813,1,224.72,258.58,31.063,60.378,6.53E+05,40.13,4.34E+05,25.915,2.80E+05,5.8312,63053,
1,1,21,2413,2,228.22,189.97,32.708,64.761,1.56E+05,7.1397,17228,7.6701,18508,12.704,30655,
1,1,22,10935,2,362.96,230.4,35.432,56.581,6.19E+05,5.5219,60382,26.603,2.91E+05,4.6336,50668,
1,1,23,13347,1,318.14,244.64,31.923,51.839,6.92E+05,26.036,3.48E+05,30.641,4.09E+05,5.9193,79005,
1,1,24,14438,2,185.9,248.83,36.649,55.444,8.01E+05,5.6796,82002,20.48,2.96E+05,5.4123,78143,
