Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,20446,2,263.49,305.05,9.3582,109.68,2.24E+06,16.477,3.37E+05,20.209,4.13E+05,2.6049,53259,
1,1,3,29881,2,205.81,272.19,11.255,77.846,2.33E+06,14.352,4.29E+05,19.591,5.85E+05,1.9361,57852,
1,1,4,10292,2,199.8,338.51,8.0566,141.21,1.45E+06,22.909,2.36E+05,43.089,4.43E+05,3.2082,33019,
1,1,5,7819,2,247.26,356.08,8.5905,154.88,1.21E+06,35.927,2.81E+05,48.366,3.78E+05,3.0735,24032,
1,1,6,13485,2,312.23,353.93,11.764,143.64,1.94E+06,28.78,3.88E+05,41.987,5.66E+05,3.2523,43857,
1,1,7,3378,2,149.95,298.94,12.493,174.82,5.91E+05,3.9725,13419,5.8292,19691,2.8674,9686,
1,1,8,14451,2,266.75,388.65,14.425,160.61,2.32E+06,16.466,2.38E+05,45.123,6.52E+05,3.3383,48242,
1,1,9,21550,2,156.08,236.97,19.208,97.897,2.11E+06,8.2633,1.78E+05,27.248,5.87E+05,2.1763,46900,
1,1,10,8013,1,183,368.19,17.462,167.65,1.34E+06,27.309,2.19E+05,44.301,3.55E+05,3.3952,27206,
1,1,11,12862,1,215.22,391.3,17.459,153.03,1.97E+06,12.912,1.66E+05,35.402,4.55E+05,3.7896,48742,
1,1,12,18299,2,276.36,240.37,17.686,102.61,1.88E+06,8.1423,1.49E+05,16.73,3.06E+05,2.3232,42512,
1,1,13,12571,2,149.92,349.13,24.605,143.22,1.80E+06,9.3725,1.18E+05,34.218,4.30E+05,2.4817,31197,
1,1,14,49501,2,238.45,199.2,14.364,31.306,1.55E+06,5.7965,2.87E+05,7.8497,3.89E+05,1.0488,51919,
1,1,15,12766,2,315.94,269.44,23.919,127.82,1.63E+06,7.3252,93513,24.611,3.14E+05,2.2303,28472,
1,1,16,10985,1,325.95,381.26,24.896,165.15,1.81E+06,7.4503,81842,41.665,4.58E+05,2.9618,32535,
1,1,17,739,2,186.3,393.14,21.088,202.99,1.50E+05,5.7984,4285,5.9702,4412,4.5413,3356,
1,1,18,7636,1,270.56,381.04,25.079,144.66,1.10E+06,83.247,6.36E+05,32.806,2.51E+05,3.6094,27561,
1,1,19,14356,2,356.2,295.91,29.613,110.2,1.58E+06,17.269,2.48E+05,37.793,5.43E+05,2.392,34340,
1,1,20,13241,2,281.69,432.67,28.808,142.12,1.88E+06,7.0172,92915,28.98,3.84E+05,3.1717,41996,
1,1,21,8469,1,251.51,410.82,30.362,155.18,1.31E+06,75.864,6.43E+05,21.365,1.81E+05,4.0468,34272,
1,1,22,20327,2,119.59,281.99,33.662,73.867,1.50E+06,13.553,2.76E+05,19.524,3.97E+05,1.957,39780,
1,1,23,6462,1,212.01,396.83,30.765,133.02,8.60E+05,68.516,4.43E+05,58.683,3.79E+05,3.4899,22552,
1,1,24,14313,2,355.11,360.41,36.555,130.14,1.86E+06,70.612,1.01E+06,42.117,6.03E+05,2.6639,38129,
1,1,25,6974,1,304.32,399.22,32.138,143.54,1.00E+06,101.76,7.10E+05,19.435,1.36E+05,3.1643,22068,
1,1,26,3195,1,226.84,359.38,35.146,98.03,3.13E+05,11.523,36816,8.6951,27781,3.348,10697,
1,1,27,10540,1,173.51,388.54,37.075,132.4,1.40E+06,21.254,2.24E+05,25.009,2.64E+05,2.9982,31601,
1,1,28,26272,2,320.91,219.13,35.427,64.967,1.71E+06,11.253,2.96E+05,19.238,5.05E+05,1.5235,40025,
1,1,29,7688,1,268.17,427.31,39.216,132.03,1.02E+06,54.079,4.16E+05,35.148,2.70E+05,3.7605,28911,
1,1,30,11419,2,221.97,435.4,43.558,130.68,1.49E+06,5.7695,65882,22.746,2.60E+05,2.4034,27444,
1,1,31,5266,1,227.15,409.01,40.112,147.27,7.76E+05,61.356,3.23E+05,48.886,2.57E+05,2.9009,15276,
1,1,32,11575,1,334.57,407.39,46.105,148.38,1.72E+06,6.9185,80082,31.131,3.60E+05,2.6737,30948,
1,1,33,7276,1,296.48,381,44.623,116.47,8.47E+05,35.404,2.58E+05,49.337,3.59E+05,10.643,77436,
1,1,34,11971,2,139.06,369.74,47.95,111.42,1.33E+06,50.539,6.05E+05,25.845,3.09E+05,2.5957,31073,
1,1,35,8339,1,248.69,391.19,48.164,115.14,9.60E+05,38.565,3.22E+05,31.29,2.61E+05,4.1149,34314,
1,1,36,12500,2,143.62,189.23,51.185,98.725,1.23E+06,19.458,2.43E+05,17.643,2.21E+05,2.2123,27654,
1,1,37,9082,1,287.9,426.49,51.416,123.63,1.12E+06,53.399,4.85E+05,28.254,2.57E+05,3.3743,30645,
1,1,38,9836,1,211.05,395.2,52.845,105.8,1.04E+06,27.626,2.72E+05,42.905,4.22E+05,2.2279,21914,
1,1,39,15187,2,291.19,162.98,56.519,111.63,1.70E+06,40.407,6.14E+05,31.438,4.77E+05,2.3032,34978,
1,1,40,14323,2,112.58,306.46,54.821,104.98,1.50E+06,16.908,2.42E+05,27.967,4.01E+05,2.2483,32202,
1,1,41,5394,1,325.43,384.22,54.754,109.98,5.93E+05,75.242,4.06E+05,19.288,1.04E+05,2.8676,15468,
1,1,42,9253,2,359.42,365.7,55.439,146.12,1.35E+06,13.015,1.20E+05,32.591,3.02E+05,2.1286,19696,
1,1,43,9736,2,122.32,232.7,57.145,117.61,1.15E+06,42.155,4.10E+05,36.752,3.58E+05,2.4771,24117,
