Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,6256,2,253.75,215.47,7.0908,144.11,9.02E+05,24.721,1.55E+05,34.325,2.15E+05,34.227,2.14E+05,
1,1,2,3787,2,248.61,244.06,9.3781,161.58,6.12E+05,4.6168,17484,30.228,1.14E+05,34.338,1.30E+05,
1,1,3,5853,2,196.06,265.27,8.924,135.27,7.92E+05,5.1515,30152,26.675,1.56E+05,34.713,2.03E+05,
1,1,4,6702,2,231.29,275.94,9.5503,122.08,8.18E+05,21.396,1.43E+05,37.254,2.50E+05,34.869,2.34E+05,
1,1,5,5111,2,239.95,151.11,9.7312,150.88,7.71E+05,16.271,83159,46.066,2.35E+05,48.119,2.46E+05,
1,1,6,7553,2,205.09,202.26,10.855,127.96,9.67E+05,7.6025,57422,42.488,3.21E+05,29.343,2.22E+05,
1,1,7,10906,2,214.16,309.9,14.173,72.034,7.86E+05,9.1977,1.00E+05,16.65,1.82E+05,24.135,2.63E+05,
1,1,8,7259,1,238.99,204.75,13.507,146.56,1.06E+06,99.062,7.19E+05,11.022,80009,8.0376,58345,
1,1,9,6246,2,281.14,245.72,13.926,142.41,8.90E+05,10.035,62681,35.839,2.24E+05,40.481,2.53E+05,
1,1,10,5734,2,271.49,282.61,13.891,123.5,7.08E+05,40.224,2.31E+05,32.679,1.87E+05,30.544,1.75E+05,
1,1,11,4915,2,269.51,313.36,12.558,156.28,7.68E+05,28.948,1.42E+05,31.542,1.55E+05,38.66,1.90E+05,
1,1,12,7219,2,211.5,128.18,15.213,117.82,8.51E+05,7.4145,53525,46.266,3.34E+05,28.008,2.02E+05,
1,1,13,7103,2,294.27,181.56,15.477,130.7,9.28E+05,9.7818,69480,32.298,2.29E+05,31.359,2.23E+05,
1,1,14,4611,2,174.12,245.59,16.231,156.53,7.22E+05,4.9768,22948,36.426,1.68E+05,31.626,1.46E+05,
1,1,15,8549,2,249.81,342.64,16.326,148.04,1.27E+06,6.2786,53676,13.07,1.12E+05,10.494,89712,
1,1,16,5371,2,168.79,295.44,17.372,131.98,7.09E+05,16.385,88003,36.091,1.94E+05,43.883,2.36E+05,
1,1,17,6390,2,200.64,348.14,16.842,120.26,7.68E+05,8.0114,51193,16.609,1.06E+05,34.415,2.20E+05,
1,1,18,5697,2,247.99,114.86,18.161,135.7,7.73E+05,6.0097,34237,28.125,1.60E+05,30.669,1.75E+05,
1,1,19,8539,1,272.04,145.4,20.13,136.76,1.17E+06,79.26,6.77E+05,25.376,2.17E+05,7.3981,63172,
1,1,20,7291,1,236.77,178.33,17.376,154.81,1.13E+06,87.701,6.39E+05,11.058,80625,7.1203,51914,
1,1,21,4945,2,180.19,204.3,18.236,149.92,7.41E+05,5.9223,29286,33.907,1.68E+05,26.167,1.29E+05,
1,1,22,2790,1,278.2,205.91,16.634,132.09,3.69E+05,63.701,1.78E+05,66.624,1.86E+05,7.7857,21722,
1,1,23,9006,1,197.57,166.67,23.191,152.79,1.38E+06,24.531,2.21E+05,61.685,5.56E+05,6.3815,57472,
1,1,24,6279,2,303.51,236.44,22.309,128.41,8.06E+05,16.975,1.07E+05,35.239,2.21E+05,33.529,2.11E+05,
1,1,25,8449,2,306.16,306.48,22.256,148.17,1.25E+06,23.979,2.03E+05,24.625,2.08E+05,43.261,3.66E+05,
1,1,26,6407,2,165.75,329.69,22.038,129.22,8.28E+05,7.7723,49797,15.688,1.01E+05,40.165,2.57E+05,
