Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,10177,2,264.73,235.34,8.6816,135.7,1.38E+06,8.5479,86992,27.816,2.83E+05,4.6752,47580,
1,1,2,9511,2,220.7,252.58,7.1501,135.3,1.29E+06,45.012,4.28E+05,46.295,4.40E+05,3.2355,30773,
1,1,3,8418,2,270.21,290.3,8.7188,112.88,9.50E+05,60.471,5.09E+05,35.774,3.01E+05,3.7198,31313,
1,1,4,5356,2,225.98,203.47,9.6482,222.47,1.19E+06,9.3574,50118,15.262,81743,4.3389,23239,
1,1,5,7013,2,172.32,252.84,12.463,183.07,1.28E+06,6.4754,45412,22.443,1.57E+05,4.8603,34085,
1,1,6,13016,2,309.35,272.54,13.409,115.55,1.50E+06,26.947,3.51E+05,46.157,6.01E+05,3.4721,45193,
1,1,7,8676,1,235.7,302.31,12.795,120.21,1.04E+06,46.43,4.03E+05,58.574,5.08E+05,2.6722,23184,
1,1,8,13150,2,184.35,322.74,11.804,101.48,1.33E+06,14.655,1.93E+05,28.061,3.69E+05,2.7852,36626,
1,1,9,5562,1,201.11,267.88,17.059,92.464,5.14E+05,52.057,2.90E+05,27.483,1.53E+05,3.6122,20091,
1,1,10,6628,1,241.32,262.27,16.031,119.71,7.93E+05,76.518,5.07E+05,42.303,2.80E+05,2.664,17657,
1,1,11,11726,2,185.39,206.69,20.73,113.15,1.33E+06,18.858,2.21E+05,24.482,2.87E+05,3.6787,43137,
1,1,12,7525,1,204.92,305.85,18.311,114.64,8.63E+05,66.846,5.03E+05,43.919,3.30E+05,5.7245,43077,
1,1,13,9396,1,273.2,323.83,18.494,105.03,9.87E+05,73.072,6.87E+05,35.599,3.34E+05,5.4953,51634,
1,1,14,7366,2,293.45,209.93,21.381,165.31,1.22E+06,4.2873,31580,10.907,80339,2.42,17826,
1,1,15,14844,2,226.9,178.51,22.899,103.71,1.54E+06,6.6675,98972,15.221,2.26E+05,3.5448,52619,
1,1,16,5852,1,258.92,271.79,22.36,123.34,7.22E+05,14.209,83150,51.268,3.00E+05,8.6529,50637,
1,1,17,12877,2,148.24,276.47,24.658,100.51,1.29E+06,15.576,2.01E+05,30.138,3.88E+05,3.4668,44642,
1,1,18,5503,1,262.79,239.81,20.969,94.847,5.22E+05,16.311,89759,49.408,2.72E+05,10.107,55617,
1,1,19,5971,1,301.23,269.31,24.765,102.98,6.15E+05,58.797,3.51E+05,32.09,1.92E+05,4.1737,24921,
1,1,20,7560,1,174.94,292.28,26.033,108.48,8.20E+05,47.434,3.59E+05,34.919,2.64E+05,2.5716,19441,
1,1,21,11261,2,269.04,184.75,29.226,101.09,1.14E+06,7.8762,88694,16.29,1.83E+05,2.6612,29968,
1,1,22,8554,1,278.39,283.59,30.628,92.046,7.87E+05,36.81,3.15E+05,33.409,2.86E+05,3.3675,28806,
1,1,23,6437,1,216.21,324.12,28.486,106.69,6.87E+05,29.027,1.87E+05,38.741,2.49E+05,7.4963,48254,
1,1,24,12060,2,159.6,228.52,31.379,96.459,1.16E+06,12.042,1.45E+05,19.799,2.39E+05,3.1004,37391,
1,1,25,12483,2,317.83,245.57,31.764,124.29,1.55E+06,9.4851,1.18E+05,22.406,2.80E+05,2.9158,36398,
1,1,26,5252,1,232.21,282.07,29.534,89.727,4.71E+05,43.563,2.29E+05,37.149,1.95E+05,3.9143,20558,
1,1,27,8135,1,192.6,340.98,29.761,89.805,7.31E+05,49.748,4.05E+05,34.89,2.84E+05,5.2567,42763,
1,1,28,7475,1,257.83,337.79,29.367,97.051,7.25E+05,46.329,3.46E+05,48.274,3.61E+05,5.8405,43658,
1,1,29,8433,1,292.51,323.89,32.823,98.072,8.27E+05,33.57,2.83E+05,32.086,2.71E+05,3.8961,32856,
1,1,30,12820,2,210.51,170.49,36.219,87.577,1.12E+06,8.2024,1.05E+05,15.015,1.92E+05,2.8108,36035,
1,1,31,10639,2,186.24,205.28,35.24,99.19,1.06E+06,5.5192,58719,17.439,1.86E+05,2.5967,27626,
1,1,32,13241,2,253.9,367.46,38.915,117.88,1.56E+06,5.5324,73255,18.518,2.45E+05,2.6358,34900,
1,1,33,10470,1,188.2,272.62,35.025,93.606,9.80E+05,14.323,1.50E+05,39.142,4.10E+05,2.4571,25726,
1,1,34,8439,2,157.97,330.06,36.675,120.6,1.02E+06,19.282,1.63E+05,28.564,2.41E+05,2.6583,22433,
1,1,35,11498,2,246.3,156.4,40.577,101.35,1.17E+06,7.5014,86251,15.348,1.76E+05,2.6818,30835,
