Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,8094,2,208.38,265.33,6.7161,109.52,8.86E+05,8.6762,70225,71.745,5.81E+05,37.429,3.03E+05,
1,1,2,9921,2,225.28,182.68,6.3347,107.15,1.06E+06,11.479,1.14E+05,66.276,6.58E+05,38.237,3.79E+05,
1,1,3,8659,2,290.18,229.36,6.2538,94.656,8.20E+05,7.7982,67525,68.736,5.95E+05,38.808,3.36E+05,
1,1,4,10794,2,158.66,234.69,10.577,102.82,1.11E+06,10.223,1.10E+05,68.946,7.44E+05,35.844,3.87E+05,
1,1,5,5375,1,241.12,245.22,9.4082,130.14,7.00E+05,35.233,1.89E+05,93.599,5.03E+05,6.7955,36526,
1,1,6,12438,2,310.7,273.25,8.377,95.364,1.19E+06,9.7689,1.22E+05,37.093,4.61E+05,34.577,4.30E+05,
1,1,7,7352,2,249.21,301.23,9.6991,115.64,8.50E+05,10.647,78280,75.265,5.53E+05,30.802,2.26E+05,
1,1,8,7571,1,192.93,212.38,12.439,112,8.48E+05,79.255,6.00E+05,53.314,4.04E+05,7.6701,58070,
1,1,9,21597,2,180.82,319.85,12.47,82.878,1.79E+06,16.461,3.56E+05,54.422,1.18E+06,43.51,9.40E+05,
1,1,10,6005,1,258.75,168.95,14.568,124.01,7.45E+05,32.793,1.97E+05,83.87,5.04E+05,6.4415,38681,
1,1,11,6121,1,292.84,182.96,12.398,120.71,7.39E+05,44.165,2.70E+05,103.52,6.34E+05,6.6246,40549,
1,1,12,6206,1,267.71,254.24,15.52,113.43,7.04E+05,51.077,3.17E+05,108.29,6.72E+05,6.9059,42858,
1,1,13,9250,2,276.64,345.08,14.691,86.977,8.05E+05,5.8227,53860,43.591,4.03E+05,25.829,2.39E+05,
1,1,14,7739,2,162.15,170.75,16.163,115.55,8.94E+05,7.7286,59812,64.642,5.00E+05,37.114,2.87E+05,
1,1,15,7462,1,294.01,280.07,17.272,105.01,7.84E+05,92.272,6.89E+05,84.81,6.33E+05,7.2537,54127,
1,1,16,7002,2,214.18,148.1,17.533,112.35,7.87E+05,70.944,4.97E+05,49.185,3.44E+05,6.9162,48427,
1,1,17,6811,1,328.64,213.03,17.499,117.88,8.03E+05,56.295,3.83E+05,51.295,3.49E+05,6.3092,42972,
1,1,18,6628,2,247.54,379.97,19.524,124.67,8.26E+05,10.067,66721,46.697,3.10E+05,41.282,2.74E+05,
1,1,19,9833,1,236.98,204.56,20.337,151.37,1.49E+06,17.874,1.76E+05,19.326,1.90E+05,4.2997,42279,
1,1,20,11868,2,328.76,300.96,22.426,110.02,1.31E+06,10.672,1.27E+05,42.451,5.04E+05,25.035,2.97E+05,
1,1,21,16740,2,312.32,144.03,24.782,99.049,1.66E+06,27.065,4.53E+05,41.916,7.02E+05,25.621,4.29E+05,
1,1,22,3792,1,277.43,219.62,21.465,178.23,6.76E+05,27.024,1.02E+05,18.699,70906,5.062,19195,
1,1,23,15514,1,268.51,151.2,25.635,100.02,1.55E+06,19.812,3.07E+05,111.25,1.73E+06,5.9572,92420,
1,1,24,6133,1,357.96,233.85,25.008,120.08,7.36E+05,50.324,3.09E+05,31.08,1.91E+05,6.3731,39086,
1,1,25,6750,1,327.09,254.98,24.817,118.1,7.97E+05,60.966,4.12E+05,79.584,5.37E+05,6.4816,43751,
1,1,26,12156,1,210.59,163.5,26.083,128.49,1.56E+06,59.945,7.29E+05,73.382,8.92E+05,6.0026,72967,
1,1,27,16345,2,133.67,177.02,28.772,99.413,1.62E+06,6.8984,1.13E+05,62.949,1.03E+06,36.937,6.04E+05,
1,1,28,5950,1,314.25,228.2,27.255,122.3,7.28E+05,44.622,2.66E+05,26.069,1.55E+05,5.8442,34773,
1,1,29,3814,1,298.71,186.84,26.048,172.55,6.58E+05,27.03,1.03E+05,16.486,62876,4.6686,17806,
1,1,30,10345,2,335.45,337.81,31.016,79.606,8.24E+05,11.629,1.20E+05,44.922,4.65E+05,25.047,2.59E+05,
1,1,31,8194,2,193.61,122.65,30.432,105.53,8.65E+05,14.004,1.15E+05,49.336,4.04E+05,28.054,2.30E+05,
1,1,32,13136,1,336.1,178.43,36.715,111.83,1.47E+06,23.714,3.12E+05,103.47,1.36E+06,5.196,68254,
1,1,33,11110,1,229.99,131.25,38.501,123.88,1.38E+06,73.442,8.16E+05,40.038,4.45E+05,5.4992,61096,
1,1,34,13560,2,380.48,273.16,39.715,78.188,1.06E+06,5.3812,72969,32.756,4.44E+05,23.504,3.19E+05,
1,1,35,10689,2,104.38,265.47,40.521,96.63,1.03E+06,8.8552,94653,42.724,4.57E+05,26.578,2.84E+05,
1,1,36,9982,2,371.35,205.02,40.067,116.88,1.17E+06,9.5367,95195,35.214,3.52E+05,35.301,3.52E+05,
1,1,37,15894,2,230.35,214.86,39.503,65.793,1.05E+06,5.5496,88205,26.098,4.15E+05,23.459,3.73E+05,
1,1,38,12022,2,204.25,283.51,41.604,76.382,9.18E+05,7.7884,93632,29.823,3.59E+05,23.308,2.80E+05,
1,1,39,8201,2,183.54,379.2,42.569,106.06,8.70E+05,7.6376,62636,30.666,2.51E+05,29.923,2.45E+05,
1,1,40,7404,2,281.71,106.51,42.993,108.83,8.06E+05,14.029,1.04E+05,46.801,3.47E+05,23.024,1.70E+05,
1,1,41,16865,1,299.01,145.54,44.812,91.653,1.55E+06,9.8773,1.67E+05,54.838,9.25E+05,5.2503,88546,
1,1,42,9302,2,157.45,125.44,48.233,89.028,8.28E+05,6.7037,62358,40.541,3.77E+05,29.149,2.71E+05,
1,1,43,19591,2,260.65,331.89,51.615,52.342,1.03E+06,3.2768,64196,19.947,3.91E+05,14.889,2.92E+05,
1,1,44,3716,2,178.61,222.65,47.778,122.2,4.54E+05,2.4715,9184,5.2753,19603,5.2688,19579,
1,1,45,21991,2,315.45,299.08,51.084,43.652,9.60E+05,3.1436,69132,17.664,3.88E+05,12.94,2.85E+05,
1,1,46,11244,2,230.41,106.29,52.96,96.083,1.08E+06,5.4313,61069,42.389,4.77E+05,32.712,3.68E+05,
1,1,47,7925,2,364.36,168.15,54.79,111.1,8.80E+05,5.1529,40837,36.277,2.88E+05,29.654,2.35E+05,
1,1,48,13462,2,288.04,381.58,56.204,53.31,7.18E+05,6.3999,86155,28.923,3.89E+05,18.696,2.52E+05,
1,1,49,19815,2,344.35,228.26,55.406,40.31,7.99E+05,3.4801,68958,18.584,3.68E+05,12.824,2.54E+05,
1,1,50,28920,2,153.65,325.42,55.977,38.68,1.12E+06,5.8164,1.68E+05,17.528,5.07E+05,15.274,4.42E+05,
1,1,51,12348,2,211.09,385.94,57.656,63.35,7.82E+05,3.0709,37919,19.522,2.41E+05,17.261,2.13E+05,
1,1,52,19914,2,109.23,198.36,56.211,51.992,1.04E+06,3.4028,67763,24.682,4.92E+05,19.386,3.86E+05,
1,1,53,10048,2,361.62,303.55,58.94,74.269,7.46E+05,13.735,1.38E+05,33.025,3.32E+05,20.886,2.10E+05,
1,1,54,14430,2,313.27,132.04,61.886,55.623,8.03E+05,4.7896,69114,28.95,4.18E+05,20.269,2.92E+05,
