Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,14011,2,339.05,307.84,5.2371,62.282,8.73E+05,4.7816,66995,17.602,2.47E+05,3.5096,49173,
1,1,2,28715,2,329.19,212.19,8.8193,42.79,1.23E+06,18.709,5.37E+05,15.778,4.53E+05,3.3437,96013,
1,1,3,22061,2,263.41,241.69,6.7964,53.329,1.18E+06,6.8705,1.52E+05,17.028,3.76E+05,3.6821,81231,
1,1,4,20542,2,246.14,171.73,8.3087,55.623,1.14E+06,7.0573,1.45E+05,32.412,6.66E+05,3.3483,68780,
1,1,5,19331,2,187.01,240.54,11.008,32.24,6.23E+05,3.382,65377,23.342,4.51E+05,2.6162,50574,
1,1,6,11041,2,194.59,282.72,7.4313,52.894,5.84E+05,7.3957,81656,34.006,3.75E+05,3.9763,43902,
1,1,7,4378,2,213.88,321.84,5.7186,104.42,4.57E+05,4.6407,20317,31.339,1.37E+05,4.2583,18643,
1,1,8,10456,2,238,358.32,6.8098,88.449,9.25E+05,5.5864,58411,36.598,3.83E+05,4.7685,49859,
1,1,9,9233,2,352.2,175.5,10.556,57.118,5.27E+05,9.4565,87312,18.686,1.73E+05,4.0013,36944,
1,1,10,14392,2,126.63,283.71,7.4943,81.219,1.17E+06,22.335,3.21E+05,35.193,5.07E+05,6.0067,86448,
1,1,11,4574,2,164.26,320.99,6.9565,112.31,5.14E+05,6.1135,27963,36.78,1.68E+05,10.997,50300,
1,1,12,19572,2,177.23,182.84,10.651,61.052,1.19E+06,5.7108,1.12E+05,36.587,7.16E+05,3.0834,60348,
1,1,13,21445,2,290.03,301.19,10.863,34.253,7.35E+05,4.9825,1.07E+05,14.712,3.16E+05,2.5062,53745,
1,1,14,11147,2,162.67,359,10.869,89.968,1.00E+06,8.8017,98112,41.108,4.58E+05,8.3091,92621,
1,1,15,12039,2,279.83,136.96,14.84,86.46,1.04E+06,30.165,3.63E+05,30.652,3.69E+05,5.3379,64263,
1,1,16,12818,2,395.91,257.76,14.124,78.638,1.01E+06,18.419,2.36E+05,26.479,3.39E+05,4.7888,61383,
1,1,17,10545,2,323.95,367.82,12.457,93.355,9.84E+05,27.133,2.86E+05,35.314,3.72E+05,6.0664,63970,
1,1,18,7878,2,133.36,230.16,15.536,73.622,5.80E+05,6.4825,51069,50.003,3.94E+05,5.2691,41510,
