Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,9648,2,183.56,147.55,6.0041,92.423,8.92E+05,13.116,1.27E+05,79.123,7.63E+05,38.032,3.67E+05,
1,1,2,10353,2,142.87,212.18,9.9039,76.266,7.90E+05,9.6088,99480,31.506,3.26E+05,36.316,3.76E+05,
1,1,3,9451,2,370.85,302.28,8.8744,82.471,7.79E+05,6.5065,61493,30.063,2.84E+05,40.18,3.80E+05,
1,1,4,16565,2,305.38,361.7,8.188,58.39,9.67E+05,9.962,1.65E+05,44.434,7.36E+05,30.157,5.00E+05,
1,1,5,15663,2,357.81,197.45,8.0852,54.695,8.57E+05,12.389,1.94E+05,29.132,4.56E+05,23.998,3.76E+05,
1,1,6,8577,2,98.344,231.5,10.501,102.12,8.76E+05,22.825,1.96E+05,73.766,6.33E+05,36.685,3.15E+05,
1,1,7,7582,2,134.44,272.86,10.903,95.636,7.25E+05,10.529,79834,34.271,2.60E+05,16.37,1.24E+05,
1,1,8,10072,2,264.53,153.81,10.889,79.571,8.01E+05,17.298,1.74E+05,41.246,4.15E+05,31.142,3.14E+05,
1,1,9,11318,2,168.16,380.22,14.421,99.167,1.12E+06,11.646,1.32E+05,38.278,4.33E+05,50.226,5.68E+05,
1,1,10,9110,2,109.63,311.44,13.707,103.68,9.45E+05,18.497,1.69E+05,50.671,4.62E+05,39.508,3.60E+05,
1,1,11,9184,2,251.65,119.73,15.794,97.916,8.99E+05,18.345,1.68E+05,65.485,6.01E+05,37.914,3.48E+05,
1,1,12,10012,2,317.16,263.45,12.062,136.25,1.36E+06,5.6681,56749,17.345,1.74E+05,11.288,1.13E+05,
1,1,13,16100,2,170.32,307.75,14.73,59.517,9.58E+05,9.7216,1.57E+05,26.116,4.20E+05,25.754,4.15E+05,
1,1,14,7810,2,306.75,135.29,16.004,99.743,7.79E+05,11.46,89502,55.908,4.37E+05,27.959,2.18E+05,
1,1,15,12860,2,234.29,401.59,17.484,91.235,1.17E+06,10.071,1.30E+05,84.131,1.08E+06,26.67,3.43E+05,
1,1,16,10618,2,169.89,143.47,18.126,108.3,1.15E+06,41.818,4.44E+05,88.132,9.36E+05,12.638,1.34E+05,
1,1,17,8107,2,220.21,203.26,17.84,94.633,7.67E+05,11.904,96503,32.808,2.66E+05,36.941,2.99E+05,
1,1,18,3746,2,284.33,212.06,19.145,165.95,6.22E+05,12.06,45177,25.243,94561,21.35,79978,
1,1,19,11360,2,123.9,166.1,22.693,90.924,1.03E+06,35.702,4.06E+05,74.566,8.47E+05,44.413,5.05E+05,
1,1,20,15531,2,246.61,324.22,22.218,77.372,1.20E+06,7.0307,1.09E+05,36.199,5.62E+05,29.055,4.51E+05,
1,1,21,5599,2,199.41,247.53,21.937,138.09,7.73E+05,10.858,60794,33.574,1.88E+05,16.314,91342,
1,1,22,4958,1,193.79,125.11,24.778,127.3,6.31E+05,53.953,2.68E+05,45.857,2.27E+05,5.3384,26468,
1,1,23,3250,2,238.86,250.1,24.495,184.7,6.00E+05,11.45,37212,26.233,85256,23.457,76234,
1,1,24,12409,2,362.9,344.94,28.903,74.207,9.21E+05,15.958,1.98E+05,32.975,4.09E+05,26.281,3.26E+05,
1,1,25,7893,1,231.97,118.23,28.187,88.824,7.01E+05,8.2331,64984,55.83,4.41E+05,28.671,2.26E+05,
1,1,26,4564,1,235.36,153.62,27.574,128.08,5.85E+05,44.029,2.01E+05,36.273,1.66E+05,4.8677,22216,
1,1,27,9569,2,96.964,255.06,30.179,100.94,9.66E+05,28.444,2.72E+05,50.413,4.82E+05,40.005,3.83E+05,
1,1,28,6073,2,345.38,182.68,31.134,118.44,7.19E+05,9.586,58216,46.412,2.82E+05,21.372,1.30E+05,
1,1,29,8464,2,373.59,223.6,32.653,87.291,7.39E+05,5.42,45875,18.61,1.58E+05,27.278,2.31E+05,
1,1,30,7578,1,166.52,146.64,31.822,106.5,8.07E+05,106.19,8.05E+05,57.855,4.38E+05,5.9023,44728,
1,1,31,10168,2,320.29,372.16,35.38,80.96,8.23E+05,8.0981,82341,48.158,4.90E+05,30.643,3.12E+05,
1,1,32,8610,2,314.48,152.14,35.61,93.43,8.04E+05,13.964,1.20E+05,47.043,4.05E+05,29.403,2.53E+05,
1,1,33,7601,1,263.14,159.7,35.372,174.95,1.33E+06,14.799,1.12E+05,14.464,1.10E+05,2.9612,22508,
1,1,34,5986,1,182.37,167.04,35.632,108.82,6.51E+05,64.658,3.87E+05,89.587,5.36E+05,5.0391,30164,
1,1,35,5737,1,149.92,179.24,34.515,105.62,6.06E+05,43.838,2.52E+05,100.92,5.79E+05,4.7595,27305,
