Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,4,13018,2,172.68,268.91,5.1473,66.548,8.66E+05,11.24,1.46E+05,34.242,4.46E+05,7.4375,96822,
1,1,6,9146,1,133.28,249.12,7.6565,59.785,5.47E+05,38.699,3.54E+05,29.19,2.67E+05,7.6529,69993,
1,1,7,8921,2,238.23,253.04,9.3817,95.009,8.48E+05,4.4179,39412,23.042,2.06E+05,4.4158,39393,
1,1,8,12116,2,113.02,311.8,8.4591,48.705,5.90E+05,7.5979,92056,25.757,3.12E+05,6.2785,76070,
1,1,9,13815,2,203.56,187.41,13.21,61.18,8.45E+05,13.415,1.85E+05,31.755,4.39E+05,4.4441,61395,
1,1,10,8794,1,160.2,322.26,10.701,59.582,5.24E+05,14.184,1.25E+05,58.045,5.10E+05,24.248,2.13E+05,
1,1,11,7097,1,110.52,268.31,14.025,61.021,4.33E+05,40.831,2.90E+05,34.9,2.48E+05,7.6896,54573,
1,1,12,8832,2,204.94,344.35,13.998,57.549,5.08E+05,8.3699,73923,24.683,2.18E+05,7.0988,62697,
1,1,13,9172,1,171.14,204.25,16.254,60.33,5.53E+05,39.665,3.64E+05,36.912,3.39E+05,7.7126,70740,
1,1,14,9090,2,253.85,297.71,16.525,52.562,4.78E+05,6.7683,61524,21.801,1.98E+05,5.4893,49898,
1,1,15,11888,1,213.59,296.04,16.383,64.087,7.62E+05,30.782,3.66E+05,38.518,4.58E+05,14.24,1.69E+05,
1,1,16,6030,1,192.61,238.81,15.453,65.455,3.95E+05,50.375,3.04E+05,37.026,2.23E+05,6.5801,39678,
1,1,17,9123,1,117.03,297.53,18.881,63.605,5.80E+05,47.198,4.31E+05,19.019,1.74E+05,7.6154,69475,
1,1,18,8208,1,150.62,245.8,18.419,64.182,5.27E+05,24.662,2.02E+05,34.55,2.84E+05,8.6104,70674,
1,1,19,8038,2,312.28,248.77,19.337,91.637,7.37E+05,6.7443,54211,13.2,1.06E+05,3.819,30697,
1,1,20,4491,1,180.47,266.66,17.562,66.308,2.98E+05,41.703,1.87E+05,48.596,2.18E+05,6.9339,31140,
1,1,21,7934,1,120.25,226.18,20.995,64.913,5.15E+05,25.408,2.02E+05,62.006,4.92E+05,21.778,1.73E+05,
1,1,22,9006,1,138.89,333.37,20.512,79.21,7.13E+05,54.077,4.87E+05,25.401,2.29E+05,7.2353,65161,
1,1,23,9948,1,176.84,350.86,23.945,72.311,7.19E+05,7.6486,76088,60.293,6.00E+05,31.163,3.10E+05,
1,1,24,11035,1,163.08,298.91,24.104,65.863,7.27E+05,35.622,3.93E+05,25.017,2.76E+05,9.0044,99364,
1,1,25,10091,2,126.12,357.13,25.306,64.412,6.50E+05,6.03,60849,19.801,2.00E+05,6.206,62625,
1,1,26,14525,2,147.04,170.5,29.38,62.678,9.10E+05,10.948,1.59E+05,30.419,4.42E+05,6.4737,94030,
1,1,27,7076,1,196.01,299.26,24.154,62.631,4.43E+05,19.761,1.40E+05,50.108,3.55E+05,10.114,71569,
1,1,28,7658,2,88.069,231.49,28.521,62.155,4.76E+05,6.8381,52366,30.732,2.35E+05,7.2757,55717,
1,1,29,7115,2,273.9,329.58,29.083,62.228,4.43E+05,13.912,98987,20.365,1.45E+05,5.811,41345,
1,1,30,12214,2,236.59,350.28,31.139,69.809,8.53E+05,4.952,60484,24.613,3.01E+05,5.3976,65926,
1,1,31,9427,1,149.64,213.63,27.861,52.458,4.95E+05,16.827,1.59E+05,61.942,5.84E+05,21.583,2.03E+05,
1,1,32,9534,1,207.23,331.8,29.63,64.089,6.11E+05,37.106,3.54E+05,26.827,2.56E+05,6.1991,59102,
1,1,33,9880,1,149.16,262.02,28.259,54.785,5.41E+05,18.167,1.79E+05,40.31,3.98E+05,11.073,1.09E+05,
1,1,34,8079,1,109.99,290.06,30.182,60.015,4.85E+05,22.927,1.85E+05,52.648,4.25E+05,8.9844,72585,
1,1,35,6744,2,325.43,276.55,33.652,59.685,4.03E+05,15.768,1.06E+05,27.442,1.85E+05,4.6708,31500,
1,1,36,10713,1,89.377,275.87,36.524,61.836,6.62E+05,51.175,5.48E+05,11.489,1.23E+05,5.9689,63945,
1,1,37,10847,1,127.62,249.45,34.697,51.34,5.57E+05,40.793,4.42E+05,12.123,1.31E+05,6.51,70614,
1,1,38,11355,2,324.06,171.65,34.539,71.321,8.10E+05,6.8443,77717,14.537,1.65E+05,4.1691,47340,
1,1,40,26500,2,209.17,136.92,36.517,33.473,8.87E+05,8.3283,2.21E+05,13.282,3.52E+05,2.9086,77079,
1,1,41,9713,1,151.36,306.25,36.051,59.791,5.81E+05,9.7332,94539,51.347,4.99E+05,15.339,1.49E+05,
1,1,42,3201,2,123.99,364.61,34.425,91.254,2.92E+05,6.4652,20695,6.6039,21139,8.5305,27306,
1,1,43,10482,2,347.57,236.24,40.24,61.072,6.40E+05,10.976,1.15E+05,16.994,1.78E+05,5.7031,59780,
1,1,44,8396,1,176.83,328.09,38.434,58.074,4.88E+05,35.534,2.98E+05,20.577,1.73E+05,5.5744,46803,
1,1,45,12528,2,98.829,213.16,43.357,63.707,7.98E+05,4.1812,52382,14.674,1.84E+05,3.5287,44208,
1,1,46,7039,1,129.75,341.12,40.666,64.339,4.53E+05,41.054,2.89E+05,15.166,1.07E+05,6.2348,43887,
1,1,47,11249,1,183.44,357.06,42.869,52.877,5.95E+05,19.03,2.14E+05,32.154,3.62E+05,5.7225,64372,
1,1,48,19961,2,273.97,128.55,46.131,42.623,8.51E+05,17.21,3.44E+05,19.036,3.80E+05,3.8665,77180,
1,1,49,19902,2,306.32,313.47,49.242,43.78,8.71E+05,6.1115,1.22E+05,13.477,2.68E+05,4.1898,83386,
1,1,50,5273,1,110.49,303.67,45.23,55.082,2.90E+05,38.464,2.03E+05,19.43,1.02E+05,5.29,27894,
1,1,52,9295,1,148.32,319.5,47.977,53.215,4.95E+05,28.841,2.68E+05,32.18,2.99E+05,5.9357,55172,
1,1,53,7954,2,223.41,358.52,48.404,51.445,4.09E+05,5.9296,47164,13.546,1.08E+05,4.9031,38999,
1,1,54,8974,2,88.776,293.26,50.057,45.247,4.06E+05,10.071,90373,16.942,1.52E+05,3.9593,35531,
1,1,55,11133,2,163.06,144.38,53.866,34.008,3.79E+05,8.7743,97684,15.786,1.76E+05,3.5444,39460,
1,1,56,14462,2,154.05,345.76,56.809,42.638,6.17E+05,6.5823,95193,17.514,2.53E+05,4.3697,63195,
1,1,57,11859,2,96.388,231.95,58.125,53.395,6.33E+05,6.0729,72018,22.735,2.70E+05,4.1316,48997,
1,1,58,13221,2,349.65,187.45,60.003,42.775,5.66E+05,13.75,1.82E+05,13.064,1.73E+05,3.9002,51565,
1,1,59,10838,2,343.26,257.66,61.721,62.191,6.74E+05,5.4707,59291,12.597,1.37E+05,3.4509,37401,
1,1,60,11067,2,317.44,140.97,64.481,56.907,6.30E+05,13.311,1.47E+05,13.506,1.49E+05,4.059,44921,
1,1,61,8379,2,120.4,302.93,64.678,40.546,3.40E+05,7.7577,65002,13.892,1.16E+05,2.8058,23510,
1,1,62,15808,2,284.94,322.34,66.668,23.342,3.69E+05,3.9709,62772,8.5586,1.35E+05,2.5287,39973,
1,1,63,9109,2,227.75,349.07,69.205,32.34,2.95E+05,6.0347,54970,11.674,1.06E+05,2.9072,26482,
1,1,64,20270,2,249.93,127.07,72.821,31.819,6.45E+05,5.2376,1.06E+05,9.6843,1.96E+05,2.9822,60449,
1,1,65,42666,2,134.56,229.14,68.966,17.515,7.47E+05,2.3994,1.02E+05,4.1542,1.77E+05,1.3343,56929,
1,1,66,14626,2,159.2,307.43,69.78,25.013,3.66E+05,4.827,70599,8.4891,1.24E+05,2.3298,34075,
1,1,67,20671,2,212.32,276.53,73.068,17.65,3.65E+05,5.471,1.13E+05,5.5789,1.15E+05,1.6055,33188,
1,1,68,16942,2,190.98,195.23,69.94,21.751,3.69E+05,6.5626,1.11E+05,9.7734,1.66E+05,1.678,28429,
1,1,69,22435,2,257.53,249.99,79.539,27.485,6.17E+05,3.9048,87604,5.4692,1.23E+05,2.1196,47554,
1,1,70,28939,2,312.53,262.22,78.549,24.05,6.96E+05,8.3467,2.42E+05,8.8428,2.56E+05,1.9988,57843,
1,1,71,26454,2,317.03,179.34,79.232,28.072,7.43E+05,12.829,3.39E+05,8.9769,2.37E+05,2.6456,69986,
1,1,72,9254,2,212.19,157.89,81.244,32.395,3.00E+05,7.2918,67478,11.009,1.02E+05,2.8044,25952,
1,1,73,14522,2,254.08,186.1,81.495,38.519,5.59E+05,9.7429,1.41E+05,11.028,1.60E+05,2.4127,35037,
