Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,2189,2,239.21,274.77,4.9173,117.06,2.56E+05,86.533,1.89E+05,34.84,76265,36.446,79780,14.46,31654,
1,1,2,7203,2,244.46,316.05,6.7726,83.298,6.00E+05,83.452,6.01E+05,29.599,2.13E+05,51.383,3.70E+05,18.165,1.31E+05,
1,1,3,2162,2,202.9,287.63,7.877,117.85,2.55E+05,95.963,2.07E+05,37.636,81368,34.752,75133,15.627,33786,
1,1,4,5257,2,217.46,234.9,9.2635,68.188,3.58E+05,93.013,4.89E+05,27.833,1.46E+05,52.382,2.75E+05,18.002,94637,
1,1,5,5402,2,243.61,245.69,9.2843,64.168,3.47E+05,85.071,4.60E+05,34.387,1.86E+05,52.906,2.86E+05,15.742,85040,
1,1,6,4039,2,285.78,268.98,13.75,80.277,3.24E+05,77.096,3.11E+05,40.967,1.65E+05,54.694,2.21E+05,19.566,79028,
1,1,7,4716,2,174.89,293.23,12.729,71.211,3.36E+05,95.384,4.50E+05,34.355,1.62E+05,53.655,2.53E+05,15.371,72490,
1,1,8,3643,1,226.24,332.46,13.1,80.001,2.91E+05,86.563,3.15E+05,35.962,1.31E+05,35.646,1.30E+05,81.664,2.98E+05,
1,1,9,6656,1,264.97,284.61,17.279,84.764,5.64E+05,79.186,5.27E+05,20.307,1.35E+05,37.463,2.49E+05,106.93,7.12E+05,
1,1,10,4811,2,176.15,235.55,15.532,61.474,2.96E+05,99.292,4.78E+05,29.851,1.44E+05,48.053,2.31E+05,18.392,88484,
1,1,11,437,2,312.03,275.59,14.089,82.698,36139,72.387,31633,14.551,6359,24.162,10559,10.977,4797,
1,1,12,4196,1,253.29,344.94,16.667,75.511,3.17E+05,80.198,3.37E+05,55.706,2.34E+05,36.252,1.52E+05,29.331,1.23E+05,
1,1,13,6640,2,247.09,218.06,19.495,57.623,3.83E+05,86.086,5.72E+05,30.248,2.01E+05,49.244,3.27E+05,17.335,1.15E+05,
1,1,14,3544,1,234.1,283.81,18.029,76.238,2.70E+05,86.318,3.06E+05,55.043,1.95E+05,34.774,1.23E+05,29.008,1.03E+05,
1,1,15,4829,1,209.84,309.29,20.121,94.724,4.57E+05,86.554,4.18E+05,26.97,1.30E+05,26.248,1.27E+05,36.717,1.77E+05,
1,1,16,5871,1,271.93,317.41,19.434,65.126,3.82E+05,81.686,4.80E+05,42.733,2.51E+05,35.632,2.09E+05,45.553,2.67E+05,
1,1,17,4485,2,182.18,330.63,19.497,65.051,2.92E+05,88.964,3.99E+05,41.047,1.84E+05,46.224,2.07E+05,16.079,72114,
1,1,18,6701,2,216.65,360.27,20.099,79.419,5.32E+05,84.164,5.64E+05,29.15,1.95E+05,48.654,3.26E+05,17.602,1.18E+05,
1,1,19,3631,1,244.57,307.16,21.852,75.913,2.76E+05,81.813,2.97E+05,42.181,1.53E+05,29.284,1.06E+05,32.075,1.16E+05,
1,1,20,4664,2,285.71,246.2,23.131,72.816,3.40E+05,76.424,3.56E+05,29.253,1.36E+05,46.324,2.16E+05,13.565,63269,
1,1,21,2899,1,292.34,282.82,22.182,78.814,2.28E+05,74.51,2.16E+05,56.296,1.63E+05,32.481,94162,52.614,1.53E+05,
1,1,22,4954,2,157.63,315.96,27.033,58.801,2.91E+05,91.507,4.53E+05,35.756,1.77E+05,45.678,2.26E+05,18.14,89867,
1,1,23,5117,2,192.97,199.71,27.609,55.099,2.82E+05,97.597,4.99E+05,36.14,1.85E+05,51.051,2.61E+05,44.288,2.27E+05,
1,1,24,5591,2,277.38,359.7,26.741,85.999,4.81E+05,72.365,4.05E+05,29.092,1.63E+05,46.899,2.62E+05,14.974,83722,
1,1,25,5537,2,315.93,295.08,29.794,83.756,4.64E+05,65.719,3.64E+05,26.966,1.49E+05,43.598,2.41E+05,14.781,81844,
1,1,26,7364,1,236.29,350.33,29.786,77.824,5.73E+05,77.97,5.74E+05,19.561,1.44E+05,33.424,2.46E+05,91.279,6.72E+05,
1,1,27,3087,1,288.93,310.47,30.595,77.395,2.39E+05,72.855,2.25E+05,40.496,1.25E+05,32.329,99801,15.395,47523,
1,1,28,3556,1,251.31,307.18,33.085,70.337,2.50E+05,81.31,2.89E+05,37.578,1.34E+05,27.755,98696,43.848,1.56E+05,
1,1,29,4060,1,211.52,330.21,34.737,104.94,4.26E+05,87.034,3.53E+05,28.716,1.17E+05,24.423,99159,22.049,89519,
1,1,30,3881,1,268.94,335.64,35.457,65.148,2.53E+05,73.907,2.87E+05,24.676,95766,28.849,1.12E+05,67.244,2.61E+05,
1,1,32,5204,2,147.93,250.86,39.28,53.829,2.80E+05,100.2,5.21E+05,27.072,1.41E+05,42.36,2.20E+05,13.484,70172,
1,1,33,4100,1,290.96,278.73,36.04,66.912,2.74E+05,72.653,2.98E+05,29.046,1.19E+05,30.131,1.24E+05,66.191,2.71E+05,
1,1,34,4885,2,250.79,193.18,36.586,53.774,2.63E+05,81.017,3.96E+05,28.828,1.41E+05,36.936,1.80E+05,15.625,76327,
1,1,35,4488,2,298.45,233.84,40.266,55.586,2.49E+05,69.16,3.10E+05,30.863,1.39E+05,34.185,1.53E+05,15.103,67783,
1,1,36,6713,1,267.36,296.31,43.26,68.635,4.61E+05,77.656,5.21E+05,32.951,2.21E+05,29.49,1.98E+05,28.375,1.90E+05,
1,1,37,4140,2,162.19,331.29,41.458,61.112,2.53E+05,87.931,3.64E+05,33.031,1.37E+05,44.122,1.83E+05,14.89,61644,
