Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,8,8508,2,310.6,232.01,17.428,105.77,9.00E+05,91.854,7.81E+05,27.916,2.38E+05,62.394,5.31E+05,16.724,1.42E+05,
1,1,11,4714,2,235.14,327.66,17.54,108.52,5.12E+05,91.344,4.31E+05,32.893,1.55E+05,60.281,2.84E+05,16.079,75796,
1,1,12,11549,2,342.91,203.26,19.214,54.27,6.27E+05,85.354,9.86E+05,4.8577,56101,15.531,1.79E+05,8.3361,96274,
1,1,13,7331,2,293.75,293.04,18.564,138.76,1.02E+06,84.437,6.19E+05,19.309,1.42E+05,58.259,4.27E+05,14.152,1.04E+05,
1,1,14,5959,2,208.13,299.22,17.022,93.521,5.57E+05,94.188,5.61E+05,39.387,2.35E+05,62.957,3.75E+05,17.367,1.03E+05,
1,1,15,6881,2,288.18,334.24,18.142,110.71,7.62E+05,81.581,5.61E+05,36.116,2.49E+05,68.713,4.73E+05,16.561,1.14E+05,
1,1,17,3899,2,196.13,350.33,17.121,105.88,4.13E+05,94.2,3.67E+05,22.112,86215,65.9,2.57E+05,14.199,55362,
1,1,19,3454,2,166.71,322.99,18.831,113.6,3.92E+05,100.98,3.49E+05,18.467,63785,63.524,2.19E+05,12.792,44182,
1,1,20,3135,2,256.17,329.74,19.148,137.78,4.32E+05,93.273,2.92E+05,21.305,66790,70.051,2.20E+05,15.598,48900,
1,1,21,4182,2,219.12,360.36,19.459,100.1,4.19E+05,91.704,3.84E+05,33.431,1.40E+05,72.965,3.05E+05,18.019,75357,
1,1,22,4720,2,299.6,197.34,21.154,132.57,6.26E+05,92.483,4.37E+05,17.576,82961,26.076,1.23E+05,14.343,67698,
1,1,24,4136,1,252.58,363.17,19.825,92.077,3.81E+05,86.208,3.57E+05,87.625,3.62E+05,74.902,3.10E+05,23.471,97077,
1,1,25,4525,2,267.97,269.84,21.106,91.963,4.16E+05,98.74,4.47E+05,24.729,1.12E+05,34.601,1.57E+05,15.806,71520,
1,1,26,3780,2,257.71,299.75,21.532,123.74,4.68E+05,90.474,3.42E+05,22.218,83985,72.823,2.75E+05,15.351,58026,
1,1,27,4435,2,292.56,117.14,22.725,139.89,6.20E+05,95.912,4.25E+05,17.837,79109,25.005,1.11E+05,11.791,52295,
1,1,28,5016,2,185.75,260.12,22.945,60.933,3.06E+05,111.12,5.57E+05,23.155,1.16E+05,23.805,1.19E+05,10.602,53179,
1,1,29,3847,2,150.11,299.34,20.746,98.679,3.80E+05,103.25,3.97E+05,20.272,77988,62.679,2.41E+05,14.765,56802,
1,1,30,4105,2,112.64,326.8,20.916,92.176,3.78E+05,108.04,4.44E+05,16.473,67621,25.888,1.06E+05,15.261,62646,
1,1,31,2425,2,311.94,112.02,22.706,125.45,3.04E+05,87.567,2.12E+05,19.223,46615,25.971,62980,12.109,29364,
1,1,32,489,2,341.05,183.42,21.35,57.254,27997,86.46,42279,8.7342,4271,49.834,24369,31.804,15552,
1,1,34,3850,2,171.62,366.77,22.068,99.127,3.82E+05,96.471,3.71E+05,20.671,79583,61.818,2.38E+05,14.508,55855,
1,1,37,4195,2,235.5,276.16,24.123,118.13,4.96E+05,94.773,3.98E+05,24.966,1.05E+05,68.38,2.87E+05,15.953,66924,
1,1,38,3745,2,147.92,353.46,24.394,102.03,3.82E+05,98.259,3.68E+05,22.217,83201,62.35,2.34E+05,14.87,55689,
1,1,39,3803,2,281.52,379.15,24.598,112.05,4.26E+05,77.755,2.96E+05,26.538,1.01E+05,65.552,2.49E+05,16.449,62557,
1,1,40,2429,2,149.93,252.19,23.692,65.473,1.59E+05,109.8,2.67E+05,23.229,56423,22.196,53913,10.129,24604,
1,1,42,5133,2,235.48,241.42,26.145,85.156,4.37E+05,97.651,5.01E+05,26.597,1.37E+05,37.937,1.95E+05,16.476,84569,
1,1,43,3216,2,276.96,246.52,25.763,95.512,3.07E+05,96.004,3.09E+05,16.727,53795,56.092,1.80E+05,15.339,49330,
1,1,45,3437,2,122.81,293.67,26.329,90.168,3.10E+05,110.1,3.78E+05,22.871,78606,63.648,2.19E+05,17.228,59214,
1,1,46,10256,2,101.48,371.56,29.628,102.44,1.05E+06,103.26,1.06E+06,24.991,2.56E+05,28.241,2.90E+05,21.58,2.21E+05,
1,1,47,3616,2,136.29,392.97,25.153,106.04,3.83E+05,96.184,3.48E+05,19.448,70324,55.438,2.00E+05,17.383,62857,
1,1,48,5977,1,253.72,389.79,27.674,78.248,4.68E+05,80.449,4.81E+05,84.883,5.07E+05,63.939,3.82E+05,25.499,1.52E+05,
1,1,49,2884,2,187.74,212.32,25.879,99.981,2.88E+05,109.34,3.15E+05,24.44,70484,26.877,77514,12.882,37151,
