Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,12315,2,228.48,198.51,5.9065,106.62,1.31E+06,102.95,1.27E+06,18.377,2.26E+05,48.932,6.03E+05,13.231,1.63E+05,
1,1,2,5047,2,234.58,342.02,4.7367,19.906,1.00E+05,117.68,5.94E+05,5.3349,26925,31.18,1.57E+05,12.619,63686,
1,1,3,4492,2,249.72,162.16,5.555,107.84,4.84E+05,99.172,4.45E+05,9.0906,40835,49.866,2.24E+05,12.126,54468,
1,1,4,2153,2,279.22,166.81,5.7027,105.85,2.28E+05,93.24,2.01E+05,7.4942,16135,43.933,94588,13.387,28822,
1,1,5,6569,2,257.69,209.93,11.353,88.64,5.82E+05,96.285,6.33E+05,7.3273,48133,47.508,3.12E+05,12.49,82046,
1,1,6,7182,2,209.01,299.57,11.758,136.99,9.84E+05,115.87,8.32E+05,13.216,94920,28.755,2.07E+05,12.985,93260,
1,1,7,3777,2,272.29,132.79,10.431,98.23,3.71E+05,94.345,3.56E+05,5.6458,21324,48.803,1.84E+05,11.817,44631,
1,1,8,5404,2,225.74,139.27,10.554,85.064,4.60E+05,109.54,5.92E+05,6.1553,33263,44.593,2.41E+05,12.327,66615,
1,1,9,3922,2,292.75,148.33,11.928,93.27,3.66E+05,92.098,3.61E+05,7.8906,30947,44.477,1.74E+05,12.293,48213,
1,1,10,2277,2,297.81,193.97,11.742,100.84,2.30E+05,88.703,2.02E+05,6.3171,14384,40.579,92398,12.999,29599,
1,1,11,3415,2,196.84,209.03,13.375,111.6,3.81E+05,109.48,3.74E+05,7.8196,26704,50.616,1.73E+05,12.525,42774,
1,1,12,3938,2,287.25,239.12,13.165,90.015,3.54E+05,96.01,3.78E+05,7.888,31063,47.668,1.88E+05,12.225,48144,
1,1,13,2601,2,184.68,155.01,15.043,98.208,2.55E+05,113.99,2.96E+05,7.5321,19591,50.529,1.31E+05,11.852,30827,
1,1,14,4649,2,165.88,176.86,16.419,109.91,5.11E+05,112.13,5.21E+05,11.107,51638,22.235,1.03E+05,11.695,54369,
1,1,15,4041,1,247.3,165.05,15.3,111.37,4.50E+05,98.193,3.97E+05,25.629,1.04E+05,47.546,1.92E+05,11.677,47187,
1,1,16,5589,2,260.52,267.75,17.909,118.08,6.60E+05,97.939,5.47E+05,4.2757,23897,30.917,1.73E+05,11.157,62357,
1,1,17,5239,2,312.19,133.73,20.04,82.358,4.31E+05,85.195,4.46E+05,10.752,56332,47.981,2.51E+05,11.835,62004,
1,1,18,4364,2,172.47,217.66,19.165,85.437,3.73E+05,110.66,4.83E+05,13.702,59797,48.542,2.12E+05,14.868,64885,
1,1,19,4382,2,268.5,105.47,19.09,79.295,3.47E+05,98.503,4.32E+05,4.8108,21081,45.968,2.01E+05,14.989,65683,
1,1,20,2443,2,204.45,125.81,18.016,109.37,2.67E+05,115.23,2.82E+05,4.3471,10620,38.944,95141,16.822,41097,
1,1,21,4968,2,287.84,216.93,19.942,88.348,4.39E+05,89.785,4.46E+05,7.5405,37461,40.962,2.04E+05,12.129,60256,
1,1,22,1472,1,220.29,162.12,18.798,78.514,1.16E+05,107.09,1.58E+05,19.227,28302,47.863,70455,12.765,18790,
1,1,23,1416,1,205.43,193.53,17.956,77.37,1.10E+05,107.25,1.52E+05,43.543,61657,46.584,65963,14.01,19838,
1,1,24,3344,2,246.46,303.81,22.264,112.81,3.77E+05,119.17,3.98E+05,10.356,34631,19.824,66290,10.491,35081,
1,1,25,4885,2,311.09,165.39,21.831,77.881,3.80E+05,80.821,3.95E+05,6.7363,32907,41.563,2.03E+05,12.162,59413,
1,1,26,4370,2,237.95,89.2,24.035,56.182,2.46E+05,105.08,4.59E+05,3.8481,16816,37.548,1.64E+05,11.959,52259,
1,1,27,1633,1,234.64,113.22,21.271,100.73,1.64E+05,109.01,1.78E+05,6.1984,10122,29.091,47506,30.032,49042,
1,1,28,5134,1,234.93,151.13,22.342,96.758,4.97E+05,105.2,5.40E+05,25.58,1.31E+05,37.138,1.91E+05,13.338,68475,
1,1,29,6763,2,234.63,261.54,23.249,77.839,5.26E+05,106.77,7.22E+05,5.9036,39926,40.315,2.73E+05,13.008,87975,
1,1,30,3754,2,290.3,274.25,22.238,104.76,3.93E+05,92.263,3.46E+05,6.5197,24475,47.685,1.79E+05,12.485,46869,
1,1,31,4499,1,283.44,157.22,23.292,89.973,4.05E+05,89.693,4.04E+05,38.79,1.75E+05,48.534,2.18E+05,12.831,57728,
1,1,32,5724,2,206.48,243.2,25.256,91.596,5.24E+05,108.47,6.21E+05,3.655,20921,37.515,2.15E+05,11.308,64725,
1,1,33,4338,2,304.28,101.2,26.25,68.43,2.97E+05,88.725,3.85E+05,6.234,27043,47.529,2.06E+05,11.861,51454,
1,1,34,3686,1,258.15,114.75,25.859,107.7,3.97E+05,99.903,3.68E+05,5.3939,19882,28.619,1.05E+05,35.068,1.29E+05,
1,1,35,4964,1,255.99,199.53,24.916,94.023,4.67E+05,95.201,4.73E+05,21.891,1.09E+05,25.603,1.27E+05,10.173,50497,
1,1,36,5778,2,311.56,242.33,26.453,76.519,4.42E+05,90.269,5.22E+05,11.361,65642,46.253,2.67E+05,12.889,74470,
1,1,37,328,1,224.86,130.1,24.787,114,37392,100.56,32984,6.1311,2011,29.131,9555,25.393,8329,
1,1,38,2791,1,193.86,165.67,25.199,78.918,2.20E+05,113.08,3.16E+05,18.681,52139,41.518,1.16E+05,12.798,35719,
1,1,39,3239,1,202.63,123.75,25.871,109.39,3.54E+05,116.97,3.79E+05,6.6335,21486,29.552,95718,27.677,89645,
1,1,40,3918,2,284.42,303.1,29.958,79.569,3.12E+05,97.783,3.83E+05,8.0342,31478,47.801,1.87E+05,13.614,53339,
1,1,41,3636,2,250.39,332.4,28.71,90.951,3.31E+05,106.57,3.87E+05,8.1521,29641,19.14,69594,10.448,37988,
1,1,42,8458,2,310.78,192.77,30.683,59.491,5.03E+05,89.766,7.59E+05,7.841,66319,40.222,3.40E+05,12.387,1.05E+05,
1,1,43,4973,2,309.48,298.7,28.953,105.87,5.27E+05,91.194,4.54E+05,10.13,50375,66.774,3.32E+05,39.927,1.99E+05,
1,1,44,4088,1,307.58,130.89,29.985,87.396,3.57E+05,85.523,3.50E+05,33.328,1.36E+05,49.018,2.00E+05,11.83,48363,
1,1,45,7135,2,331.46,273.04,33.076,47.095,3.36E+05,83.532,5.96E+05,13.396,95581,38.936,2.78E+05,16.011,1.14E+05,
1,1,46,4930,2,195.37,280.14,30.846,59.975,2.96E+05,115.18,5.68E+05,5.341,26331,34.685,1.71E+05,11.296,55687,
1,1,47,3827,2,217.65,334.8,30.792,87.038,3.33E+05,117.3,4.49E+05,4.5926,17576,19.291,73825,10.183,38971,
1,1,48,1462,2,182.59,124.62,27.545,90.031,1.32E+05,116.03,1.70E+05,5.0445,7375,60.614,88618,13.274,19406,
1,1,49,3545,1,269.58,138.91,31.355,102.03,3.62E+05,96.177,3.41E+05,20.189,71569,49.801,1.77E+05,11.622,41200,
1,1,50,3601,1,236.77,138.8,31.701,86.162,3.10E+05,101.51,3.66E+05,5.1111,18405,34.435,1.24E+05,23.398,84256,
1,1,51,3695,2,218.78,297.48,31.048,74.656,2.76E+05,102.01,3.77E+05,6.3575,23491,33.555,1.24E+05,11.01,40681,
1,1,52,3093,1,261.99,90.292,31.935,73.06,2.26E+05,99.053,3.06E+05,6.0456,18699,26.738,82700,28.807,89100,
1,1,53,8130,1,180.11,180.72,31.261,73.403,5.97E+05,108.66,8.83E+05,31.554,2.57E+05,42.694,3.47E+05,13.48,1.10E+05,
1,1,54,3785,2,146.58,218.47,32.767,103.75,3.93E+05,112.04,4.24E+05,9.9318,37592,19.998,75692,10.975,41540,
1,1,55,3988,2,282.36,79.68,34.319,60.12,2.40E+05,91.128,3.63E+05,4.5542,18162,44.317,1.77E+05,11.735,46801,
1,1,56,4149,1,202.16,162.23,32.738,86.353,3.58E+05,107.15,4.45E+05,16.91,70159,37.833,1.57E+05,11.865,49228,
