Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,36,2022,1,315.62,226.48,61.228,68.23,1.38E+05,127.49,2.58E+05,24.553,49647,23.867,48260,40.318,81522,
1,1,37,4372,2,300.47,303.87,62.618,53.954,2.36E+05,131.54,5.75E+05,33.024,1.44E+05,25.808,1.13E+05,34.623,1.51E+05,
1,1,38,3803,1,256.91,221.42,65.527,49.651,1.89E+05,148.9,5.66E+05,24.696,93917,24.298,92407,51.246,1.95E+05,
1,1,39,4153,1,315.1,254.52,66.416,50.962,2.12E+05,130,5.40E+05,29.737,1.24E+05,25.981,1.08E+05,27.507,1.14E+05,
1,1,40,6362,1,283.21,201.82,66.556,48.379,3.08E+05,147.98,9.41E+05,32.375,2.06E+05,23.982,1.53E+05,17.025,1.08E+05,
1,1,41,4501,1,259.2,252.19,69.306,69.785,3.14E+05,154.71,6.96E+05,23.885,1.08E+05,19.5,87768,15.373,69194,
1,1,42,4738,1,275.53,314.92,68.729,48.034,2.28E+05,136.7,6.48E+05,26.289,1.25E+05,22.263,1.05E+05,19.305,91466,
1,1,43,7228,2,179.33,229.02,69.193,42.513,3.07E+05,171.4,1.24E+06,29.648,2.14E+05,26.595,1.92E+05,12.494,90304,
1,1,44,7666,2,261.09,341.42,71.969,40.576,3.11E+05,132.66,1.02E+06,24.643,1.89E+05,19.755,1.51E+05,17.452,1.34E+05,
1,1,45,9522,2,254.47,192.5,73.851,48.255,4.59E+05,163.79,1.56E+06,23.173,2.21E+05,21.418,2.04E+05,10.304,98119,
1,1,46,2459,1,289.2,228.64,69.593,52.1,1.28E+05,147.65,3.63E+05,26.861,66050,22.062,54250,23.736,58368,
1,1,47,8429,2,320.42,318.2,73.465,50.159,4.23E+05,124.39,1.05E+06,24.162,2.04E+05,20.514,1.73E+05,10.631,89605,
1,1,48,2347,1,288.95,262.78,70.27,49.074,1.15E+05,138.17,3.24E+05,26.131,61329,23.371,54851,32.515,76313,
1,1,49,5050,1,329.64,242.52,73.761,45.806,2.31E+05,130.19,6.57E+05,20.015,1.01E+05,23.635,1.19E+05,48.342,2.44E+05,
1,1,50,10942,2,207.32,333.06,70.962,32.357,3.54E+05,144.4,1.58E+06,24.827,2.72E+05,22.805,2.50E+05,16.884,1.85E+05,
1,1,51,7831,2,219.57,222.84,76.445,41.876,3.28E+05,174.24,1.36E+06,25.115,1.97E+05,21.399,1.68E+05,13.864,1.09E+05,
1,1,52,10063,2,186.92,264.7,76.738,36.951,3.72E+05,179.62,1.81E+06,25.206,2.54E+05,18.973,1.91E+05,11.333,1.14E+05,
1,1,53,2203,1,297.66,296.82,73.772,52.162,1.15E+05,140.19,3.09E+05,30,66090,23.426,51607,21.636,47665,
1,1,54,3719,1,240.96,271.8,76.506,51.997,1.93E+05,161.66,6.01E+05,25.283,94027,21.44,79736,22.582,83981,
1,1,55,4341,1,246.28,298.56,77.498,48.687,2.11E+05,162.31,7.05E+05,29.371,1.28E+05,25.544,1.11E+05,35.187,1.53E+05,
1,1,56,1582,1,274.41,267.74,79.125,58.854,93107,153.98,2.44E+05,29.731,47034,23.86,37746,17.06,26989,
1,1,57,8367,1,209.8,291.79,79.746,42.795,3.58E+05,167.14,1.40E+06,29.402,2.46E+05,23.449,1.96E+05,21.789,1.82E+05,
1,1,58,2567,2,309.75,252.35,78.787,50.342,1.29E+05,144.06,3.70E+05,30.198,77519,22.67,58194,12.497,32079,
1,1,59,3317,1,303.43,288.61,80.272,49.443,1.64E+05,143.14,4.75E+05,24.463,81145,22.408,74328,44.238,1.47E+05,
1,1,60,4536,2,270.85,305.85,82.684,51.423,2.33E+05,144.55,6.56E+05,28.033,1.27E+05,22.98,1.04E+05,16.382,74309,
1,1,61,4994,2,326.45,257.37,83.318,49.77,2.49E+05,134.31,6.71E+05,24.772,1.24E+05,22.599,1.13E+05,19.025,95010,
1,1,62,5176,2,279.28,220.58,82.855,51.556,2.67E+05,161.28,8.35E+05,24.148,1.25E+05,19.948,1.03E+05,11.622,60158,
1,1,63,3988,2,236.53,251.03,82.902,54.825,2.19E+05,167.74,6.69E+05,23.845,95095,23.199,92516,10.791,43034,
1,1,64,2828,2,279.04,260.34,83.938,52.914,1.50E+05,153.33,4.34E+05,29.089,82263,23.751,67168,23.088,65293,
