Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,18542,2,251.97,273,7.6521,23.492,4.36E+05,121.53,2.25E+06,37.321,6.92E+05,50.147,9.30E+05,47.031,8.72E+05,
1,1,2,13073,2,226.67,318.12,14.736,23.266,3.04E+05,115.51,1.51E+06,34.345,4.49E+05,50.196,6.56E+05,45.39,5.93E+05,
1,1,3,15566,2,288.73,220.32,16.278,17.195,2.68E+05,118.74,1.85E+06,32.823,5.11E+05,42.443,6.61E+05,29.167,4.54E+05,
1,1,4,8740,2,220.13,238.11,19.228,19.568,1.71E+05,133.08,1.16E+06,30.201,2.64E+05,52.518,4.59E+05,32.766,2.86E+05,
1,1,5,6766,1,229.03,276.87,23.978,31.398,2.12E+05,121.38,8.21E+05,36.998,2.50E+05,55.816,3.78E+05,97.995,6.63E+05,
1,1,6,4799,1,254.7,239.67,26.388,32.387,1.55E+05,120.48,5.78E+05,37.886,1.82E+05,49.465,2.37E+05,28.915,1.39E+05,
1,1,7,13159,2,330.1,243.75,24.61,22.206,2.92E+05,103.76,1.37E+06,36.626,4.82E+05,43.371,5.71E+05,43.355,5.71E+05,
1,1,8,12492,2,310.9,337.54,24.898,24.991,3.12E+05,100.41,1.25E+06,35.497,4.43E+05,42.86,5.35E+05,36.274,4.53E+05,
1,1,9,8484,2,272.37,203.17,31.243,21.87,1.86E+05,124.32,1.05E+06,36.035,3.06E+05,39.963,3.39E+05,51.272,4.35E+05,
1,1,10,6437,2,204.4,323.6,32.355,22.095,1.42E+05,116.29,7.49E+05,35.026,2.25E+05,59.597,3.84E+05,29.14,1.88E+05,
1,1,11,4896,2,182.73,288.17,34.022,24.861,1.22E+05,123.46,6.04E+05,36.341,1.78E+05,43.497,2.13E+05,28.826,1.41E+05,
1,1,12,8813,1,259.2,293.78,36.78,21.686,1.91E+05,112.05,9.87E+05,33.5,2.95E+05,56.589,4.99E+05,43.982,3.88E+05,
1,1,13,9274,2,186.07,235.58,39.369,18.427,1.71E+05,138.61,1.29E+06,39.957,3.71E+05,53.555,4.97E+05,39.361,3.65E+05,
1,1,14,9255,1,217.16,249.6,37.796,25,2.31E+05,126.6,1.17E+06,29.165,2.70E+05,55.004,5.09E+05,103.54,9.58E+05,
1,1,15,6202,2,246.62,349.24,38.771,23.332,1.45E+05,107.36,6.66E+05,37.318,2.31E+05,42.174,2.62E+05,28.27,1.75E+05,
1,1,16,6145,1,224.32,298.49,41.004,24.522,1.51E+05,116.29,7.15E+05,30.056,1.85E+05,44.514,2.74E+05,61.705,3.79E+05,
1,1,17,15045,2,348.18,234.24,35.979,11.219,1.69E+05,101.24,1.52E+06,27.421,4.13E+05,25.785,3.88E+05,26.496,3.99E+05,
1,1,18,5679,1,274.68,231.35,41.875,20.546,1.17E+05,118.59,6.73E+05,30.593,1.74E+05,39.277,2.23E+05,55.2,3.13E+05,
1,1,19,9352,2,314.08,203.88,45.532,15.781,1.48E+05,113.36,1.06E+06,32.181,3.01E+05,28.796,2.69E+05,27.446,2.57E+05,
1,1,20,6562,1,248.11,268,44.629,23.903,1.57E+05,116.2,7.63E+05,35.162,2.31E+05,51.258,3.36E+05,39.881,2.62E+05,
1,1,21,7285,2,324.1,307.61,43.558,19.022,1.39E+05,101.63,7.40E+05,33.729,2.46E+05,44.486,3.24E+05,50.289,3.66E+05,
1,1,22,9201,2,254.35,196.54,46.72,19.142,1.76E+05,129,1.19E+06,35.169,3.24E+05,42.381,3.90E+05,31.204,2.87E+05,
1,1,23,9389,1,285.27,274.69,50.469,17.439,1.64E+05,110.67,1.04E+06,28.532,2.68E+05,52.58,4.94E+05,37.631,3.53E+05,
1,1,24,7275,2,209.4,326.87,49.999,28.333,2.06E+05,112.27,8.17E+05,25.486,1.85E+05,44.783,3.26E+05,31.375,2.28E+05,
1,1,25,5748,2,265.27,342.16,52.33,20.593,1.18E+05,107.91,6.20E+05,33.539,1.93E+05,41.864,2.41E+05,56.471,3.25E+05,
1,1,26,10361,2,179.76,260.63,55.697,15.512,1.61E+05,128.55,1.33E+06,34.462,3.57E+05,43.119,4.47E+05,30.471,3.16E+05,
1,1,27,7890,1,228.89,273,55.323,23.01,1.82E+05,116.96,9.23E+05,25.677,2.03E+05,54.331,4.29E+05,85.038,6.71E+05,
1,1,28,14793,1,313.03,251.48,59.049,14.438,2.14E+05,104.38,1.54E+06,26.097,3.86E+05,31.108,4.60E+05,25.204,3.73E+05,
1,1,29,8547,1,234.62,217.15,57.072,17.365,1.48E+05,129.21,1.10E+06,31.545,2.70E+05,59.571,5.09E+05,31.007,2.65E+05,
1,1,30,7547,1,266.26,280.06,62.454,16.747,1.26E+05,110.44,8.34E+05,25.992,1.96E+05,53.63,4.05E+05,32.589,2.46E+05,
1,1,31,12644,1,210.52,283.09,67.78,12.095,1.53E+05,114.76,1.45E+06,27.243,3.44E+05,48.957,6.19E+05,34.531,4.37E+05,
1,1,32,14069,2,271.44,233.92,68.054,14.06,1.98E+05,112.92,1.59E+06,23.585,3.32E+05,34.03,4.79E+05,24.557,3.46E+05,
1,1,33,10944,2,252.3,317.22,66.803,13.396,1.47E+05,108.74,1.19E+06,25.507,2.79E+05,38.053,4.16E+05,24.703,2.70E+05,
1,1,34,11481,2,220.78,240.49,70.379,12.627,1.45E+05,123.12,1.41E+06,30.568,3.51E+05,41.622,4.78E+05,26.433,3.03E+05,
