Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,15022,2,206.62,249.04,7.2866,9.6998,1.46E+05,118.45,1.78E+06,30.892,4.64E+05,35.025,5.26E+05,23.255,3.49E+05,
1,1,2,12903,2,285.08,246.96,8.5355,13.175,1.70E+05,105.01,1.36E+06,30.671,3.96E+05,38.417,4.96E+05,27.238,3.51E+05,
1,1,3,14039,2,256.42,212.3,12.051,8.4095,1.18E+05,117.63,1.65E+06,26.447,3.71E+05,39.735,5.58E+05,27.645,3.88E+05,
1,1,4,13882,2,240.24,291.5,12.87,11.744,1.63E+05,109.95,1.53E+06,31.3,4.35E+05,40.219,5.58E+05,23.351,3.24E+05,
1,1,5,8287,2,267.19,309.54,16.971,13.892,1.15E+05,101.74,8.43E+05,31.175,2.58E+05,39.687,3.29E+05,28.06,2.33E+05,
1,1,6,14013,2,306.66,292,16.679,12.51,1.75E+05,96.167,1.35E+06,29.5,4.13E+05,35.858,5.02E+05,26.511,3.72E+05,
1,1,7,4778,1,268.49,253.76,22.795,13.79,65890,106.9,5.11E+05,34.924,1.67E+05,44.038,2.10E+05,75.428,3.60E+05,
1,1,8,3965,1,302.45,247.12,25.77,14.264,56555,97.626,3.87E+05,29.904,1.19E+05,37.42,1.48E+05,111.6,4.43E+05,
1,1,9,7921,1,258.72,287.03,30.589,14.417,1.14E+05,102.72,8.14E+05,27.9,2.21E+05,42.622,3.38E+05,39.32,3.11E+05,
1,1,10,10673,2,309.04,206.32,36.077,10.363,1.11E+05,99.175,1.06E+06,28.589,3.05E+05,44.132,4.71E+05,27.654,2.95E+05,
1,1,11,11641,1,274.72,214.59,33.278,11.063,1.29E+05,104.88,1.22E+06,37.325,4.35E+05,39.425,4.59E+05,41.586,4.84E+05,
1,1,12,10965,2,190.83,193.3,36.945,12.859,1.41E+05,125.35,1.37E+06,24.38,2.67E+05,33.822,3.71E+05,24.994,2.74E+05,
1,1,13,7642,1,283.01,314.76,34.324,14.974,1.14E+05,91.677,7.01E+05,27.339,2.09E+05,43.942,3.36E+05,66.867,5.11E+05,
1,1,14,8374,1,321.81,263.51,35.742,14.174,1.19E+05,90.642,7.59E+05,29.908,2.50E+05,39.18,3.28E+05,54.195,4.54E+05,
1,1,15,17739,2,195.22,293.78,36.98,10.232,1.82E+05,107.64,1.91E+06,31.846,5.65E+05,52.077,9.24E+05,25.387,4.50E+05,
1,1,16,6411,1,265.7,254.36,38.648,13.938,89355,98.822,6.34E+05,28.082,1.80E+05,38.58,2.47E+05,59.158,3.79E+05,
1,1,17,14590,2,248.53,332.56,39.845,11.624,1.70E+05,96.338,1.41E+06,31.236,4.56E+05,38.54,5.62E+05,35.9,5.24E+05,
1,1,18,11740,2,308.39,331.89,40.799,11.457,1.35E+05,89.578,1.05E+06,27.333,3.21E+05,39.106,4.59E+05,27.257,3.20E+05,
1,1,19,4998,1,289.64,277.39,42.417,15.464,77287,96.58,4.83E+05,27.327,1.37E+05,43.003,2.15E+05,79.935,4.00E+05,
1,1,20,11648,2,254.07,177.07,43.666,9.0974,1.06E+05,115.64,1.35E+06,31.802,3.70E+05,42.896,5.00E+05,30.736,3.58E+05,
1,1,21,10998,1,297.19,225.24,50.982,11.768,1.29E+05,104.32,1.15E+06,32.096,3.53E+05,37.373,4.11E+05,42.927,4.72E+05,
1,1,22,6508,1,233.53,263.26,50.014,15.564,1.01E+05,115.48,7.52E+05,27.177,1.77E+05,42.119,2.74E+05,50.607,3.29E+05,
1,1,23,10883,1,256.42,295.73,53.132,12.304,1.34E+05,101.43,1.10E+06,26.169,2.85E+05,41.614,4.53E+05,94.894,1.03E+06,
1,1,24,16434,2,333.29,237.24,54.308,9.8353,1.62E+05,93.751,1.54E+06,29.467,4.84E+05,33.965,5.58E+05,28.693,4.72E+05,
1,1,25,12032,1,209.82,294.31,54.389,13.422,1.61E+05,109.02,1.31E+06,32.142,3.87E+05,39.137,4.71E+05,34.044,4.10E+05,
1,1,26,6068,1,305.27,273.79,53.502,14.992,90972,95.744,5.81E+05,26.314,1.60E+05,36.419,2.21E+05,48.189,2.92E+05,
1,1,27,9508,2,314.38,311.65,55.652,15.225,1.45E+05,91.523,8.70E+05,22.028,2.09E+05,31.932,3.04E+05,32.641,3.10E+05,
1,1,28,7774,1,253.94,232.97,56.981,13.045,1.01E+05,108.97,8.47E+05,26.327,2.05E+05,37.422,2.91E+05,46.14,3.59E+05,
1,1,29,11511,2,245.54,191.97,57.694,9.262,1.07E+05,116.12,1.34E+06,28.992,3.34E+05,40.431,4.65E+05,27.394,3.15E+05,
1,1,30,14252,2,209.14,244.68,62.316,10.535,1.50E+05,116.23,1.66E+06,34.698,4.95E+05,40.568,5.78E+05,30.739,4.38E+05,
1,1,31,6098,1,276.32,266.19,61.98,13.4,81712,97.307,5.93E+05,31.551,1.92E+05,36.11,2.20E+05,66.2,4.04E+05,
1,1,32,7781,2,306.81,247.83,71.051,8.958,69702,92.244,7.18E+05,28.959,2.25E+05,35.875,2.79E+05,51.031,3.97E+05,
1,1,33,5577,2,237.49,217.79,72.116,9.789,54593,114.92,6.41E+05,35.783,2.00E+05,35.728,1.99E+05,61.353,3.42E+05,
1,1,34,11017,2,260.98,290.58,71.548,9.8873,1.09E+05,95.291,1.05E+06,30.594,3.37E+05,33.697,3.71E+05,35.97,3.96E+05,
