Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,2,3491,2,285.03,302.73,9.0352,97.793,3.41E+05,78.781,2.75E+05,29.742,1.04E+05,14.474,50527,26.075,91029,
1,1,3,4745,2,223.1,282.38,8.8388,73.443,3.48E+05,88.146,4.18E+05,26.77,1.27E+05,16.414,77883,25.356,1.20E+05,
1,1,4,5643,2,237.23,319.96,8.5492,74.064,4.18E+05,87.376,4.93E+05,27.168,1.53E+05,18.883,1.07E+05,56.59,3.19E+05,
1,1,5,3566,2,271.54,333.25,11.788,79.258,2.83E+05,78.373,2.79E+05,23.391,83411,13.29,47393,29.167,1.04E+05,
1,1,6,9584,2,248.7,247.04,13.501,71.856,6.89E+05,85.377,8.18E+05,28.091,2.69E+05,15.807,1.51E+05,63.855,6.12E+05,
1,1,7,6574,1,245.25,314.15,17.916,86.693,5.70E+05,84.216,5.54E+05,21.183,1.39E+05,16.141,1.06E+05,101.94,6.70E+05,
1,1,8,7887,1,275.43,281.42,19.323,75.758,5.98E+05,80.175,6.32E+05,24.565,1.94E+05,16.169,1.28E+05,95.326,7.52E+05,
1,1,9,3964,2,264.33,218.97,21.076,70.439,2.79E+05,81.082,3.21E+05,31.167,1.24E+05,14.615,57935,37.053,1.47E+05,
1,1,10,3886,2,197.36,290.02,19.907,63.667,2.47E+05,92.424,3.59E+05,28.393,1.10E+05,14.359,55798,49.484,1.92E+05,
1,1,11,4116,2,299.09,342.74,20.011,72,2.96E+05,73.597,3.03E+05,27.843,1.15E+05,12.878,53006,32.901,1.35E+05,
1,1,12,3533,1,205.99,254.59,20.386,79.921,2.82E+05,93.114,3.29E+05,23.205,81984,28.946,1.02E+05,28.675,1.01E+05,
1,1,13,8694,2,309.6,270.72,25.174,69.719,6.06E+05,72.09,6.27E+05,23.85,2.07E+05,12.501,1.09E+05,26.98,2.35E+05,
1,1,14,4712,2,210.33,344.92,23.805,62.4,2.94E+05,83.615,3.94E+05,22.275,1.05E+05,15.596,73487,26.862,1.27E+05,
1,1,15,6794,1,293.01,319.59,27.156,80.674,5.48E+05,74.304,5.05E+05,25.623,1.74E+05,15.412,1.05E+05,57.562,3.91E+05,
1,1,16,2221,1,231.38,263.21,26.896,66.716,1.48E+05,84.128,1.87E+05,30.659,68094,12.869,28582,42.784,95023,
1,1,17,7308,1,209.33,311.82,30.094,66.147,4.83E+05,86.295,6.31E+05,24.069,1.76E+05,15.088,1.10E+05,63.448,4.64E+05,
1,1,18,1345,1,249.89,285.92,27.909,89.314,1.20E+05,82.616,1.11E+05,24.684,33200,12.706,17089,47.242,63540,
1,1,19,2953,2,242.23,203.33,34.704,86.894,2.57E+05,89.995,2.66E+05,25.31,74740,17.156,50663,27.655,81666,
1,1,20,8308,2,193.97,265.27,36.661,58.397,4.85E+05,94.398,7.84E+05,25.926,2.15E+05,14.671,1.22E+05,23.055,1.92E+05,
1,1,21,7446,1,234.67,342.07,35.827,66.91,4.98E+05,83.251,6.20E+05,22.32,1.66E+05,14.355,1.07E+05,106.99,7.97E+05,
1,1,22,7010,1,293.12,294.65,38.106,67.843,4.76E+05,76.923,5.39E+05,23.97,1.68E+05,15.674,1.10E+05,46.641,3.27E+05,
