Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,76,5681,2,309.86,311.79,43.411,86.209,4.90E+05,139.1,7.90E+05,17.446,99112,38.205,2.17E+05,9.1991,52260,
1,1,77,2851,2,373.33,362.85,40.992,92.84,2.65E+05,96.572,2.75E+05,14.021,39973,36.127,1.03E+05,9.8485,28078,
1,1,78,4893,1,231.14,104.91,42.693,86.414,4.23E+05,186.37,9.12E+05,55.192,2.70E+05,26.167,1.28E+05,11.137,54492,
1,1,79,3338,1,222.96,183.59,42.339,107.18,3.58E+05,193.3,6.45E+05,30.706,1.03E+05,22.223,74179,8.8361,29495,
1,1,80,3027,1,218.42,138.57,41.982,96.243,2.91E+05,189.16,5.73E+05,19.444,58857,22.496,68095,38.649,1.17E+05,
1,1,81,1266,1,208.13,229.42,41.826,110.46,1.40E+05,183.72,2.33E+05,57.737,73095,30.946,39178,9.2212,11674,
1,1,82,6281,2,276.28,315.3,45.247,76.19,4.79E+05,146.42,9.20E+05,17.505,1.10E+05,49.01,3.08E+05,8.8702,55714,
1,1,83,2045,2,300.67,166.34,45.202,101.83,2.08E+05,149.78,3.06E+05,16.952,34666,16.905,34571,7.5667,15474,
1,1,84,4505,2,279.16,201.43,46.345,118.98,5.36E+05,161.61,7.28E+05,17.852,80425,24.279,1.09E+05,7.4548,33584,
1,1,85,6120,2,357.71,361.26,47.419,62.194,3.81E+05,97.799,5.99E+05,18.172,1.11E+05,22.502,1.38E+05,7.5247,46051,
1,1,86,3737,2,247.37,79.294,48.497,116.08,4.34E+05,175.04,6.54E+05,16.997,63517,15.712,58714,6.9633,26022,
1,1,87,3193,2,225.49,239.65,46.174,105.52,3.37E+05,178.15,5.69E+05,17.738,56639,34.902,1.11E+05,8.4231,26895,
1,1,88,5743,2,248.76,267.17,48.907,80.931,4.65E+05,160.68,9.23E+05,18.125,1.04E+05,32.734,1.88E+05,8.3678,48056,
