Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,13453,2,240.19,265,7.3757,17.071,2.30E+05,148.63,2.00E+06,32.841,4.42E+05,32.908,4.43E+05,23.591,3.17E+05,
1,1,2,12447,2,317.55,262.56,8.2986,18.905,2.35E+05,126.57,1.58E+06,31.251,3.89E+05,34.449,4.29E+05,27.708,3.45E+05,
1,1,3,12122,2,287.43,228.27,11.418,13.13,1.59E+05,142.44,1.73E+06,28.126,3.41E+05,33.848,4.10E+05,28.115,3.41E+05,
1,1,4,13089,2,273.06,307.57,11.551,17.721,2.32E+05,133.27,1.74E+06,31.565,4.13E+05,33.913,4.44E+05,23.353,3.06E+05,
1,1,5,8604,2,298.97,325.12,14.621,18.565,1.60E+05,125.3,1.08E+06,30.091,2.59E+05,31.099,2.68E+05,26.747,2.30E+05,
1,1,6,14745,2,340.82,308.06,14.787,14.981,2.21E+05,115.36,1.70E+06,27.603,4.07E+05,27.653,4.08E+05,25.256,3.72E+05,
1,1,7,4792,1,301.35,269.58,21.68,18.768,89936,129.05,6.18E+05,33.741,1.62E+05,34.668,1.66E+05,71.277,3.42E+05,
1,1,8,5150,1,335.49,263.12,24.7,16.529,85123,118.19,6.09E+05,26.67,1.37E+05,36.05,1.86E+05,90.453,4.66E+05,
1,1,9,7785,1,291.71,302.44,30.054,17.259,1.34E+05,127.61,9.93E+05,25.322,1.97E+05,35.464,2.76E+05,36.085,2.81E+05,
1,1,10,8833,2,341.42,221.69,34.207,12.511,1.11E+05,118.44,1.05E+06,27.123,2.40E+05,32.399,2.86E+05,26.455,2.34E+05,
1,1,11,12572,1,306.58,230.18,32.976,12.702,1.60E+05,128.89,1.62E+06,31.883,4.01E+05,32.044,4.03E+05,36.371,4.57E+05,
1,1,12,17310,2,221.38,210.53,33.126,12.55,2.17E+05,159.55,2.76E+06,22.142,3.83E+05,29.735,5.15E+05,23.776,4.12E+05,
1,1,13,6519,1,315.77,329.51,34.58,18.694,1.22E+05,114.43,7.46E+05,25.442,1.66E+05,31.058,2.02E+05,60.752,3.96E+05,
1,1,14,8897,1,354.04,280.06,35.809,15.121,1.35E+05,108.23,9.63E+05,25.778,2.29E+05,31.424,2.80E+05,46.047,4.10E+05,
1,1,15,17924,2,230.36,310.09,34.185,12.108,2.17E+05,136.18,2.44E+06,27.591,4.95E+05,42.131,7.55E+05,24.154,4.33E+05,
1,1,16,6091,1,298.34,270.21,37.439,15.641,95268,118.68,7.23E+05,24.791,1.51E+05,30.318,1.85E+05,51.483,3.14E+05,
1,1,17,11809,2,281.38,347.52,39.999,14.898,1.76E+05,116.74,1.38E+06,29.561,3.49E+05,29.139,3.44E+05,34.235,4.04E+05,
1,1,18,10342,2,340.5,347.37,39.456,12.961,1.34E+05,105.84,1.09E+06,25.375,2.62E+05,31.5,3.26E+05,26.133,2.70E+05,
1,1,19,5142,1,321.85,292.94,40.779,16.52,84946,113.15,5.82E+05,24.169,1.24E+05,32.011,1.65E+05,68.882,3.54E+05,
1,1,20,16004,2,287.47,191.98,43.468,8.5937,1.38E+05,134.27,2.15E+06,24.844,3.98E+05,32.951,5.27E+05,26.521,4.24E+05,
1,1,21,9300,1,329.01,242.3,48.824,12.679,1.18E+05,113.03,1.05E+06,29.069,2.70E+05,26.177,2.43E+05,39.142,3.64E+05,
1,1,22,6747,1,265.76,278.99,48.548,15.588,1.05E+05,127.63,8.61E+05,23.758,1.60E+05,33.233,2.24E+05,43.344,2.92E+05,
1,1,23,18598,2,367.3,252.72,53.475,8.6005,1.60E+05,99.686,1.85E+06,24.024,4.47E+05,24.578,4.57E+05,25.055,4.66E+05,
1,1,24,10641,1,290.05,312.68,52.474,12.389,1.32E+05,111.45,1.19E+06,22.919,2.44E+05,32.162,3.42E+05,77.684,8.27E+05,
1,1,25,13723,2,241.27,309.84,54.5,12.944,1.78E+05,122.4,1.68E+06,26.297,3.61E+05,29.494,4.05E+05,28.816,3.95E+05,
1,1,26,10722,2,347.94,327.09,53.505,13.656,1.46E+05,99.275,1.06E+06,19.641,2.11E+05,27.032,2.90E+05,29.365,3.15E+05,
1,1,27,6606,1,339.1,289.12,52.072,13.826,91334,103.51,6.84E+05,22.68,1.50E+05,28.646,1.89E+05,41.201,2.72E+05,
1,1,28,8136,1,287,248.89,56.686,13.017,1.06E+05,120.47,9.80E+05,22.781,1.85E+05,30.138,2.45E+05,38.46,3.13E+05,
1,1,29,14646,2,279.37,207.86,58.45,8.6306,1.26E+05,132.18,1.94E+06,23.143,3.39E+05,31.381,4.60E+05,24.65,3.61E+05,
1,1,30,15101,2,241.51,261.16,60.632,11.524,1.74E+05,142.02,2.14E+06,29.223,4.41E+05,31.423,4.75E+05,27.707,4.18E+05,
1,1,31,6510,1,307.94,281.73,60.834,14.41,93808,114.86,7.48E+05,27.105,1.76E+05,29.061,1.89E+05,55.097,3.59E+05,
1,1,32,9023,2,339.52,263.33,69.723,9.359,84446,114.31,1.03E+06,24.361,2.20E+05,28.385,2.56E+05,42.146,3.80E+05,
1,1,33,13862,2,294.61,307.27,70.011,10.584,1.47E+05,118.77,1.65E+06,25.17,3.49E+05,27.391,3.80E+05,31.48,4.36E+05,
1,1,34,7795,2,272.9,233.27,70.715,10.041,78269,142.77,1.11E+06,28.196,2.20E+05,29.527,2.30E+05,47.567,3.71E+05,
