Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,1368,2,259.43,213.28,3.4159,182.92,2.50E+05,123.99,1.70E+05,6.5351,8940,27.05,37005,13.699,18740,
1,1,2,2167,2,249.06,230.86,3.9871,131.61,2.85E+05,125.21,2.71E+05,26.694,57846,40.185,87080,19.796,42897,
1,1,3,2177,2,316.24,237,3.819,120.29,2.62E+05,122.91,2.68E+05,15.288,33283,23.967,52177,11.488,25009,
1,1,4,2652,2,314.88,293.21,2.8054,176.02,4.67E+05,109.02,2.89E+05,12.208,32375,23.773,63046,12.403,32894,
1,1,5,3975,2,291.29,311.34,4.3987,138.68,5.51E+05,114.73,4.56E+05,29.103,1.16E+05,53.686,2.13E+05,17.543,69735,
1,1,8,2037,2,212.19,335.15,3.9445,103.96,2.12E+05,139.8,2.85E+05,35.461,72234,50.885,1.04E+05,22.778,46398,
1,1,9,2870,2,290.79,224.3,4.9812,114.77,3.29E+05,124.09,3.56E+05,15.857,45510,25.718,73811,12.845,36866,
1,1,10,3160,2,198.36,306.67,5.4047,105.72,3.34E+05,136.62,4.32E+05,34.288,1.08E+05,31.878,1.01E+05,24.948,78835,
1,1,12,2382,2,242.68,333.36,5.7288,155.94,3.71E+05,122.59,2.92E+05,16.034,38192,25.673,61153,13.78,32824,
1,1,13,2382,2,324.81,258.32,8.6322,125,2.98E+05,120.34,2.87E+05,10.457,24909,20.978,49970,10.493,24994,
1,1,14,3422,2,340.2,289.62,8.5792,86.648,2.97E+05,110.67,3.79E+05,10.755,36802,21.727,74351,11.057,37838,
1,1,15,3905,2,257.78,320.3,9.7601,155.96,6.09E+05,127.63,4.98E+05,10.139,39594,19.803,77330,9.9311,38781,
1,1,16,3048,2,265.34,178.27,8.2195,116.41,3.55E+05,127.77,3.89E+05,18.345,55915,26.094,79533,11.915,36317,
1,1,17,2228,2,243.04,185.21,8.3936,135.04,3.01E+05,142.68,3.18E+05,19.91,44359,27.934,62237,13.758,30652,
