Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,10907,2,273.14,256.25,6.4387,23.242,2.54E+05,117.19,1.28E+06,48.551,5.30E+05,43.502,4.74E+05,28.552,3.11E+05,
1,1,2,9398,2,213.44,285.46,6.7529,23.019,2.16E+05,122.29,1.15E+06,51.775,4.87E+05,57.212,5.38E+05,28.033,2.63E+05,
1,1,3,14758,2,241.63,328.59,7.8499,16.346,2.41E+05,112.37,1.66E+06,38.859,5.73E+05,46.796,6.91E+05,25.327,3.74E+05,
1,1,4,12757,2,287.31,202.98,8.993,16.697,2.13E+05,119.25,1.52E+06,35.959,4.59E+05,42.937,5.48E+05,26.376,3.36E+05,
1,1,5,11637,2,189.58,243.37,11.375,15.251,1.77E+05,135.72,1.58E+06,34.369,4.00E+05,43.68,5.08E+05,27.002,3.14E+05,
1,1,6,9206,2,348.93,261.7,19.583,21.497,1.98E+05,96.785,8.91E+05,38.287,3.52E+05,42.303,3.89E+05,26.914,2.48E+05,
1,1,7,19287,2,284.2,357.06,16.356,19.041,3.67E+05,103.8,2.00E+06,33.8,6.52E+05,35.596,6.87E+05,23.545,4.54E+05,
1,1,8,6618,2,334.41,320.85,31.683,38.745,2.56E+05,93.839,6.21E+05,40.023,2.65E+05,41.731,2.76E+05,25.899,1.71E+05,
1,1,10,6425,2,229.11,359.15,29.591,23.507,1.51E+05,109.82,7.06E+05,41.399,2.66E+05,57.037,3.66E+05,28.861,1.85E+05,
1,1,11,793,2,200.63,173.51,37.497,33.414,26497,135.38,1.07E+05,14.603,11580,18.473,14649,21.409,16977,
1,1,12,6502,2,345.28,220.78,36.878,18.677,1.21E+05,96.204,6.26E+05,36.765,2.39E+05,39.027,2.54E+05,25.196,1.64E+05,
1,1,13,4173,2,347.95,286.94,39.667,25.489,1.06E+05,91.419,3.81E+05,41.595,1.74E+05,39.905,1.67E+05,26.851,1.12E+05,
1,1,14,7239,1,304.52,326.92,42.039,34.23,2.48E+05,98.255,7.11E+05,53.669,3.89E+05,53.041,3.84E+05,36.168,2.62E+05,
1,1,15,2183,2,213.62,209.83,40.29,29.152,63638,130.29,2.84E+05,54.722,1.19E+05,50.063,1.09E+05,26.752,58399,
1,1,16,6445,2,193.69,335.27,41.642,18.904,1.22E+05,109.82,7.08E+05,40.352,2.60E+05,57.464,3.70E+05,25.784,1.66E+05,
1,1,17,6064,2,286.06,364.96,43.215,23.214,1.41E+05,94.601,5.74E+05,39.866,2.42E+05,51.718,3.14E+05,29.714,1.80E+05,
1,1,18,5686,1,255.47,331.95,43.695,41.098,2.34E+05,105.24,5.98E+05,18.39,1.05E+05,57.291,3.26E+05,41.3,2.35E+05,
1,1,19,7029,2,313.04,203.6,47.526,19.837,1.39E+05,106.95,7.52E+05,37.032,2.60E+05,42.496,2.99E+05,25.03,1.76E+05,
