Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,7578,2,225.28,302.52,7.4642,33.061,2.51E+05,127.12,9.63E+05,53.216,4.03E+05,57.351,4.35E+05,28.543,2.16E+05,
1,1,2,6579,2,232.54,258.11,9.024,46.826,3.08E+05,129.47,8.52E+05,43.924,2.89E+05,55.978,3.68E+05,28.594,1.88E+05,
1,1,3,12125,2,267.91,300.19,9.1405,39.611,4.80E+05,120.85,1.47E+06,58.386,7.08E+05,65.586,7.95E+05,29.53,3.58E+05,
1,1,4,7956,1,269.85,241.98,13.529,52.09,4.14E+05,124.17,9.88E+05,53.228,4.23E+05,83.457,6.64E+05,82.205,6.54E+05,
1,1,5,6806,2,303.38,286.15,15.042,35.572,2.42E+05,109.37,7.44E+05,44.452,3.03E+05,49.04,3.34E+05,32.466,2.21E+05,
1,1,6,2110,2,247.55,226.91,15.397,65.626,1.38E+05,134.37,2.84E+05,49.925,1.05E+05,85.868,1.81E+05,74.38,1.57E+05,
1,1,7,4682,2,179.92,260.96,18.361,31.397,1.47E+05,139.73,6.54E+05,57.487,2.69E+05,63.417,2.97E+05,38.321,1.79E+05,
1,1,8,12424,2,182.55,297.06,18.665,29.738,3.69E+05,130.35,1.62E+06,59.261,7.36E+05,66.237,8.23E+05,30.773,3.82E+05,
1,1,9,6859,2,232.38,193.29,21.195,34.55,2.37E+05,145.62,9.99E+05,38.629,2.65E+05,57.649,3.95E+05,26.745,1.83E+05,
1,1,10,7731,2,237.31,359.94,20.799,32.229,2.49E+05,115.91,8.96E+05,56.056,4.33E+05,63.559,4.91E+05,29.008,2.24E+05,
1,1,11,6049,2,276.06,201.09,22.074,32.763,1.98E+05,135.48,8.20E+05,43.763,2.65E+05,55.615,3.36E+05,31.839,1.93E+05,
1,1,12,8400,1,298.13,256.81,23.958,40.585,3.41E+05,112.02,9.41E+05,38.263,3.21E+05,55.176,4.63E+05,116.13,9.76E+05,
1,1,13,9041,2,306.83,340.94,25.196,23.761,2.15E+05,110.4,9.98E+05,37.624,3.40E+05,50.369,4.55E+05,24.987,2.26E+05,
1,1,14,3558,2,325.24,255.58,25.356,40.874,1.45E+05,114.52,4.07E+05,54.395,1.94E+05,57.07,2.03E+05,38.328,1.36E+05,
1,1,15,7335,2,189.49,208.61,29.315,28.971,2.13E+05,153.62,1.13E+06,36.254,2.66E+05,68.394,5.02E+05,27.698,2.03E+05,
1,1,16,7564,1,201.53,240.96,28.029,42.133,3.19E+05,138.66,1.05E+06,53.43,4.04E+05,60.872,4.60E+05,31.455,2.38E+05,
1,1,17,8661,1,236.87,233.08,29.182,44.031,3.81E+05,133.56,1.16E+06,26.973,2.34E+05,57.517,4.98E+05,32.301,2.80E+05,
1,1,18,7463,1,294.3,218.29,32.907,38.436,2.87E+05,122.95,9.18E+05,40.517,3.02E+05,51.006,3.81E+05,98.919,7.38E+05,
1,1,19,5827,2,187.23,354.28,37.521,26.422,1.54E+05,118.7,6.92E+05,57.853,3.37E+05,64.495,3.76E+05,30.568,1.78E+05,
1,1,20,2029,1,280.06,260.1,34.742,50.089,1.02E+05,109.88,2.23E+05,46.862,95084,70.037,1.42E+05,69.606,1.41E+05,
1,1,21,5178,2,339.05,281.43,38.84,27.101,1.40E+05,106.43,5.51E+05,47.244,2.45E+05,48.374,2.50E+05,33.355,1.73E+05,
1,1,22,3119,1,168.2,241.6,38.261,27.196,84824,146.25,4.56E+05,53.283,1.66E+05,65.359,2.04E+05,32.93,1.03E+05,
1,1,24,9163,2,159.98,266.91,45.175,21.759,1.99E+05,135.05,1.24E+06,39.511,3.62E+05,75.066,6.88E+05,30.015,2.75E+05,
1,1,25,6849,1,312.24,250.15,42.876,35.191,2.41E+05,111.47,7.63E+05,40.304,2.76E+05,53.041,3.63E+05,115.11,7.88E+05,
1,1,26,6908,1,246.36,232.95,43.606,35.841,2.48E+05,128.72,8.89E+05,41.453,2.86E+05,66.984,4.63E+05,55.045,3.80E+05,
1,1,27,7773,2,171.38,331.59,47.283,23.843,1.85E+05,120.48,9.36E+05,47.339,3.68E+05,61.698,4.80E+05,32.624,2.54E+05,
1,1,28,7987,1,206.41,208.29,45.226,22.522,1.80E+05,145.33,1.16E+06,26.294,2.10E+05,88.995,7.11E+05,34.711,2.77E+05,
1,1,29,5573,1,280.45,237.23,46.462,38.128,2.12E+05,119.26,6.65E+05,38.656,2.15E+05,54.059,3.01E+05,79.821,4.45E+05,
1,1,30,8552,1,278.11,201.43,49.104,29.855,2.55E+05,124.32,1.06E+06,28.761,2.46E+05,69.449,5.94E+05,76.991,6.58E+05,
1,1,31,4699,2,182.74,218.56,48.314,25.402,1.19E+05,145.07,6.82E+05,39.075,1.84E+05,46.474,2.18E+05,27.294,1.28E+05,
1,1,32,5235,2,327.01,226.88,48.373,28.37,1.49E+05,110.86,5.80E+05,41.172,2.16E+05,45.32,2.37E+05,26.852,1.41E+05,
1,1,33,6302,1,218.31,229.36,53.38,32.184,2.03E+05,136.37,8.59E+05,28.726,1.81E+05,63.323,3.99E+05,101.3,6.38E+05,
1,1,34,3059,2,335.34,257.88,53.166,26.415,80802,105.31,3.22E+05,42.829,1.31E+05,45.733,1.40E+05,29.927,91546,
1,1,35,4068,2,216.85,194.32,55.529,26.541,1.08E+05,142.24,5.79E+05,35.471,1.44E+05,47.691,1.94E+05,34.99,1.42E+05,
1,1,36,8633,2,265.18,369.64,59.918,20.607,1.78E+05,106.31,9.18E+05,36.815,3.18E+05,41.669,3.60E+05,27.346,2.36E+05,
1,1,37,6777,1,255.65,211.75,59.79,31.528,2.14E+05,128.97,8.74E+05,41.042,2.78E+05,64.182,4.35E+05,82.529,5.59E+05,
1,1,38,8284,2,171.23,256.4,60.33,20.798,1.72E+05,130.35,1.08E+06,34.453,2.85E+05,56.902,4.71E+05,28.778,2.38E+05,
1,1,39,7819,2,220.52,365.58,60.962,23.595,1.84E+05,112.13,8.77E+05,36.883,2.88E+05,45.21,3.54E+05,28.829,2.25E+05,
1,1,40,6135,2,302.91,347.65,61.245,26.149,1.60E+05,103.78,6.37E+05,43.313,2.66E+05,42.874,2.63E+05,35.784,2.20E+05,
1,1,41,6478,2,289.25,224.62,68.2,18.417,1.19E+05,112.69,7.30E+05,34.308,2.22E+05,56.397,3.65E+05,30.475,1.97E+05,
1,1,42,7381,2,204.81,230.78,69.591,18.685,1.38E+05,129.91,9.59E+05,31.084,2.29E+05,44.413,3.28E+05,26.582,1.96E+05,
1,1,43,11005,2,327.01,269.8,66.738,12.064,1.33E+05,102.27,1.13E+06,29.439,3.24E+05,43.243,4.76E+05,23.035,2.54E+05,
1,1,44,5889,2,256.16,227.98,76.743,18.252,1.07E+05,119.28,7.02E+05,30.122,1.77E+05,37.061,2.18E+05,32.396,1.91E+05,
1,1,45,11787,2,232.83,300.48,76.708,14.917,1.76E+05,123.4,1.45E+06,31.127,3.67E+05,36.747,4.33E+05,29.053,3.42E+05,
