Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,8311,2,285.92,346.22,7.7569,125.62,1.04E+06,108.22,8.99E+05,27.184,2.26E+05,36.042,3.00E+05,38.33,3.19E+05,
1,1,2,8372,2,251.55,279.05,10.038,121.85,1.02E+06,125.99,1.05E+06,31.177,2.61E+05,25.375,2.12E+05,28.525,2.39E+05,
1,1,3,7338,2,290.7,292.15,10.345,127.27,9.34E+05,114.55,8.41E+05,27.514,2.02E+05,23.753,1.74E+05,29.161,2.14E+05,
1,1,4,6241,2,325.16,321.14,10.973,164.52,1.03E+06,104.8,6.54E+05,28.118,1.75E+05,22.321,1.39E+05,28.178,1.76E+05,
1,1,5,11037,2,265.28,217.49,9.7923,112.58,1.24E+06,126.01,1.39E+06,38.987,4.30E+05,26.672,2.94E+05,30.751,3.39E+05,
1,1,6,4631,2,210.12,263.35,13.201,131.99,6.11E+05,130.97,6.07E+05,34.895,1.62E+05,34.476,1.60E+05,32.283,1.50E+05,
1,1,7,4795,2,295.59,245,12.731,158.05,7.58E+05,115.7,5.55E+05,21.322,1.02E+05,16.558,79394,26.09,1.25E+05,
1,1,8,7600,2,238.22,339.63,15.648,149.59,1.14E+06,116.36,8.84E+05,28.196,2.14E+05,33.469,2.54E+05,29.809,2.27E+05,
1,1,9,14137,2,229.44,214.64,19.946,125.38,1.77E+06,134.35,1.90E+06,50.445,7.13E+05,31.496,4.45E+05,36.469,5.16E+05,
1,1,10,6533,2,210.09,308.02,16.7,144.41,9.43E+05,125.8,8.22E+05,33.197,2.17E+05,49.468,3.23E+05,31.317,2.05E+05,
1,1,11,7930,2,241.85,176.04,18.6,102.42,8.12E+05,136.67,1.08E+06,32.428,2.57E+05,41.347,3.28E+05,37.779,3.00E+05,
1,1,12,5998,2,322.65,280.47,19.154,147.65,8.86E+05,103.96,6.24E+05,25.85,1.55E+05,31.67,1.90E+05,26.949,1.62E+05,
1,1,13,839,1,260.19,209.93,19.416,167.98,1.41E+05,125.14,1.05E+05,72.992,61240,20.188,16938,31.59,26504,
1,1,14,1328,1,288.48,221.12,18.731,147.27,1.96E+05,120.46,1.60E+05,67.797,90035,26.018,34552,30.266,40193,
1,1,15,1969,1,263.63,187.84,21.347,152.55,3.00E+05,128.23,2.52E+05,21.756,42838,33.863,66676,56.811,1.12E+05,
1,1,16,3952,2,269.39,354.73,23.623,135.38,5.35E+05,102.42,4.05E+05,23.96,94690,42.478,1.68E+05,30.079,1.19E+05,
1,1,17,13975,2,325.86,367.81,29.178,127.74,1.79E+06,95.517,1.33E+06,26.523,3.71E+05,38.556,5.39E+05,28.66,4.01E+05,
1,1,18,589,2,205.95,357.75,20.229,187.39,1.10E+05,108.36,63826,26.419,15561,43.514,25630,48.277,28435,
1,1,19,5654,2,314.62,401.01,26.039,140.23,7.93E+05,94.369,5.34E+05,33.48,1.89E+05,24.134,1.36E+05,30.122,1.70E+05,
1,1,20,3677,2,355.14,305.63,25.855,142.44,5.24E+05,88.351,3.25E+05,25.93,95345,22.133,81383,28.139,1.03E+05,
1,1,21,3451,2,344.05,335.21,26.482,156.52,5.40E+05,93.45,3.23E+05,23.48,81028,35.019,1.21E+05,26.817,92544,
1,1,22,12983,2,231.06,363.61,28.305,122.93,1.60E+06,107.89,1.40E+06,28.022,3.64E+05,53.609,6.96E+05,34.527,4.48E+05,
1,1,23,4312,2,321.79,214.09,28.035,121.75,5.25E+05,110.85,4.78E+05,31.195,1.35E+05,28.805,1.24E+05,26.766,1.15E+05,
1,1,24,9775,2,195.35,325.09,27.241,105.06,1.03E+06,116.62,1.14E+06,28.157,2.75E+05,42.483,4.15E+05,31.919,3.12E+05,
1,1,25,4702,2,186.17,281.53,29.588,111.06,5.22E+05,130.42,6.13E+05,33.182,1.56E+05,46.029,2.16E+05,31.412,1.48E+05,
1,1,26,1093,2,185.75,344.03,26.28,85.273,93203,110.26,1.21E+05,23.278,25443,36.221,39590,34.106,37278,
1,1,27,3903,2,345.11,360.18,29.579,129.48,5.05E+05,93.499,3.65E+05,27.584,1.08E+05,28.643,1.12E+05,27.616,1.08E+05,
1,1,28,5716,2,280.91,390.28,30.813,125.42,7.17E+05,103.22,5.90E+05,30.355,1.74E+05,51.191,2.93E+05,28.877,1.65E+05,
1,1,29,9879,1,217.57,190.4,31.176,104,1.03E+06,144.03,1.42E+06,24.18,2.39E+05,34.406,3.40E+05,66.675,6.59E+05,
1,1,30,873,1,287.25,187.07,27.234,89.953,78529,124.1,1.08E+05,24.034,20982,24.306,21219,140.04,1.22E+05,
1,1,31,2622,3,191.99,212.94,30.06,111.16,2.91E+05,146.57,3.84E+05,81.89,2.15E+05,25.666,67296,33.671,88285,
1,1,32,3879,2,321.83,254.18,29.842,98.486,3.82E+05,109.25,4.24E+05,27.668,1.07E+05,24.044,93265,26.015,1.01E+05,
1,1,33,1698,2,270.21,409.25,28.593,103.09,1.75E+05,99.183,1.68E+05,23.748,40324,43.485,73838,35.177,59730,
1,1,34,4506,2,337.34,277.93,31.541,88.31,3.98E+05,102.83,4.63E+05,24.719,1.11E+05,27.636,1.25E+05,26.938,1.21E+05,
1,1,35,6819,2,256.04,398.29,35.066,115.89,7.90E+05,103.32,7.05E+05,31.645,2.16E+05,36.65,2.50E+05,28.618,1.95E+05,
1,1,36,7072,2,298.91,171.48,36.215,112.31,7.94E+05,120.63,8.53E+05,29.037,2.05E+05,36.61,2.59E+05,51.521,3.64E+05,
1,1,37,4306,1,290,210.85,32.195,156.18,6.72E+05,119.88,5.16E+05,36.718,1.58E+05,20.108,86586,29.174,1.26E+05,
1,1,38,2783,1,246.61,155.44,32.774,123.62,3.44E+05,138.18,3.85E+05,24.577,68399,29.225,81332,56.055,1.56E+05,
1,1,39,1830,1,192.61,182.71,31.763,86.085,1.58E+05,154.01,2.82E+05,29.106,53264,25.246,46200,93.619,1.71E+05,
1,1,40,3330,2,193.93,354.45,33.579,94.616,3.15E+05,111.71,3.72E+05,34.841,1.16E+05,39.75,1.32E+05,31.461,1.05E+05,
1,1,41,10577,2,179.14,222.27,38.395,103.55,1.10E+06,142.24,1.50E+06,50.714,5.36E+05,32.609,3.45E+05,33.901,3.59E+05,
1,1,42,4185,1,188.17,254.49,36.457,133.76,5.60E+05,131.22,5.49E+05,75.011,3.14E+05,23.836,99752,33.455,1.40E+05,
1,1,43,7201,2,214.59,379.35,38.215,108.82,7.84E+05,109.09,7.86E+05,30.774,2.22E+05,30.228,2.18E+05,30.761,2.22E+05,
1,1,44,4570,2,192.81,156.86,38.075,97.171,4.44E+05,147.27,6.73E+05,36.874,1.69E+05,37.667,1.72E+05,33.946,1.55E+05,
1,1,45,5828,2,284.15,362.64,37.829,128.23,7.47E+05,99.861,5.82E+05,23.726,1.38E+05,35.687,2.08E+05,28.993,1.69E+05,
1,1,46,3074,2,185.29,326.5,39.004,101.86,3.13E+05,116.33,3.58E+05,32.441,99724,43.024,1.32E+05,30.398,93443,
1,1,47,3901,2,234.09,362.2,38.739,137.25,5.35E+05,105.73,4.12E+05,25.984,1.01E+05,29.03,1.13E+05,27.229,1.06E+05,
1,1,48,11535,1,260.56,174.5,40.783,99.837,1.15E+06,127.3,1.47E+06,22.661,2.61E+05,27.253,3.14E+05,66.343,7.65E+05,
1,1,49,4334,2,318.02,194.78,41.841,126.78,5.49E+05,110.46,4.79E+05,26.749,1.16E+05,30.653,1.33E+05,26.679,1.16E+05,
1,1,50,5020,2,343.85,215.91,42.823,124.25,6.24E+05,101.74,5.11E+05,23.979,1.20E+05,15.406,77339,25.406,1.28E+05,
