Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,6142,2,267.18,187.93,5.2027,74.623,4.58E+05,101.96,6.26E+05,26.569,1.63E+05,45.408,2.79E+05,13.207,81118,
1,1,2,5641,2,308.81,242.91,4.0512,66.604,3.76E+05,89.071,5.02E+05,22.78,1.29E+05,37.622,2.12E+05,12.445,70205,
1,1,3,5704,2,219.37,241.97,4.8005,78.567,4.48E+05,110.17,6.28E+05,34.71,1.98E+05,52.939,3.02E+05,14.377,82009,
1,1,4,6485,2,259.75,298.37,4.8671,81.87,5.31E+05,96.529,6.26E+05,29.029,1.88E+05,45.133,2.93E+05,14.423,93532,
1,1,5,8441,2,215.85,194.52,7.3456,59.232,5.00E+05,118.02,9.96E+05,25.415,2.15E+05,39.814,3.36E+05,16.058,1.36E+05,
1,1,6,8003,2,304.21,319.64,13.779,71.261,5.70E+05,84.346,6.75E+05,19.149,1.53E+05,40.802,3.27E+05,22.282,1.78E+05,
1,1,8,8108,2,236.32,139.93,22.144,71.425,5.79E+05,112.16,9.09E+05,28.161,2.28E+05,41.972,3.40E+05,14.656,1.19E+05,
1,1,9,9036,2,202.2,281.88,20.151,63.253,5.72E+05,107.15,9.68E+05,22.463,2.03E+05,39.667,3.58E+05,12.366,1.12E+05,
1,1,10,4980,2,186.61,192.27,21.549,70.793,3.53E+05,119.61,5.96E+05,31.722,1.58E+05,42.223,2.10E+05,21.071,1.05E+05,
1,1,11,2641,2,342.22,182.46,23.721,95.514,2.52E+05,79.745,2.11E+05,23.149,61137,26.655,70395,11.638,30737,
1,1,12,5061,2,207.53,155.96,27.649,84.327,4.27E+05,118.77,6.01E+05,32.939,1.67E+05,51.105,2.59E+05,17.947,90830,
1,1,13,4926,2,181.94,221.33,27.183,80.982,3.99E+05,118.47,5.84E+05,37.041,1.82E+05,42.846,2.11E+05,17.422,85821,
1,1,14,6239,2,179.42,259.1,31.895,100.33,6.26E+05,115.18,7.19E+05,37.056,2.31E+05,49.514,3.09E+05,16.11,1.01E+05,
1,1,15,7087,2,368.48,207.02,34.02,64.767,4.59E+05,76.741,5.44E+05,30.407,2.16E+05,37.364,2.65E+05,11.758,83332,
1,1,16,7500,2,339.92,307.59,35.331,71.485,5.36E+05,80.013,6.00E+05,24.343,1.83E+05,39.363,2.95E+05,16.631,1.25E+05,
1,1,17,6908,2,299.36,329.43,33.016,84.339,5.83E+05,87.121,6.02E+05,27.856,1.92E+05,42.174,2.91E+05,13.908,96076,
1,1,18,5669,2,311.08,129.29,36.822,66.153,3.75E+05,91.891,5.21E+05,24.481,1.39E+05,37.99,2.15E+05,26.721,1.51E+05,
1,1,19,8234,2,231.2,320.57,37.164,85.967,7.08E+05,100.92,8.31E+05,30.562,2.52E+05,37.145,3.06E+05,14.654,1.21E+05,
1,1,20,2665,2,341.9,161.42,37.248,90.949,2.42E+05,79.429,2.12E+05,19.829,52844,23.375,62294,9.9475,26510,
1,1,21,8091,1,212.96,184.76,38.347,77.965,6.31E+05,114.47,9.26E+05,24.575,1.99E+05,33.741,2.73E+05,103.57,8.38E+05,
1,1,22,3968,2,184.3,191.68,37.055,67.249,2.67E+05,118.85,4.72E+05,25.719,1.02E+05,33.415,1.33E+05,96.826,3.84E+05,
1,1,23,5010,2,230.25,133.29,37.606,74.507,3.73E+05,112.11,5.62E+05,24.493,1.23E+05,38.757,1.94E+05,12.708,63665,
1,1,24,5278,2,276.81,120.85,41.222,76.173,4.02E+05,101.6,5.36E+05,25.789,1.36E+05,40.995,2.16E+05,20.899,1.10E+05,
1,1,25,5540,1,246.72,154.56,40.075,64.909,3.60E+05,107.87,5.98E+05,59.004,3.27E+05,32.362,1.79E+05,16.5,91411,
1,1,26,5511,2,172.66,222.19,41.334,81.429,4.49E+05,117.07,6.45E+05,29.627,1.63E+05,42.549,2.34E+05,14.794,81530,
1,1,27,9413,1,199.16,236.64,45.603,72.082,6.79E+05,112.82,1.06E+06,18.427,1.73E+05,29.684,2.79E+05,91.764,8.64E+05,
1,1,28,4001,2,194.95,161.33,43.348,73.371,2.94E+05,116,4.64E+05,27.918,1.12E+05,34.409,1.38E+05,14.481,57937,
1,1,29,6645,2,198.34,280.04,49.097,72.27,4.80E+05,105.99,7.04E+05,29.907,1.99E+05,38.243,2.54E+05,12.503,83085,
1,1,30,4901,1,259.65,126.6,49.447,79.975,3.92E+05,104.54,5.12E+05,22.51,1.10E+05,39.374,1.93E+05,19.621,96164,
1,1,31,6098,1,204.14,197.6,49.77,90.177,5.50E+05,114.3,6.97E+05,26.329,1.61E+05,23.415,1.43E+05,21.685,1.32E+05,
1,1,32,6481,1,241.33,205.58,50.318,62.667,4.06E+05,104.69,6.79E+05,42.204,2.74E+05,28.371,1.84E+05,23.069,1.50E+05,
1,1,33,5067,1,270.62,156.62,50.597,59.461,3.01E+05,100.5,5.09E+05,19.535,98986,29.929,1.52E+05,67.834,3.44E+05,
1,1,34,5393,1,220.38,149.05,51.578,62.685,3.38E+05,115.47,6.23E+05,49.291,2.66E+05,32.966,1.78E+05,33.361,1.80E+05,
1,1,35,6393,2,306.81,132.86,55.616,61.544,3.93E+05,92.577,5.92E+05,25.162,1.61E+05,33.507,2.14E+05,22.107,1.41E+05,
1,1,36,4054,1,251.22,153.8,53.373,72.55,2.94E+05,106.04,4.30E+05,26.24,1.06E+05,31.265,1.27E+05,43.152,1.75E+05,
1,1,37,3240,1,226.22,218.44,54.799,73.51,2.38E+05,107.31,3.48E+05,15.524,50298,29.804,96564,84.195,2.73E+05,
