Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,7266,2,179.63,269.69,5.4961,164.12,1.19E+06,122.95,8.93E+05,27.579,2.00E+05,52.065,3.78E+05,26.63,1.93E+05,
1,1,2,5863,2,210.73,279.51,5.5432,198.42,1.16E+06,117.19,6.87E+05,29.228,1.71E+05,70.79,4.15E+05,27.595,1.62E+05,
1,1,3,3384,2,289.02,281.05,5.2769,196.93,6.66E+05,103.41,3.50E+05,33.215,1.12E+05,72.192,2.44E+05,27.932,94521,
1,1,4,4440,2,252.12,305.92,5.8439,173.74,7.71E+05,103.76,4.61E+05,36.225,1.61E+05,57.213,2.54E+05,29.68,1.32E+05,
1,1,5,5246,2,319.54,271.28,8.3997,189.82,9.96E+05,98.672,5.18E+05,25.45,1.34E+05,49.737,2.61E+05,23.708,1.24E+05,
1,1,6,5605,2,373.01,238.12,10.014,167.3,9.38E+05,82.26,4.61E+05,19.045,1.07E+05,31.812,1.78E+05,22.92,1.28E+05,
1,1,7,11103,2,298.06,220.19,12.691,168.96,1.88E+06,106.07,1.18E+06,20.974,2.33E+05,39.095,4.34E+05,27.044,3.00E+05,
1,1,8,6332,2,207.9,247.52,11.148,196.35,1.24E+06,120.88,7.65E+05,39.311,2.49E+05,74.669,4.73E+05,25.493,1.61E+05,
1,1,9,693,2,395.41,297.64,8.7532,154.65,1.07E+05,78.613,54479,20.19,13992,71.027,49222,43.163,29912,
1,1,10,5593,2,162.33,329.72,9.4629,173.68,9.71E+05,112.27,6.28E+05,24.926,1.39E+05,51.298,2.87E+05,22.937,1.28E+05,
1,1,11,6672,2,377.14,213.49,15.795,142.56,9.51E+05,83.912,5.60E+05,20.712,1.38E+05,47.408,3.16E+05,27.202,1.81E+05,
1,1,12,5417,2,406.97,272.01,13.745,133.71,7.24E+05,73.625,3.99E+05,27.859,1.51E+05,61.601,3.34E+05,25.786,1.40E+05,
1,1,13,4761,2,238.28,277.76,13.656,204.09,9.72E+05,120.31,5.73E+05,31.754,1.51E+05,64.745,3.08E+05,25.046,1.19E+05,
1,1,14,3346,2,220.82,310.13,14.394,225.8,7.56E+05,118.21,3.96E+05,25.523,85399,45.545,1.52E+05,23.087,77250,
1,1,15,5948,2,421.49,242.4,15.862,134.12,7.98E+05,69.591,4.14E+05,23.108,1.37E+05,37.263,2.22E+05,22.352,1.33E+05,
1,1,16,4470,2,240.74,243.53,16.258,206.5,9.23E+05,121.33,5.42E+05,29.061,1.30E+05,67.913,3.04E+05,24.52,1.10E+05,
1,1,17,6236,2,332.98,248.72,17.467,162.87,1.02E+06,95.551,5.96E+05,23.77,1.48E+05,46.314,2.89E+05,25.786,1.61E+05,
1,1,18,11834,2,288.08,306.1,18.777,220.55,2.61E+06,112.16,1.33E+06,23.202,2.75E+05,46.305,5.48E+05,33.111,3.92E+05,
1,1,19,5678,2,264.79,272.78,18.104,173.68,9.86E+05,111.15,6.31E+05,30.313,1.72E+05,53.973,3.06E+05,23.922,1.36E+05,
1,1,20,4718,2,151.06,267.89,17.357,157.36,7.42E+05,131.05,6.18E+05,32.602,1.54E+05,81.016,3.82E+05,28.808,1.36E+05,
1,1,21,3118,1,174.52,297.05,17.092,156.74,4.89E+05,118.03,3.68E+05,78.707,2.45E+05,84.387,2.63E+05,30.335,94584,
1,1,22,3424,2,213.78,225.31,18.829,176.7,6.05E+05,132.08,4.52E+05,33.193,1.14E+05,76.68,2.63E+05,24.467,83775,
