Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,2,9652,2,274.36,304.41,6.7941,34.443,3.32E+05,118.21,1.14E+06,40.3,3.89E+05,49.553,4.78E+05,31.581,3.05E+05,
1,1,3,8699,2,234.72,290.28,8.6524,32.238,2.80E+05,121.4,1.06E+06,42.033,3.66E+05,49.677,4.32E+05,26.707,2.32E+05,
1,1,4,6994,2,201.1,264.35,8.4232,19.443,1.36E+05,121.84,8.52E+05,40.203,2.81E+05,38.162,2.67E+05,24.115,1.69E+05,
1,1,5,21093,2,324.4,301.48,11.25,19.304,4.07E+05,108.64,2.29E+06,26.741,5.64E+05,37.126,7.83E+05,23.891,5.04E+05,
1,1,6,5663,2,318.92,196.55,9.0463,30.287,1.72E+05,122.1,6.91E+05,41.436,2.35E+05,52.2,2.96E+05,24.963,1.41E+05,
1,1,7,8347,2,167.2,272.7,11.942,23.039,1.92E+05,122.7,1.02E+06,37.838,3.16E+05,42.871,3.58E+05,24.895,2.08E+05,
1,1,8,7533,2,351.55,248.95,16.126,33.042,2.49E+05,103.51,7.80E+05,30.957,2.33E+05,48.404,3.65E+05,25.994,1.96E+05,
1,1,9,6958,2,256.47,163.26,13.247,22.672,1.58E+05,146.3,1.02E+06,40.527,2.82E+05,45.983,3.20E+05,24.347,1.69E+05,
1,1,10,8328,2,211.56,341.04,20.759,27.34,2.28E+05,105.95,8.82E+05,33.821,2.82E+05,45.534,3.79E+05,25.035,2.08E+05,
1,1,11,15446,2,271.26,228.28,18.355,19.318,2.98E+05,128.61,1.99E+06,31.232,4.82E+05,37.773,5.83E+05,24.154,3.73E+05,
1,1,12,8897,2,166.1,307.79,25.549,21.407,1.90E+05,105.34,9.37E+05,30.126,2.68E+05,50.357,4.48E+05,27.831,2.48E+05,
1,1,13,4228,2,326.56,198.95,23.142,33.013,1.40E+05,111.6,4.72E+05,35.04,1.48E+05,48.806,2.06E+05,25.12,1.06E+05,
1,1,14,7824,2,283.8,163.55,26.4,33.125,2.59E+05,127.97,1.00E+06,36.895,2.89E+05,53.281,4.17E+05,26.272,2.06E+05,
1,1,15,6548,2,189.07,178.74,24.019,18.888,1.24E+05,139.24,9.12E+05,40.017,2.62E+05,52.212,3.42E+05,24.14,1.58E+05,
1,1,16,8261,2,153.58,227.6,28.373,21.832,1.80E+05,126.72,1.05E+06,35.816,2.96E+05,56.765,4.69E+05,26.329,2.18E+05,
1,1,17,1521,1,273.87,191.13,29.692,37.041,56340,126.47,1.92E+05,23.373,35551,59.986,91239,49.132,74730,
1,1,18,2440,1,303.68,205.44,31.32,30.237,73779,116.36,2.84E+05,39.789,97085,60.618,1.48E+05,54.908,1.34E+05,
1,1,19,7311,2,337.05,278.89,33.391,22.085,1.61E+05,98.834,7.23E+05,29.275,2.14E+05,52.594,3.85E+05,40.035,2.93E+05,
1,1,20,5290,2,343.76,236.01,32.737,23.119,1.22E+05,97.222,5.14E+05,30.492,1.61E+05,45.589,2.41E+05,29.545,1.56E+05,
1,1,21,4474,1,249.97,164.4,38.701,25.363,1.13E+05,128.68,5.76E+05,38.514,1.72E+05,65.09,2.91E+05,55.532,2.48E+05,
1,1,22,6369,2,212.07,172.07,40.382,25.671,1.64E+05,137.42,8.75E+05,32.2,2.05E+05,57.198,3.64E+05,25.479,1.62E+05,
1,1,23,1324,1,297.92,180.02,34.861,28.752,38067,114.57,1.52E+05,37.207,49262,41.15,54483,50.429,66768,
1,1,24,7258,1,213.36,204.12,39.502,26.137,1.90E+05,133.15,9.66E+05,35.189,2.55E+05,77.934,5.66E+05,68.674,4.98E+05,
1,1,25,1619,1,248.02,193.65,35.959,26.482,42874,128.49,2.08E+05,37.025,59943,53.46,86552,39.821,64470,
1,1,26,2946,1,287.75,230.7,39.024,33.997,1.00E+05,118.64,3.50E+05,35.04,1.03E+05,61.572,1.81E+05,29.974,88302,
1,1,27,3780,1,315.9,242.09,38.511,25.844,97690,109.49,4.14E+05,35.192,1.33E+05,65.39,2.47E+05,39.085,1.48E+05,
1,1,28,8220,2,306.87,306.67,36.856,23.017,1.89E+05,106.86,8.78E+05,26.729,2.20E+05,58.967,4.85E+05,35.255,2.90E+05,
1,1,29,6166,2,258.5,341.98,41.707,23.104,1.42E+05,103.02,6.35E+05,28.357,1.75E+05,52.876,3.26E+05,34.38,2.12E+05,
1,1,30,6890,2,178.03,213.69,44.347,21.11,1.45E+05,136.15,9.38E+05,33.301,2.29E+05,44.897,3.09E+05,24.667,1.70E+05,
1,1,31,4903,2,331.12,205.68,45.259,22.201,1.09E+05,105.64,5.18E+05,26.814,1.31E+05,43.086,2.11E+05,24.648,1.21E+05,
1,1,32,2999,1,316.61,225.19,44.023,27.577,82703,115.24,3.46E+05,30.397,91162,44.814,1.34E+05,56.551,1.70E+05,
1,1,33,7026,2,181.95,314.2,44.37,17.988,1.26E+05,108.47,7.62E+05,30.443,2.14E+05,46.977,3.30E+05,34.139,2.40E+05,
1,1,34,2393,1,261.4,210.2,43.657,28.802,68922,129.31,3.09E+05,25.183,60264,55.593,1.33E+05,58.369,1.40E+05,
1,1,35,4072,1,288.02,172.64,45.926,25.166,1.02E+05,124.5,5.07E+05,38.858,1.58E+05,56.037,2.28E+05,32.452,1.32E+05,
1,1,36,2611,1,251.31,173.7,46.353,23.792,62122,135.04,3.53E+05,32.829,85716,52.554,1.37E+05,56.899,1.49E+05,
1,1,37,2760,1,275.2,253.23,46.913,28.702,79217,121.9,3.36E+05,30.075,83007,59.908,1.65E+05,37.003,1.02E+05,
1,1,38,2824,1,297.09,208.49,46.477,28.475,80412,122.65,3.46E+05,18.657,52688,81.714,2.31E+05,43.099,1.22E+05,
1,1,39,991,1,302.27,267.84,44.116,26.31,26073,114.01,1.13E+05,23.339,23129,40.646,40280,93.298,92458,
1,1,40,4631,2,313.55,296.62,49.708,25.554,1.18E+05,110.24,5.11E+05,26.765,1.24E+05,39.571,1.83E+05,37.197,1.72E+05,
1,1,41,7466,2,168.41,264.98,50.265,18.217,1.36E+05,126,9.41E+05,27.752,2.07E+05,51.4,3.84E+05,27.95,2.09E+05,
1,1,42,2664,1,237.3,253.29,50.573,37.931,1.01E+05,125.88,3.35E+05,22.351,59542,53.355,1.42E+05,31.352,83521,
1,1,43,5083,1,227.59,207.06,53.168,33.929,1.72E+05,135.06,6.87E+05,19.888,1.01E+05,50.954,2.59E+05,37.006,1.88E+05,
1,1,44,2067,2,209.56,234.13,52.241,35.537,73455,130.67,2.70E+05,23.519,48614,42.079,86978,32.275,66713,
1,1,45,6016,2,275,321.67,54.134,31.043,1.87E+05,111.73,6.72E+05,27.573,1.66E+05,39.86,2.40E+05,28.427,1.71E+05,
