Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,4714,2,204.86,296.38,5.0706,224.56,1.06E+06,90.346,4.26E+05,34.524,1.63E+05,66.735,3.15E+05,27.236,1.28E+05,
1,1,2,3434,2,178.7,317.98,10.506,178.27,6.12E+05,89.868,3.09E+05,31.728,1.09E+05,91.201,3.13E+05,27.597,94769,
1,1,3,2850,2,193.51,325.07,10.396,200.72,5.72E+05,89.118,2.54E+05,32.517,92673,70.588,2.01E+05,27.54,78489,
1,1,4,4079,2,219.25,261.14,11.769,224.39,9.15E+05,91.998,3.75E+05,24.431,99653,46.187,1.88E+05,25.799,1.05E+05,
1,1,5,4769,2,199.1,272.85,11.954,210.36,1.00E+06,92.865,4.43E+05,26.022,1.24E+05,38.276,1.83E+05,24.977,1.19E+05,
1,1,6,4468,2,250.48,284.64,14.975,170.88,7.63E+05,87.133,3.89E+05,24.343,1.09E+05,44.076,1.97E+05,29.258,1.31E+05,
1,1,7,6520,2,176.59,285.41,15.6,164.2,1.07E+06,93.169,6.07E+05,28.792,1.88E+05,61.241,3.99E+05,25.754,1.68E+05,
1,1,8,4872,2,219.09,306.18,14.595,211.51,1.03E+06,85.156,4.15E+05,27.606,1.35E+05,56.256,2.74E+05,26.026,1.27E+05,
1,1,9,4950,2,171.16,353.62,16.585,96.411,4.77E+05,83.738,4.15E+05,31.658,1.57E+05,66.325,3.28E+05,27.425,1.36E+05,
1,1,10,4430,2,193.97,243.45,18.573,130.33,5.77E+05,100.78,4.46E+05,27.345,1.21E+05,63.663,2.82E+05,29.558,1.31E+05,
1,1,11,3265,2,266.77,192.41,17.759,214.14,6.99E+05,91.102,2.97E+05,22.459,73329,28.391,92698,21.897,71495,
1,1,12,2847,2,246.43,258.65,18.665,184.43,5.25E+05,88.992,2.53E+05,23.283,66288,37.564,1.07E+05,24.935,70990,
1,1,13,2969,2,206.22,221.45,19.966,156.24,4.64E+05,101.36,3.01E+05,32.008,95033,45.36,1.35E+05,25.857,76770,
1,1,14,2851,2,234.41,229.09,21.375,198.1,5.65E+05,96.407,2.75E+05,23.375,66642,38.515,1.10E+05,23.555,67156,
1,1,15,3339,2,254.8,236.51,20.825,198.51,6.63E+05,93.169,3.11E+05,24.638,82265,45.437,1.52E+05,24.212,80845,
1,1,16,5963,2,177.53,322.04,19.817,166.3,9.92E+05,86.234,5.14E+05,25.055,1.49E+05,69.133,4.12E+05,25.888,1.54E+05,
1,1,17,5579,2,200.34,348.29,21.621,184.52,1.03E+06,84.215,4.70E+05,25.524,1.42E+05,62.224,3.47E+05,25.901,1.45E+05,
1,1,18,6636,2,320.52,164.84,19.995,160.73,1.07E+06,83.2,5.52E+05,22.193,1.47E+05,25.128,1.67E+05,21.238,1.41E+05,
