Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,1,3822,2,233.74,241.68,3.7287,69.17,2.64E+05,91.386,3.49E+05,36.139,1.38E+05,66.423,2.54E+05,36.641,1.40E+05,
1,1,2,7530,2,279.85,307.06,6.7007,74.675,5.62E+05,84.184,6.34E+05,31.376,2.36E+05,48.771,3.67E+05,37.628,2.83E+05,
1,1,3,5766,2,202.07,306.74,7.713,80.421,4.64E+05,88.424,5.10E+05,37.492,2.16E+05,64.995,3.75E+05,19.193,1.11E+05,
1,1,4,8200,1,251.23,273.82,9.7523,75.793,6.22E+05,89.139,7.31E+05,29.133,2.39E+05,46.941,3.85E+05,164.17,1.35E+06,
1,1,5,5574,1,239.71,316.49,9.9781,93.932,5.24E+05,88.033,4.91E+05,32.744,1.83E+05,29.18,1.63E+05,42.996,2.40E+05,
1,1,6,4902,2,282.71,222.54,9.2538,64.613,3.17E+05,86.374,4.23E+05,22.674,1.11E+05,52.441,2.57E+05,39.48,1.94E+05,
1,1,7,7082,2,166.1,283.61,10.466,48.737,3.45E+05,98.962,7.01E+05,24.218,1.72E+05,45.425,3.22E+05,26.691,1.89E+05,
1,1,8,3972,2,231.64,199.26,12.432,66.744,2.65E+05,93.498,3.71E+05,28.789,1.14E+05,52.836,2.10E+05,43.613,1.73E+05,
1,1,9,2090,1,270.53,299.6,13.482,90.836,1.90E+05,87.136,1.82E+05,28.976,60559,37.526,78429,154.28,3.22E+05,
1,1,10,3557,1,285.85,254.47,17.182,69.516,2.47E+05,88.532,3.15E+05,24.755,88053,34.217,1.22E+05,145.25,5.17E+05,
1,1,11,7727,1,254.39,252.84,21.535,68.872,5.32E+05,90.541,7.00E+05,36.15,2.79E+05,40.41,3.12E+05,103.66,8.01E+05,
1,1,12,4900,2,166.32,211.6,21.594,54.216,2.66E+05,104.68,5.13E+05,30.884,1.51E+05,53.399,2.62E+05,47.774,2.34E+05,
1,1,13,4279,2,322.52,251.24,20.865,64.401,2.76E+05,75.888,3.25E+05,21.231,90846,48.125,2.06E+05,34.945,1.50E+05,
1,1,14,5873,2,247.12,351.62,23.476,66.42,3.90E+05,81.6,4.79E+05,35.782,2.10E+05,55.692,3.27E+05,53.382,3.14E+05,
1,1,15,3734,1,289.99,205.97,23.983,64.818,2.42E+05,83.198,3.11E+05,38.083,1.42E+05,33.932,1.27E+05,51.398,1.92E+05,
1,1,16,2968,1,278.93,287,23.861,75.222,2.23E+05,82.631,2.45E+05,25.934,76972,34.626,1.03E+05,43.831,1.30E+05,
1,1,17,5835,2,196.34,340.4,24.91,54.928,3.21E+05,88.314,5.15E+05,37.809,2.21E+05,52.636,3.07E+05,42.756,2.49E+05,
1,1,18,6159,1,236.12,292.32,25.66,74.312,4.58E+05,87.84,5.41E+05,43.079,2.65E+05,39.2,2.41E+05,108.2,6.66E+05,
1,1,19,6729,1,297.71,309.11,26.297,72.389,4.87E+05,76.823,5.17E+05,31.078,2.09E+05,37.37,2.51E+05,122.24,8.23E+05,
1,1,20,4460,1,263.49,318.11,26.949,90.144,4.02E+05,82.543,3.68E+05,27.513,1.23E+05,24.948,1.11E+05,27.466,1.23E+05,
1,1,21,6215,1,300.46,266.41,28.91,69.823,4.34E+05,79.748,4.96E+05,29.94,1.86E+05,34.158,2.12E+05,63.654,3.96E+05,
1,1,22,5159,2,323.98,287.68,29.368,72.688,3.75E+05,72.097,3.72E+05,19.732,1.02E+05,45.059,2.32E+05,25.097,1.29E+05,
1,1,23,4435,2,232.15,167.55,30.45,54.011,2.40E+05,93.528,4.15E+05,28.623,1.27E+05,44.026,1.95E+05,22.138,98182,
1,1,24,3869,2,313.79,221.75,30.24,56.89,2.20E+05,76.456,2.96E+05,21.961,84968,42.651,1.65E+05,13.777,53303,
1,1,25,3662,1,273.73,244.46,30.007,60.391,2.21E+05,85.512,3.13E+05,29.422,1.08E+05,36.173,1.32E+05,45.484,1.67E+05,
1,1,26,3896,2,258.46,198.62,31.914,56.126,2.19E+05,88.361,3.44E+05,39.407,1.54E+05,36.491,1.42E+05,52.899,2.06E+05,
