Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,4,13282,2,304.94,239.17,9.1056,32.062,4.26E+05,130.58,1.73E+06,47.945,6.37E+05,16.836,2.24E+05,34.78,4.62E+05,
1,1,5,38046,2,225.69,324.93,10.913,19.404,7.38E+05,132.5,5.04E+06,32.092,1.22E+06,14.83,5.64E+05,27.403,1.04E+06,
1,1,6,10389,2,167.04,246.65,21.438,46.365,4.82E+05,158.63,1.65E+06,40.447,4.20E+05,19.837,2.06E+05,28.523,2.96E+05,
1,1,7,5830,1,218.83,182.95,23.304,51.532,3.00E+05,166.9,9.73E+05,60.983,3.56E+05,19.96,1.16E+05,46.632,2.72E+05,
1,1,8,5782,1,269.63,190.86,23.795,52.84,3.06E+05,145.43,8.41E+05,62.347,3.60E+05,21.1,1.22E+05,38.625,2.23E+05,
1,1,9,12058,2,313.97,321.02,27.359,45.659,5.51E+05,116.73,1.41E+06,36.622,4.42E+05,16.828,2.03E+05,27.506,3.32E+05,
1,1,10,5924,2,147.15,286.53,27.589,34.473,2.04E+05,150.25,8.90E+05,55.783,3.30E+05,22.135,1.31E+05,41.359,2.45E+05,
1,1,11,5188,2,177.41,196.18,31.42,46.497,2.41E+05,172.69,8.96E+05,48.035,2.49E+05,22.188,1.15E+05,29.936,1.55E+05,
1,1,12,3753,1,297.68,229,31.57,61.263,2.30E+05,126.4,4.74E+05,50.626,1.90E+05,22.326,83788,95.163,3.57E+05,
1,1,13,5521,2,334.38,271.04,35.325,45.967,2.54E+05,111.95,6.18E+05,53.265,2.94E+05,19.239,1.06E+05,48.047,2.65E+05,
1,1,14,4350,1,261.54,184.88,36.946,54.997,2.39E+05,142.42,6.20E+05,58.324,2.54E+05,21.947,95471,62.993,2.74E+05,
1,1,15,5288,2,329.39,231.65,37.203,44.235,2.34E+05,119.59,6.32E+05,52.155,2.76E+05,18.898,99932,37.722,1.99E+05,
1,1,16,6902,1,294.89,220.17,39.815,65.209,4.50E+05,127.22,8.78E+05,41.057,2.83E+05,23.435,1.62E+05,64.291,4.44E+05,
1,1,17,5127,2,161.58,205.19,41.9,36.963,1.90E+05,163.2,8.37E+05,44.068,2.26E+05,20.39,1.05E+05,35.464,1.82E+05,
1,1,18,3079,1,256.54,209.34,41.127,54.788,1.69E+05,144.37,4.45E+05,47.144,1.45E+05,21.285,65536,63.851,1.97E+05,
1,1,19,2971,2,296.01,193.1,42.733,53.168,1.58E+05,135.65,4.03E+05,47.744,1.42E+05,19.627,58312,40.687,1.21E+05,
1,1,20,5613,2,234.46,171.63,45.947,38.474,2.16E+05,157.07,8.82E+05,38.581,2.17E+05,18.106,1.02E+05,31.73,1.78E+05,
1,1,21,6132,1,146.43,239.28,46.177,31.685,1.94E+05,156.75,9.61E+05,42.162,2.59E+05,21.186,1.30E+05,34.901,2.14E+05,
1,1,22,7443,2,177.08,334.92,44.514,52.691,3.92E+05,128.41,9.56E+05,35.066,2.61E+05,18.637,1.39E+05,29.171,2.17E+05,
1,1,23,4688,1,275.43,237.95,48.053,69.813,3.27E+05,132.85,6.23E+05,38.625,1.81E+05,21.386,1.00E+05,55.044,2.58E+05,
1,1,24,4826,1,306.56,285.22,48.561,84.851,4.09E+05,120.2,5.80E+05,33.209,1.60E+05,18.386,88733,43.032,2.08E+05,
1,1,25,5937,1,212.51,193.73,52.13,50.688,3.01E+05,154.67,9.18E+05,32.387,1.92E+05,21.225,1.26E+05,89.223,5.30E+05,
1,1,26,7325,2,233.66,368.65,52.291,32.761,2.40E+05,121.92,8.93E+05,41.731,3.06E+05,17.884,1.31E+05,39.873,2.92E+05,
1,1,27,5232,1,244.61,225.44,56.918,59.148,3.09E+05,144.24,7.55E+05,36.128,1.89E+05,19.195,1.00E+05,26.964,1.41E+05,
1,1,28,4760,1,262.61,254.39,56.167,68.276,3.25E+05,134.52,6.40E+05,39.876,1.90E+05,19.723,93883,59.226,2.82E+05,
1,1,29,5241,1,252.89,188.2,58.347,68.73,3.60E+05,138.96,7.28E+05,33.355,1.75E+05,17.283,90578,32.622,1.71E+05,
1,1,30,2119,1,319.99,247.92,55.14,41.046,86976,115.6,2.45E+05,41.942,88875,18.863,39971,82.859,1.76E+05,
1,1,31,5922,1,288.08,219.62,58.177,59.783,3.54E+05,124.58,7.38E+05,24.57,1.46E+05,17.287,1.02E+05,35.26,2.09E+05,
1,1,32,4682,1,290.91,267.85,57.509,72.708,3.40E+05,121.81,5.70E+05,33.252,1.56E+05,19.865,93007,82.508,3.86E+05,
1,1,33,5642,1,215.79,211.16,61.259,56.541,3.19E+05,153.23,8.65E+05,26.918,1.52E+05,22.181,1.25E+05,100.87,5.69E+05,
1,1,34,8678,2,295.62,333.9,56.689,25.549,2.22E+05,115.43,1.00E+06,34.146,2.96E+05,17.166,1.49E+05,33.599,2.92E+05,
1,1,35,6473,1,251.99,286.7,60.888,66.35,4.29E+05,131.97,8.54E+05,36.002,2.33E+05,20.059,1.30E+05,64.637,4.18E+05,
1,1,36,7760,2,166.31,258.77,61.772,42.348,3.29E+05,149.24,1.16E+06,26.898,2.09E+05,17.26,1.34E+05,22.463,1.74E+05,
1,1,37,2987,2,173.33,215.91,61.064,37.7,1.13E+05,159.99,4.78E+05,37.682,1.13E+05,21.339,63741,37.168,1.11E+05,
1,1,38,5850,1,277.77,300.89,66.228,65.025,3.80E+05,123.34,7.22E+05,44.07,2.58E+05,20.961,1.23E+05,56.774,3.32E+05,
1,1,39,5747,2,241.17,327.3,65.475,41.121,2.36E+05,124.63,7.16E+05,37.09,2.13E+05,18.087,1.04E+05,31.511,1.81E+05,
1,1,40,3810,2,307.44,291.96,63.838,43.343,1.65E+05,116.65,4.44E+05,36.271,1.38E+05,18.814,71680,33.986,1.29E+05,
1,1,41,4903,1,219.36,244.68,67.757,67.765,3.32E+05,145.79,7.15E+05,28.718,1.41E+05,18.243,89446,25.972,1.27E+05,
1,1,42,1740,2,194.83,221.07,67.016,52.306,91013,160.42,2.79E+05,31.068,54059,18.617,32393,32.736,56961,
1,1,43,5506,1,195.08,294.72,69.512,34.401,1.89E+05,138.71,7.64E+05,38.964,2.15E+05,17.327,95402,35.036,1.93E+05,
1,1,44,3282,2,260.21,228.03,70.545,49.69,1.63E+05,136.97,4.50E+05,28.062,92100,19.29,63311,29.394,96472,
1,1,45,5920,1,247.3,264.56,70.707,59.031,3.49E+05,135.88,8.04E+05,24.887,1.47E+05,18.558,1.10E+05,78.874,4.67E+05,
1,1,46,4089,2,294.42,247.64,70.901,40.322,1.65E+05,119.69,4.89E+05,31.815,1.30E+05,18.355,75053,33.673,1.38E+05,
1,1,47,4404,2,232.41,287.81,74.969,52.723,2.32E+05,133.02,5.86E+05,28.961,1.28E+05,19.801,87203,26.415,1.16E+05,
