Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,40,7066,2,295.83,158.74,58.21,61.501,4.35E+05,80.004,5.65E+05,26.648,1.88E+05,10.714,75702,25.082,1.77E+05,
1,1,41,5483,2,329.76,191.16,57.042,57.272,3.14E+05,71.03,3.89E+05,27.575,1.51E+05,10.343,56710,26.505,1.45E+05,
1,1,42,3895,1,343.04,239.73,54.778,72.319,2.82E+05,69.356,2.70E+05,30.947,1.21E+05,10.95,42652,54.489,2.12E+05,
1,1,43,5945,2,194.43,235.97,59.228,64.781,3.85E+05,95.536,5.68E+05,29.8,1.77E+05,11.457,68111,25.456,1.51E+05,
1,1,44,8916,2,298.05,310.85,65.13,43.5,3.88E+05,73.203,6.53E+05,28.932,2.58E+05,9.2852,82787,22.307,1.99E+05,
1,1,45,3375,2,249.27,311.36,66.171,84.001,2.84E+05,78.316,2.64E+05,29.19,98516,10.68,36046,34.506,1.16E+05,
1,1,46,3942,1,332.2,233.14,67.415,74.085,2.92E+05,69.555,2.74E+05,33.173,1.31E+05,10.353,40810,41.103,1.62E+05,
1,1,47,6458,2,233.09,266.78,77.494,48.673,3.14E+05,86.689,5.60E+05,28.493,1.84E+05,10.112,65304,23.613,1.52E+05,
1,1,48,6740,2,238.34,195.5,78.164,41.629,2.81E+05,91.188,6.15E+05,28.155,1.90E+05,9.5349,64265,65.21,4.40E+05,
1,1,49,12051,2,301.31,255.89,76.283,26.068,3.14E+05,77.285,9.31E+05,21.901,2.64E+05,9.3996,1.13E+05,43.085,5.19E+05,
