Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,6310,2,253.54,162.3,4.9003,103.52,6.53E+05,10.461,66010,35.039,2.21E+05,2.9797,18802,
1,1,3,4270,2,225.91,185.11,5.9159,71.791,3.07E+05,9.9677,42562,45.629,1.95E+05,1.9548,8347,
1,1,4,8772,2,189.06,184.17,6.0874,90.345,7.93E+05,11.108,97440,47.754,4.19E+05,2.4435,21434,
1,1,5,5086,1,259.17,127.52,10.601,69.911,3.56E+05,51.736,2.63E+05,26.313,1.34E+05,2.7676,14076,
1,1,6,14554,2,255.43,313.46,10.794,58.818,8.56E+05,10.558,1.54E+05,20.334,2.96E+05,2.048,29807,
1,1,7,11234,1,222.92,121.55,12.896,98.419,1.11E+06,20.501,2.30E+05,59.946,6.73E+05,2.9279,32892,
1,1,8,10578,2,323.54,141.27,13.185,76.347,8.08E+05,9.5911,1.01E+05,34.286,3.63E+05,2.5345,26810,
1,1,9,4627,2,286.75,194.97,10.732,86.42,4.00E+05,10.378,48019,42.044,1.95E+05,1.9181,8875,
1,1,10,6268,1,156.72,205.48,10.677,67.998,4.26E+05,31.724,1.99E+05,47.931,3.00E+05,1.9063,11949,
1,1,11,6931,2,286.83,277.72,11.01,60.632,4.20E+05,54.174,3.75E+05,24.69,1.71E+05,2.2904,15875,
1,1,12,10585,2,322.69,308.47,10.603,77.535,8.21E+05,11.559,1.22E+05,31.8,3.37E+05,2.4177,25591,
1,1,13,5055,2,179.71,123.56,11.511,97.918,4.95E+05,8.5507,43224,27.874,1.41E+05,1.9316,9764,
1,1,14,4995,2,283.98,342.71,12.014,87.901,4.39E+05,55.658,2.78E+05,38.616,1.93E+05,2.3738,11857,
1,1,15,10958,2,344.73,255.13,8.8268,41.276,4.52E+05,28.02,3.07E+05,13.091,1.43E+05,1.4892,16319,
1,1,16,7869,2,201.15,318.97,12.493,65.027,5.12E+05,42.636,3.36E+05,47.886,3.77E+05,2.5331,19933,
1,1,17,4153,2,344.4,164.52,15.629,108.46,4.50E+05,8.0896,33596,42.97,1.78E+05,1.7291,7181,
1,1,18,4241,2,319.2,215.87,13.842,114.16,4.84E+05,12.054,51120,50.862,2.16E+05,1.9262,8169,
1,1,19,7903,2,267.17,240.17,15.479,62.528,4.94E+05,14.998,1.19E+05,39.485,3.12E+05,1.8738,14809,
1,1,20,13968,2,164.73,281.17,14.194,54.279,7.58E+05,33.192,4.64E+05,29.292,4.09E+05,1.9873,27759,
1,1,21,5938,1,298.53,115.66,17.075,72.403,4.30E+05,51.565,3.06E+05,28.443,1.69E+05,2.7556,16363,
1,1,22,5719,1,292.12,148.06,15.548,66.561,3.81E+05,27.003,1.54E+05,75.069,4.29E+05,8.1308,46500,
1,1,23,7302,2,136.49,172.81,17.678,99.262,7.25E+05,24.809,1.81E+05,45.554,3.33E+05,3.4469,25169,
1,1,24,9015,2,222.11,262.28,16.737,52.084,4.70E+05,45.19,4.07E+05,31.583,2.85E+05,1.448,13054,
1,1,25,3007,1,194.05,169.31,14.977,123.49,3.71E+05,39.98,1.20E+05,133.55,4.02E+05,4.6245,13906,
1,1,26,3410,2,378.78,225.33,16.911,130.62,4.45E+05,10.581,36080,49.345,1.68E+05,1.8381,6268,
