Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,8540,2,188.92,255.74,5.1104,72.149,6.16E+05,16.818,1.44E+05,39.314,3.36E+05,2.2772,19447,
1,1,2,8590,2,204.02,212.17,7.4307,78.764,6.77E+05,11.085,95223,43.11,3.70E+05,2.3194,19924,
1,1,3,8803,1,247.45,238.47,10.607,72.61,6.39E+05,26.262,2.31E+05,74.437,6.55E+05,2.7671,24359,
1,1,4,17074,2,303.26,246.2,9.945,48.954,8.36E+05,8.343,1.42E+05,37.385,6.38E+05,1.8752,32017,
1,1,5,9519,2,222.14,317.9,11.549,75.018,7.14E+05,11.502,1.09E+05,43.281,4.12E+05,2.2835,21737,
1,1,6,4468,1,232.79,271.68,11.788,107.45,4.80E+05,29.116,1.30E+05,71.62,3.20E+05,3.0716,13724,
1,1,7,5229,1,282.09,281.88,13.122,88.968,4.65E+05,50.338,2.63E+05,42.351,2.21E+05,3.5942,18794,
1,1,8,6538,1,145.07,249.92,16.613,73.108,4.78E+05,56.893,3.72E+05,40.413,2.64E+05,2.1175,13844,
1,1,9,4188,1,167.11,279.38,16.102,115,4.82E+05,33.498,1.40E+05,76.295,3.20E+05,2.866,12003,
1,1,10,8059,2,282.65,331.66,18.159,74.294,5.99E+05,12.494,1.01E+05,46.606,3.76E+05,2.0203,16282,
1,1,11,7956,1,177.39,166.78,18.249,73.589,5.85E+05,19.164,1.52E+05,51.937,4.13E+05,1.9603,15596,
1,1,12,7891,1,139.54,212.79,18.8,75.529,5.96E+05,11.198,88366,54.096,4.27E+05,1.8263,14411,
1,1,13,6086,1,180.91,216.07,18.438,74.688,4.55E+05,54.205,3.30E+05,40.29,2.45E+05,2.3161,14096,
1,1,14,5647,1,249.96,218.64,19.314,79.674,4.50E+05,35.928,2.03E+05,68.514,3.87E+05,2.7873,15740,
1,1,15,10203,2,114.69,285.67,21.092,69.272,7.07E+05,18.042,1.84E+05,50.471,5.15E+05,2.1384,21818,
1,1,16,5963,1,214.31,195.24,20.614,81.378,4.85E+05,59.276,3.53E+05,47.724,2.85E+05,1.6866,10057,
1,1,17,5123,1,238.03,301.6,20.572,82.427,4.22E+05,22.129,1.13E+05,80.293,4.11E+05,2.4739,12674,
1,1,18,6372,1,158.33,317.32,20.283,75.819,4.83E+05,34.538,2.20E+05,99.118,6.32E+05,2.8228,17987,
1,1,19,5651,1,278.68,200.42,21.624,76.502,4.32E+05,54.207,3.06E+05,48.93,2.77E+05,1.7645,9971,
1,1,20,3629,1,280.26,299.01,21.012,124.36,4.51E+05,31.732,1.15E+05,27.621,1.00E+05,1.8548,6731,
1,1,21,8304,1,265.57,172.58,23.252,81.057,6.73E+05,8.7996,73072,41.4,3.44E+05,2.5706,21346,
1,1,22,6214,1,194.12,252.82,21.402,80.352,4.99E+05,30.852,1.92E+05,59.839,3.72E+05,2.3973,14897,
1,1,23,8299,1,300.51,235.77,22.519,72.927,6.05E+05,23.035,1.91E+05,75.704,6.28E+05,2.6138,21692,
