Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,7413,2,124.68,172.12,5.5853,57.255,4.24E+05,23.344,1.73E+05,56.399,4.18E+05,2.4864,18432,
1,1,2,17144,2,265.21,161.34,9.6693,52.886,9.07E+05,17.686,3.03E+05,57.389,9.84E+05,2.3472,40240,
1,1,3,11868,2,71.874,257.25,9.4971,56.245,6.68E+05,30.539,3.62E+05,35.735,4.24E+05,2.479,29421,
1,1,4,7777,2,157.55,140.36,9.9493,57.591,4.48E+05,27.354,2.13E+05,52.626,4.09E+05,2.7208,21160,
1,1,5,21438,2,195.63,407.73,10.334,35.558,7.62E+05,16.882,3.62E+05,36.175,7.76E+05,2.178,46692,
1,1,6,14122,2,213.83,113.76,14.6,68.372,9.66E+05,22.274,3.15E+05,44.597,6.30E+05,2.7058,38211,
1,1,7,15328,2,282.35,341.04,16.023,34.519,5.29E+05,35.014,5.37E+05,38.519,5.90E+05,2.0202,30966,
1,1,8,4445,2,183.02,352.41,13.488,97.553,4.34E+05,43.746,1.94E+05,58.9,2.62E+05,2.1267,9453,
1,1,9,22097,2,163.83,218.83,12.063,23.328,5.15E+05,16.672,3.68E+05,20.929,4.62E+05,1.3414,29641,
1,1,10,9786,1,121.43,186.51,18.594,81.298,7.96E+05,17.249,1.69E+05,25.828,2.53E+05,1.8179,17790,
1,1,11,12611,2,301.63,396.07,22.515,47.211,5.95E+05,29.641,3.74E+05,44.029,5.55E+05,2.7404,34559,
1,1,12,4921,1,184.51,124.77,19.566,70.824,3.49E+05,38.834,1.91E+05,87.754,4.32E+05,2.2313,10980,
1,1,13,13427,2,282.24,126.47,23.538,44.986,6.04E+05,19.58,2.63E+05,44.031,5.91E+05,2.8715,38555,
1,1,14,8791,2,304.37,271.08,22.449,50.874,4.47E+05,52.138,4.58E+05,37.495,3.30E+05,1.7931,15763,
1,1,15,6319,1,234.64,126.62,23.835,58.532,3.70E+05,54.518,3.45E+05,37.956,2.40E+05,2.5384,16040,
1,1,16,7447,1,65.696,244.18,24.148,55.623,4.14E+05,38.542,2.87E+05,41.394,3.08E+05,2.2876,17036,
1,1,17,6686,1,83.751,194.93,25.741,53.157,3.55E+05,24.794,1.66E+05,66.306,4.43E+05,2.3406,15649,
1,1,18,6169,2,178.92,305.77,25.575,74.092,4.57E+05,32.755,2.02E+05,39.981,2.47E+05,2.0337,12546,
1,1,19,7718,2,216.62,230.42,25.772,61.053,4.71E+05,51.613,3.98E+05,42.84,3.31E+05,1.8662,14403,
1,1,20,5537,1,123.87,148.1,27.193,66.069,3.66E+05,31.562,1.75E+05,68.664,3.80E+05,2.5503,14121,
1,1,21,12003,2,364.79,331.26,30.426,40.232,4.83E+05,39.66,4.76E+05,49.648,5.96E+05,2.0752,24909,
1,1,22,13519,1,172.29,169.05,29.408,63.137,8.54E+05,10.898,1.47E+05,61.692,8.34E+05,2.0886,28236,
1,1,23,12244,2,370.89,239.33,31.134,42.857,5.25E+05,34.057,4.17E+05,43.747,5.36E+05,2.0168,24694,
1,1,24,16366,2,87.75,354.62,30.994,34.201,5.60E+05,21.049,3.44E+05,39.322,6.44E+05,2.0461,33487,
1,1,25,6113,2,156.03,118.63,29.381,66.303,4.05E+05,6.9491,42480,32.5,1.99E+05,2.0098,12286,
1,1,26,8055,2,99.232,161.44,34.627,54.595,4.40E+05,12.108,97533,28.804,2.32E+05,2.4251,19534,
1,1,27,5596,1,92.717,224.55,32.749,61.347,3.43E+05,30.742,1.72E+05,61.421,3.44E+05,2.0307,11364,
1,1,28,9105,2,69.083,290.28,36.663,47.414,4.32E+05,35.882,3.27E+05,41.145,3.75E+05,2.0857,18990,
1,1,29,4038,1,115.45,206.15,36.87,94.691,3.82E+05,11.76,47485,46.193,1.87E+05,2.4247,9791,
1,1,30,6184,1,169.9,131.82,38.91,54.085,3.34E+05,22.772,1.41E+05,49.45,3.06E+05,2.3412,14478,
1,1,31,3525,1,144.31,150.19,38.875,92.759,3.27E+05,10.917,38484,39.993,1.41E+05,2.173,7660,
1,1,32,7396,1,222.7,124.84,39.457,47.219,3.49E+05,38.897,2.88E+05,27.739,2.05E+05,2.191,16205,
1,1,33,8809,2,65.791,225.75,42.459,42.102,3.71E+05,11.255,99144,28.471,2.51E+05,1.6833,14828,
1,1,34,10118,2,260.39,125.79,42.55,43.169,4.37E+05,14.646,1.48E+05,36.374,3.68E+05,1.9374,19603,
