Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,7320,2,217.22,242.39,5.1078,70.997,5.20E+05,5.9643,43659,12.648,92587,5.5787,40836,
1,1,2,16442,2,228.88,198.6,6.3627,40.817,6.71E+05,6.8495,1.13E+05,12.578,2.07E+05,4.6112,75818,
1,1,3,26680,2,215.19,302.61,7.7045,33.581,8.96E+05,5.902,1.57E+05,8.4703,2.26E+05,3.7675,1.01E+05,
1,1,4,23055,2,304.82,240.26,11.993,26.633,6.14E+05,3.9378,90787,9.3195,2.15E+05,2.917,67252,
1,1,5,7757,2,266.3,302.65,10.523,108.33,8.40E+05,12.126,94061,22.519,1.75E+05,15.255,1.18E+05,
1,1,6,7595,2,155.49,223.33,12.509,76.894,5.84E+05,6.544,49702,13.181,1.00E+05,7.314,55550,
1,1,7,11853,2,162.22,181.43,15.75,50.986,6.04E+05,22.761,2.70E+05,13.932,1.65E+05,5.7596,68269,
1,1,8,8174,2,325.25,275.3,13.416,94.207,7.70E+05,12.684,1.04E+05,18.29,1.50E+05,11.087,90623,
1,1,9,8428,1,252.18,151.05,15.76,66.392,5.60E+05,20.675,1.74E+05,14.529,1.22E+05,5.5196,46519,
1,1,10,12068,2,129.34,262.67,21.313,88.952,1.07E+06,4.9088,59239,13.028,1.57E+05,6.7957,82011,
1,1,11,6664,1,303.86,307.19,18.611,123.13,8.21E+05,108.15,7.21E+05,12.34,82232,12.353,82322,
1,1,12,5296,2,343.37,229.45,19.423,90.807,4.81E+05,10.504,55628,22.789,1.21E+05,6.6375,35152,
1,1,13,22216,2,292.52,357.35,22.887,113.75,2.53E+06,34.264,7.61E+05,18.749,4.17E+05,14.167,3.15E+05,
1,1,14,11315,2,301.09,155.95,22.4,52.714,5.96E+05,8.6154,97483,12.748,1.44E+05,4.8799,55216,
1,1,15,1362,2,225.7,349.71,19.196,177.53,2.42E+05,10.505,14308,14.349,19544,7.5543,10289,
1,1,16,4572,1,276.06,305.71,22.545,109.94,5.03E+05,11.564,52872,44.057,2.01E+05,39.647,1.81E+05,
1,1,17,6776,1,322.55,332.41,23.518,123.19,8.35E+05,60.33,4.09E+05,14.737,99855,17.853,1.21E+05,
1,1,18,4810,2,225.59,358.22,25.674,163.54,7.87E+05,9.8158,47214,13.775,66256,8.3881,40347,
1,1,19,16453,2,190.1,127.27,28.959,70.622,1.16E+06,33.189,5.46E+05,15.636,2.57E+05,5.9969,98667,
1,1,20,4303,2,361.56,259.81,26.541,115.19,4.96E+05,18.915,81392,17.938,77186,11.303,48637,
1,1,21,6625,1,350.63,274.87,29.586,119.07,7.89E+05,98.177,6.50E+05,12.618,83593,10.674,70713,
