Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,10603,2,293.08,277.76,6.6316,65.875,6.98E+05,17.748,1.88E+05,16.676,1.77E+05,8.8623,93967,
1,1,2,4144,2,259.95,307.78,5.1634,79.453,3.29E+05,23.698,98203,27.354,1.13E+05,10.837,44909,
1,1,3,5222,2,291.79,330.06,5.7928,74.108,3.87E+05,27.252,1.42E+05,29.542,1.54E+05,13.656,71313,
1,1,4,10195,2,242.62,259.51,9.0692,41.004,4.18E+05,14.673,1.50E+05,14.948,1.52E+05,6.2362,63578,
1,1,5,9000,2,234.35,332.83,8.7439,90.62,8.16E+05,26.997,2.43E+05,27.565,2.48E+05,13.265,1.19E+05,
1,1,6,5875,2,257.99,377.58,9.6315,70.899,4.17E+05,26.681,1.57E+05,26.547,1.56E+05,12.158,71427,
1,1,7,4796,2,301.75,384.38,10.937,77.831,3.73E+05,30.158,1.45E+05,26.352,1.26E+05,11.28,54100,
1,1,8,17231,2,290.22,227.21,10.949,36.468,6.28E+05,15.344,2.64E+05,11.869,2.05E+05,6.5362,1.13E+05,
1,1,9,14412,2,335.52,260.75,12.533,32.483,4.68E+05,16.319,2.35E+05,13.822,1.99E+05,6.926,99817,
1,1,10,9080,2,199.89,310.47,12.661,47.801,4.34E+05,18.223,1.65E+05,15.468,1.40E+05,7.2121,65486,
1,1,11,10832,2,340.98,334.72,16.328,76.166,8.25E+05,22.747,2.46E+05,23.752,2.57E+05,10.447,1.13E+05,
1,1,12,7085,1,296.58,347.66,15.393,69.729,4.94E+05,27.223,1.93E+05,55.055,3.90E+05,18.397,1.30E+05,
1,1,13,6619,2,267.67,412.14,16.239,69.475,4.60E+05,37.311,2.47E+05,28.769,1.90E+05,10.448,69156,
1,1,14,22732,2,211.22,235.04,13.757,33.186,7.54E+05,15.029,3.42E+05,9.6941,2.20E+05,5.346,1.22E+05,
1,1,15,8137,1,222.13,363.67,16.972,88.245,7.18E+05,119.74,9.74E+05,14.709,1.20E+05,11.222,91315,
1,1,16,10122,2,215.84,401.92,16.228,45.866,4.64E+05,22.772,2.31E+05,15.253,1.54E+05,7.1053,71920,
1,1,17,7369,1,257.64,336.33,19.219,81.662,6.02E+05,19.278,1.42E+05,65.19,4.80E+05,34.478,2.54E+05,
1,1,18,5413,2,343.24,367.77,20.625,72.709,3.94E+05,24.736,1.34E+05,27.868,1.51E+05,12.304,66599,
1,1,19,15307,2,245.76,187.7,22.352,40.63,6.22E+05,14.607,2.24E+05,11.143,1.71E+05,5.975,91459,
1,1,20,8741,2,176.84,337.34,23.08,81.015,7.08E+05,27.937,2.44E+05,24.946,2.18E+05,11.451,1.00E+05,
1,1,21,9353,1,274.16,402.18,23.739,86.433,8.08E+05,125.75,1.18E+06,17.339,1.62E+05,12.124,1.13E+05,
1,1,22,7970,2,313.46,408.03,23.823,72.101,5.75E+05,26.699,2.13E+05,23.953,1.91E+05,11.015,87790,
1,1,23,11222,2,372.42,275.35,24.399,39.114,4.39E+05,21.88,2.46E+05,14.083,1.58E+05,7.044,79048,
