Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,8725,2,340.98,305.69,6.196,121.52,1.06E+06,88.413,7.71E+05,75.201,6.56E+05,24.997,2.18E+05,
1,1,2,9534,2,260.67,328.94,5.4407,131.95,1.26E+06,54.83,5.23E+05,65.674,6.26E+05,19.951,1.90E+05,
1,1,3,13583,2,317.41,336.1,10.736,55.101,7.48E+05,74.589,1.01E+06,58.974,8.01E+05,14.74,2.00E+05,
1,1,4,9262,2,228.94,299.04,8.3544,151.16,1.40E+06,24.833,2.30E+05,51.107,4.73E+05,26.723,2.48E+05,
1,1,5,9158,2,193.06,347.02,8.5022,129.17,1.18E+06,23.726,2.17E+05,88.359,8.09E+05,24.339,2.23E+05,
1,1,6,10531,2,291.92,388.63,8.9515,122.66,1.29E+06,65.924,6.94E+05,70.372,7.41E+05,24.732,2.60E+05,
1,1,7,4948,2,286.73,276.45,10.19,160,7.92E+05,140.83,6.97E+05,104.39,5.17E+05,31.326,1.55E+05,
1,1,8,8306,2,177.25,286.72,12.164,178.91,1.49E+06,24.395,2.03E+05,79.007,6.56E+05,16.995,1.41E+05,
1,1,9,7164,2,223.8,393.76,11.508,150.12,1.08E+06,69.988,5.01E+05,68.711,4.92E+05,29.235,2.09E+05,
1,1,10,8889,2,220,258.56,14.842,93.42,8.30E+05,73.745,6.56E+05,89.894,7.99E+05,19.397,1.72E+05,
1,1,11,5696,2,349.49,266.63,16.775,137.91,7.86E+05,73.96,4.21E+05,115.78,6.59E+05,29.321,1.67E+05,
1,1,12,3159,2,371.36,291.31,17.209,170.85,5.40E+05,33.113,1.05E+05,72.395,2.29E+05,15.582,49223,
1,1,13,6396,2,370.99,329.02,19.973,138.38,8.85E+05,150.59,9.63E+05,84.095,5.38E+05,30.413,1.95E+05,
1,1,14,10618,2,268.4,254.19,21.167,129.81,1.38E+06,69.173,7.34E+05,67.205,7.14E+05,20.987,2.23E+05,
1,1,15,7619,2,346.68,363.48,21.962,140.28,1.07E+06,30.332,2.31E+05,94.729,7.22E+05,24.118,1.84E+05,
1,1,16,5498,2,185.32,234.57,23.616,146.56,8.06E+05,98.689,5.43E+05,131.85,7.25E+05,26.102,1.44E+05,
1,1,17,8112,2,270.47,400.61,24.598,132.57,1.08E+06,83.819,6.80E+05,84.466,6.85E+05,24.755,2.01E+05,
1,1,18,5090,2,225.93,206.78,25.393,154.24,7.85E+05,90.072,4.58E+05,139.16,7.08E+05,28.59,1.46E+05,
1,1,19,4839,2,273.65,209.45,26.738,158.64,7.68E+05,58.254,2.82E+05,86.496,4.19E+05,24.627,1.19E+05,
1,1,20,8124,2,165.83,337.63,28.405,140.86,1.14E+06,74.812,6.08E+05,85.309,6.93E+05,22.382,1.82E+05,
1,1,21,3964,2,198.77,382.98,26.655,137.52,5.45E+05,23.992,95105,63.186,2.50E+05,18.567,73600,
1,1,22,7194,2,334.41,247.56,26.317,98.522,7.09E+05,46.622,3.35E+05,61.436,4.42E+05,17.641,1.27E+05,
1,1,23,4238,2,157.18,276.03,34.236,165.48,7.01E+05,21.245,90037,104.96,4.45E+05,19.247,81569,
1,1,24,5980,1,258.1,185.32,37.04,124.79,7.46E+05,77.277,4.62E+05,121.87,7.29E+05,25.987,1.55E+05,
1,1,25,5157,2,196.25,213.6,34.687,136.7,7.05E+05,20.437,1.05E+05,92.308,4.76E+05,19.225,99145,
1,1,26,7080,2,384.23,245.28,38.273,102.49,7.26E+05,53.683,3.80E+05,92.485,6.55E+05,18.988,1.34E+05,
1,1,27,5100,2,379.97,308.35,34.204,105.78,5.39E+05,26.688,1.36E+05,48.614,2.48E+05,15.898,81080,
