Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,27315,2,298.83,259.34,8.2347,32.357,8.84E+05,15.373,4.20E+05,10.476,2.86E+05,4.8204,1.32E+05,
1,1,2,13898,2,239.2,314,7.0696,55.257,7.68E+05,47.543,6.61E+05,16.812,2.34E+05,7.4746,1.04E+05,
1,1,3,11699,2,302.02,332.98,6.4978,59.75,6.99E+05,16.882,1.98E+05,19.781,2.31E+05,7.7272,90400,
1,1,4,14728,2,357.52,306.88,13.321,59.549,8.77E+05,24.833,3.66E+05,17.05,2.51E+05,7.9269,1.17E+05,
1,1,5,8513,2,222.55,346.3,12.985,89.298,7.60E+05,28.286,2.41E+05,22.348,1.90E+05,9.9874,85023,
1,1,6,8204,1,307.9,365.43,15.67,61.995,5.09E+05,64.268,5.27E+05,20.651,1.69E+05,10.007,82100,
1,1,7,86991,2,209.6,206.73,14.582,11.639,1.01E+06,8.9891,7.82E+05,7.5636,6.58E+05,2.8461,2.48E+05,
1,1,8,12144,2,377.85,268.93,21.538,43.837,5.32E+05,30.4,3.69E+05,19.364,2.35E+05,6.1006,74086,
1,1,9,9238,1,269.38,355.2,19.086,69.27,6.40E+05,37.697,3.48E+05,34.909,3.22E+05,9.4977,87740,
1,1,10,8676,1,351.35,376.18,21.333,62.86,5.45E+05,27.292,2.37E+05,18.732,1.63E+05,8.577,74414,
1,1,11,7225,1,368.43,339.49,21.052,58.459,4.22E+05,52.72,3.81E+05,19.99,1.44E+05,9.417,68038,
1,1,12,8272,2,184.86,352.35,21.999,70.597,5.84E+05,20.972,1.73E+05,17.624,1.46E+05,8.3002,68659,
1,1,13,24771,2,303.25,212.93,24.202,38.526,9.54E+05,35.307,8.75E+05,12.544,3.11E+05,5.609,1.39E+05,
1,1,14,10379,1,222.66,372.37,24.43,67.024,6.96E+05,22.404,2.33E+05,33.844,3.51E+05,9.4172,97741,
1,1,15,17734,2,272.63,411.02,22.394,57.238,1.02E+06,17.499,3.10E+05,14.604,2.59E+05,6.9595,1.23E+05,
1,1,16,8583,1,319.3,393.14,29.904,68.172,5.85E+05,29.088,2.50E+05,29.93,2.57E+05,8.2835,71097,
1,1,17,8005,1,303.56,353.17,30.601,58.999,4.72E+05,24.212,1.94E+05,25.22,2.02E+05,8.0071,64097,
1,1,18,3468,1,274.62,385.36,29.694,69.835,2.42E+05,52.517,1.82E+05,10.571,36659,7.2088,25000,
1,1,19,10494,1,378.51,320.49,32.932,56.117,5.89E+05,30.91,3.24E+05,20.714,2.17E+05,8.2992,87092,
1,1,20,18575,2,152.75,320.29,38.619,43.5,8.08E+05,36.823,6.84E+05,13.026,2.42E+05,6.2562,1.16E+05,
1,1,21,7620,1,351.5,358.95,32.183,62.112,4.73E+05,17.84,1.36E+05,36.971,2.82E+05,7.4354,56658,
1,1,22,8924,2,402.08,284.95,35.756,58.196,5.19E+05,27.358,2.44E+05,17.611,1.57E+05,7.3411,65512,
1,1,23,8413,1,261.31,365.54,36.959,59.047,4.97E+05,21.897,1.84E+05,22.763,1.92E+05,7.3165,61554,
1,1,24,10005,2,180.62,369.8,37.879,66.018,6.61E+05,24.268,2.43E+05,17.737,1.77E+05,7.2315,72351,
1,1,25,8850,1,217.99,382.69,38.201,65.736,5.82E+05,67.124,5.94E+05,10.395,92000,6.964,61631,
1,1,26,10121,2,203.05,408.17,43.135,64.007,6.48E+05,26.228,2.65E+05,14.803,1.50E+05,7.0757,71613,
1,1,27,11874,2,150.37,256.81,41.786,50.594,6.01E+05,23.587,2.80E+05,13.402,1.59E+05,6.3927,75907,
1,1,28,8316,1,352.19,335.24,42.661,53.255,4.43E+05,15.76,1.31E+05,26.8,2.23E+05,7.4832,62230,
1,1,29,5984,1,300.35,383.2,41.748,66.007,3.95E+05,11.556,69152,27.151,1.62E+05,9.3249,55800,
1,1,30,9769,1,262.76,406.89,41.873,56.41,5.51E+05,45.707,4.47E+05,10.813,1.06E+05,6.7946,66376,
1,1,31,27347,2,227.56,192.92,44.125,23.718,6.49E+05,20.306,5.55E+05,9.6015,2.63E+05,4.2147,1.15E+05,
1,1,32,6239,1,343.18,392.89,43.42,63.211,3.94E+05,40.987,2.56E+05,14.684,91611,6.4252,40087,
1,1,33,12031,2,163.51,205.9,47.538,54.239,6.53E+05,56.927,6.85E+05,14.746,1.77E+05,7.6719,92301,
1,1,34,13017,2,391.55,370.05,47.636,58.141,7.57E+05,11.029,1.44E+05,14.018,1.82E+05,5.6429,73453,
1,1,35,8408,1,314.28,416.52,48.551,51.24,4.31E+05,44.16,3.71E+05,22.048,1.85E+05,6.1538,51741,
1,1,36,5848,1,339.84,363.49,48.952,59.375,3.47E+05,40.836,2.39E+05,9.3087,54437,5.7912,33867,
1,1,37,7283,1,385.93,324.36,50.112,52.745,3.84E+05,41.373,3.01E+05,13.572,98843,6.6474,48413,
1,1,38,8167,1,269.35,361.1,50.771,54.93,4.49E+05,12.177,99450,21.537,1.76E+05,8.676,70857,
1,1,39,28286,2,382.45,243.38,51.252,20.303,5.74E+05,16.524,4.67E+05,9.7273,2.75E+05,3.5825,1.01E+05,
1,1,40,7450,2,402.48,285.21,50.656,51.304,3.82E+05,15.375,1.15E+05,15.189,1.13E+05,5.674,42271,
1,1,41,7413,1,235.51,390.73,52.1,54.647,4.05E+05,14.673,1.09E+05,24.962,1.85E+05,7.268,53878,
1,1,42,8397,1,265.8,413.69,52.866,49.737,4.18E+05,32.338,2.72E+05,17.141,1.44E+05,6.5142,54700,
1,1,43,10236,1,301.27,343.75,56.769,41.951,4.29E+05,22.266,2.28E+05,29.334,3.00E+05,6.7679,69276,
1,1,44,9690,2,172.67,359.2,55.027,47.987,4.65E+05,18.218,1.77E+05,11.643,1.13E+05,6.1234,59336,
1,1,45,12059,2,303.02,207.43,60.497,39.039,4.71E+05,21.876,2.64E+05,11.991,1.45E+05,4.7118,56820,
1,1,46,7371,1,367.97,349.05,61.072,46.25,3.41E+05,13.477,99342,21.992,1.62E+05,6.0388,44512,
1,1,47,6089,1,336.02,375.91,59.757,49.002,2.98E+05,11.422,69551,22.767,1.39E+05,7.6126,46353,
1,1,48,15064,2,157.43,265.81,64.203,35.291,5.32E+05,19.604,2.95E+05,10.286,1.55E+05,5.0461,76015,
1,1,49,11637,2,396.48,318.41,63.773,42.431,4.94E+05,22.138,2.58E+05,13.325,1.55E+05,5.4329,63223,
1,1,50,12918,2,208.63,379.27,64.183,36.122,4.67E+05,14.321,1.85E+05,12.511,1.62E+05,4.5595,58900,
1,1,51,13040,2,272.45,413.76,65.38,42.134,5.49E+05,18.225,2.38E+05,13.288,1.73E+05,4.6434,60550,
1,1,52,8066,1,277.14,371.44,66.331,40.877,3.30E+05,12.237,98701,21.701,1.75E+05,5.9576,48054,
