Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,7732,2,316.03,209.59,4.7069,62.856,4.86E+05,41.222,3.19E+05,16.284,1.26E+05,8.2581,63852,
1,1,2,6220,2,213.76,378.7,3.3678,144.91,9.01E+05,21.132,1.31E+05,16.212,1.01E+05,12.239,76125,
1,1,3,9559,2,216.64,175.44,4.8857,98.964,9.46E+05,22.151,2.12E+05,12.094,1.16E+05,8.1245,77662,
1,1,4,6282,2,307.32,257.26,3.7407,102.9,6.46E+05,29.365,1.84E+05,16.22,1.02E+05,9.8352,61785,
1,1,5,5164,2,223.17,210.94,4.9626,97.676,5.04E+05,18.422,95131,16.24,83862,8.3759,43253,
1,1,6,8594,2,269.45,225.63,4.6612,107.85,9.27E+05,34.1,2.93E+05,21.317,1.83E+05,9.3551,80398,
1,1,7,12323,2,183.41,326.91,8.249,136.48,1.68E+06,32.277,3.98E+05,17.47,2.15E+05,11.55,1.42E+05,
1,1,8,5359,2,238.73,286.86,7.7927,129.61,6.95E+05,31.174,1.67E+05,18.986,1.02E+05,11.147,59736,
1,1,9,11249,2,268.76,398.28,8.2528,116.72,1.31E+06,93.649,1.05E+06,13.858,1.56E+05,11.201,1.26E+05,
1,1,10,2697,1,265.22,302.91,9.4242,140.25,3.78E+05,156.76,4.23E+05,16.801,45312,9.9366,26799,
1,1,11,4401,2,322.14,329.22,8.2431,106.69,4.70E+05,19.007,83648,19.665,86544,8.6758,38182,
1,1,13,7295,2,268.76,342.88,8.3464,145.18,1.06E+06,21.101,1.54E+05,31.81,2.32E+05,11.674,85160,
1,1,14,7115,1,213.55,352.7,8.5397,145.07,1.03E+06,65.907,4.69E+05,16.509,1.17E+05,12.457,88629,
1,1,15,7802,1,160.53,364.31,8.0402,116.67,9.10E+05,115.77,9.03E+05,20.405,1.59E+05,10.774,84057,
1,1,16,9882,2,318.04,370.85,10.552,125.63,1.24E+06,25.338,2.50E+05,17.68,1.75E+05,9.9546,98371,
1,1,17,6396,1,221.09,416.23,7.9387,122.37,7.83E+05,91.477,5.85E+05,20.794,1.33E+05,10.411,66591,
1,1,18,8709,2,156.41,162.84,13.88,118.76,1.03E+06,24.981,2.18E+05,12.659,1.10E+05,8.5506,74467,
1,1,19,16983,2,281.2,183.81,13.001,76.386,1.30E+06,24.102,4.09E+05,12.691,2.16E+05,7.5324,1.28E+05,
1,1,20,5708,2,192.45,269.12,10.589,130.84,7.47E+05,20.637,1.18E+05,19.565,1.12E+05,11.081,63250,
1,1,21,10154,2,224.59,137.78,14.97,107.33,1.09E+06,33.809,3.43E+05,13.486,1.37E+05,9.9729,1.01E+05,
1,1,22,3460,1,241.9,308.98,12.701,129.11,4.47E+05,14.09,48751,39.066,1.35E+05,18.141,62769,
1,1,23,4722,2,293.36,298.31,12.831,115.53,5.46E+05,19.231,90807,17.384,82088,8.6694,40937,
1,1,24,7676,1,156.26,404.12,13.125,103.1,7.91E+05,141.46,1.09E+06,14.978,1.15E+05,10.634,81626,
1,1,25,8199,2,131.81,309.11,16.151,149.22,1.22E+06,15.977,1.31E+05,15.78,1.29E+05,10.344,84813,
1,1,26,6134,1,242.48,398.05,13.406,143.44,8.80E+05,22.419,1.38E+05,45.379,2.78E+05,11.657,71507,
1,1,27,3731,2,253.69,254.56,14.316,142.36,5.31E+05,23.305,86950,18.852,70338,11.14,41562,
1,1,28,7118,1,194.32,395.88,14.243,133.41,9.50E+05,17.134,1.22E+05,41.739,2.97E+05,13.123,93413,
1,1,29,9715,2,215.73,448.94,18.446,137.32,1.33E+06,23.305,2.26E+05,16.233,1.58E+05,10.438,1.01E+05,
1,1,30,4378,2,108.56,208.38,17.656,130.22,5.70E+05,22.235,97347,15.918,69687,9.3837,41082,
1,1,31,8426,2,162.83,221.12,18.149,121.53,1.02E+06,18.064,1.52E+05,13.871,1.17E+05,8.7915,74077,
1,1,32,8104,2,331.93,287.28,15.993,78.592,6.37E+05,21.382,1.73E+05,12.652,1.03E+05,6.1041,49468,
1,1,33,7875,1,260.26,374.69,16.677,121.96,9.60E+05,68.423,5.39E+05,14.824,1.17E+05,9.8564,77619,
1,1,34,4996,2,303.39,255.4,17.619,108.27,5.41E+05,55.8,2.79E+05,19.231,96079,8.6996,43463,
1,1,35,7395,1,176.65,293.06,18.913,121.29,8.97E+05,88.982,6.58E+05,10.283,76042,8.5401,63154,
1,1,36,6114,1,281.11,342.41,20.046,152.93,9.35E+05,12.945,79147,26.865,1.64E+05,10.978,67119,
1,1,37,7751,1,159.52,366.45,18.475,129.92,1.01E+06,56.04,4.34E+05,11.024,85446,8.8796,68826,
1,1,38,2804,1,297.66,386.78,16.524,133.74,3.75E+05,55.936,1.57E+05,19.255,53990,8.4911,23809,
1,1,39,9834,2,287.62,432.72,21.935,131.78,1.30E+06,26.227,2.58E+05,18.962,1.86E+05,10.075,99078,
1,1,40,5815,1,247.28,426.59,19.599,132.31,7.69E+05,88.947,5.17E+05,11.642,67697,8.7586,50931,
1,1,41,4302,2,131.44,256.21,20.05,121.75,5.24E+05,20.775,89372,16.539,71151,8.6925,37395,
1,1,42,8006,1,207.37,362.49,19.194,127.81,1.02E+06,31.873,2.55E+05,31.742,2.54E+05,10.401,83273,
1,1,43,1448,1,231.46,278.83,17.186,123.05,1.78E+05,127.74,1.85E+05,17.015,24638,9.0822,13151,
1,1,44,2829,1,211.27,294.96,19.578,147.03,4.16E+05,74.039,2.09E+05,26.514,75009,8.4054,23779,
1,1,45,2951,1,135.47,345.45,19.239,126.91,3.75E+05,143.86,4.25E+05,19.01,56099,8.6252,25453,
