Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,6995,2,252.92,293.6,7.0523,157.63,1.10E+06,10.657,74549,19.184,1.34E+05,7.9523,55626,
1,1,2,16081,2,291.07,260.06,7.7121,91.412,1.47E+06,30.137,4.85E+05,21.278,3.42E+05,12.087,1.94E+05,
1,1,3,5122,2,311.35,296.13,10.324,102.25,5.24E+05,24.266,1.24E+05,19.506,99909,19.093,97794,
1,1,4,5315,2,207.94,312.24,13.586,120.84,6.42E+05,22.959,1.22E+05,20.816,1.11E+05,8.9947,47807,
1,1,5,7177,1,247.36,248.36,14.105,89.821,6.45E+05,88.536,6.35E+05,21.976,1.58E+05,12.413,89091,
1,1,6,8994,2,184.22,257.5,16.264,115.59,1.04E+06,41.008,3.69E+05,23.993,2.16E+05,13.922,1.25E+05,
1,1,7,5988,1,284.37,305.28,14.937,88.536,5.30E+05,131.31,7.86E+05,19.71,1.18E+05,11.487,68782,
1,1,8,7349,2,259.37,351.72,16.05,88.607,6.51E+05,11.58,85099,23.141,1.70E+05,10.474,76973,
1,1,9,8406,2,224.4,215.69,18.335,127.02,1.07E+06,11.69,98269,20.806,1.75E+05,13.053,1.10E+05,
1,1,10,3676,1,301.73,250.09,18.162,82.662,3.04E+05,88.07,3.24E+05,17.089,62819,10.483,38534,
1,1,11,6716,2,344.07,263.23,18.862,117.47,7.89E+05,9.3242,62621,21.878,1.47E+05,12.859,86364,
1,1,12,7049,1,280.56,214.38,21.542,88.635,6.25E+05,15.333,1.08E+05,62.441,4.40E+05,29.066,2.05E+05,
1,1,13,9602,1,239.67,297.72,19.574,99.363,9.54E+05,27.676,2.66E+05,49.24,4.73E+05,17.041,1.64E+05,
1,1,14,6863,1,327.17,307.23,21.066,81.616,5.60E+05,111.8,7.67E+05,18.824,1.29E+05,11.388,78155,
1,1,15,7849,1,277.28,269.14,21.796,92.767,7.28E+05,41.662,3.27E+05,39.338,3.09E+05,9.9318,77955,
