Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,10180,2,396.17,228.75,7.2765,73.457,7.48E+05,22.612,2.30E+05,58.062,5.91E+05,2.6631,27110,
1,1,2,29441,2,358.32,321.67,11.998,20.87,6.14E+05,11.689,3.44E+05,16.465,4.85E+05,1.4478,42625,
1,1,3,12059,2,344.5,195.04,7.557,71.077,8.57E+05,17.532,2.11E+05,50.606,6.10E+05,2.2059,26601,
1,1,4,19363,2,159.65,263.98,8.458,45.394,8.79E+05,10.037,1.94E+05,19.934,3.86E+05,1.6266,31495,
1,1,5,16015,2,189.1,323.88,7.2616,50.34,8.06E+05,17.357,2.78E+05,32.83,5.26E+05,2.3981,38406,
1,1,6,7544,2,317.87,131.29,7.6153,76.287,5.76E+05,33.005,2.49E+05,63.604,4.80E+05,2.3409,17660,
1,1,7,7186,2,377.98,171.39,9.0426,78.201,5.62E+05,40.164,2.89E+05,67.398,4.84E+05,2.4185,17379,
1,1,8,17459,2,275.24,385.27,8.3604,35.884,6.27E+05,21.819,3.81E+05,32.238,5.63E+05,1.7724,30944,
1,1,9,12851,2,184.47,384.56,12.262,71.016,9.13E+05,29.687,3.82E+05,51.253,6.59E+05,2.7412,35227,
1,1,10,9230,2,233.99,326.87,12.652,65.028,6.00E+05,22.334,2.06E+05,57.671,5.32E+05,2.2012,20317,
1,1,11,7050,2,247.15,120.42,13.702,78.428,5.53E+05,11.658,82192,60.746,4.28E+05,2.8916,20386,
1,1,12,8234,2,151.11,174.07,14.92,80.773,6.65E+05,9.4449,77769,53.112,4.37E+05,2.296,18905,
1,1,13,11787,2,240.23,190.22,14.544,63.15,7.44E+05,13.563,1.60E+05,49.508,5.84E+05,2.3254,27410,
1,1,14,10833,2,120.05,295.07,17.74,77.714,8.42E+05,24.702,2.68E+05,51.503,5.58E+05,2.8268,30623,
1,1,15,9884,2,361.83,371.95,19.329,62.078,6.14E+05,41.121,4.06E+05,51.349,5.08E+05,2.7812,27489,
1,1,16,6838,1,338.88,153.61,17.88,77.981,5.33E+05,54.277,3.71E+05,47.231,3.23E+05,2.4051,16446,
1,1,17,6825,1,381.59,196.34,19.217,75.265,5.14E+05,74.544,5.09E+05,32.123,2.19E+05,2.8141,19206,
1,1,18,7336,2,205.9,134.52,21.188,77.489,5.68E+05,10.42,76443,65.9,4.83E+05,2.5297,18558,
