Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,12440,2,209.95,206.78,4.4758,95.22,1.18E+06,33.6,4.18E+05,122.87,1.53E+06,13.601,1.69E+05,
1,1,2,5798,2,243.02,277.31,4.9928,106.16,6.16E+05,91.203,5.29E+05,67.76,3.93E+05,19.929,1.16E+05,
1,1,3,12552,2,288.73,241.84,9.1417,91.077,1.14E+06,33.955,4.26E+05,64.874,8.14E+05,20.097,2.52E+05,
1,1,4,10724,2,209.41,265.18,8.0992,100.72,1.08E+06,25.273,2.71E+05,80.78,8.66E+05,20.456,2.19E+05,
1,1,5,9229,1,284.53,293.35,8.1501,120.94,1.12E+06,79.163,7.31E+05,159.84,1.48E+06,15.79,1.46E+05,
1,1,6,14201,2,271.79,190.63,9.1972,96.447,1.37E+06,39.093,5.55E+05,93.703,1.33E+06,12.963,1.84E+05,
1,1,7,8053,2,260.23,334.59,11.713,87.836,7.07E+05,55.751,4.49E+05,77.085,6.21E+05,15.95,1.28E+05,
1,1,8,10084,1,328.02,284.94,12.137,110.19,1.11E+06,139.67,1.41E+06,114.18,1.15E+06,18.885,1.90E+05,
1,1,9,15649,2,343.63,242.77,14.507,88.195,1.38E+06,108.03,1.69E+06,92.321,1.44E+06,17.517,2.74E+05,
1,1,10,13626,2,320.73,337.47,14.384,89.212,1.22E+06,23.793,3.24E+05,58.983,8.04E+05,14.421,1.97E+05,
1,1,11,6301,2,221.44,342.75,15.677,106.41,6.71E+05,60.239,3.80E+05,119.92,7.56E+05,19.347,1.22E+05,
1,1,12,4934,1,242.93,290.85,14.633,127.09,6.27E+05,54.26,2.68E+05,140.26,6.92E+05,14.166,69895,
1,1,13,7246,2,188.32,306.31,16.37,90.535,6.56E+05,83.632,6.06E+05,54.917,3.98E+05,18.74,1.36E+05,
1,1,14,7747,1,264.61,268.23,18.07,92.209,7.14E+05,139.84,1.08E+06,90.974,7.05E+05,14.154,1.10E+05,
1,1,15,3387,2,152.17,267.94,20.363,150.44,5.10E+05,29.939,1.01E+05,38.106,1.29E+05,18.164,61522,
1,1,16,9170,1,305.58,204,21.066,95.139,8.72E+05,60.04,5.51E+05,199.69,1.83E+06,43.579,4.00E+05,
1,1,17,13081,1,280.15,348.14,23.378,95.848,1.25E+06,199.39,2.61E+06,48.503,6.34E+05,13.347,1.75E+05,
1,1,18,14245,2,157.29,165.82,24.152,88.472,1.26E+06,163.03,2.32E+06,67.898,9.67E+05,21.106,3.01E+05,
