Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,2,13186,2,212.01,272.32,6.03,55.611,7.33E+05,45.861,6.05E+05,43.713,5.76E+05,2.6985,35582,
1,1,3,17239,2,308.45,259.96,8.1968,54.119,9.33E+05,20.485,3.53E+05,30.486,5.26E+05,2.5771,44427,
1,1,4,14428,2,263.72,319.5,8.2013,61.388,8.86E+05,39.586,5.71E+05,32.9,4.75E+05,2.5374,36610,
1,1,5,15199,2,308.74,198.22,14.125,57.221,8.70E+05,43.542,6.62E+05,42.204,6.41E+05,2.4587,37370,
1,1,6,11642,2,327.28,325.45,14.726,57.162,6.65E+05,31.901,3.71E+05,32.074,3.73E+05,2.4431,28442,
1,1,7,13894,2,205.58,176.27,16.003,55.663,7.73E+05,56.25,7.82E+05,38.633,5.37E+05,2.4792,34446,
1,1,8,12102,2,287.96,371.15,19.35,60.432,7.31E+05,35.683,4.32E+05,29.185,3.53E+05,2.5259,30569,
1,1,9,13697,2,227.16,356.25,21.54,52.5,7.19E+05,39.545,5.42E+05,23.622,3.24E+05,2.4421,33449,
1,1,10,9474,2,148.1,219.14,24.591,50.587,4.79E+05,35.169,3.33E+05,42.076,3.99E+05,2.5285,23955,
1,1,11,11583,2,371.91,297.95,25.617,64.321,7.45E+05,21.251,2.46E+05,28.359,3.28E+05,2.0896,24204,
1,1,12,11873,1,295.1,316.88,27.066,61.103,7.25E+05,10.991,1.31E+05,44.901,5.33E+05,2.1375,25378,
1,1,13,13086,2,166.71,330.98,29.921,57.87,7.57E+05,36.359,4.76E+05,34.282,4.49E+05,2.5974,33989,
1,1,14,12119,2,335.19,365.88,28.102,49.529,6.00E+05,18.977,2.30E+05,31.361,3.80E+05,2.0573,24932,
1,1,16,14533,2,362.09,213.96,32.988,55.355,8.04E+05,11.19,1.63E+05,32.703,4.75E+05,2.2984,33402,
1,1,17,15485,2,310.34,157.32,34.052,53.961,8.36E+05,21.712,3.36E+05,42.233,6.54E+05,2.3334,36133,
1,1,18,11558,1,333.03,269.13,34.242,55.535,6.42E+05,14.827,1.71E+05,41.268,4.77E+05,1.8382,21246,
1,1,20,9150,2,199.74,146.03,41.697,46.739,4.28E+05,24.146,2.21E+05,35.308,3.23E+05,2.1534,19704,
1,1,21,12870,1,321.13,344.31,41.192,54.463,7.01E+05,33.204,4.27E+05,45.34,5.84E+05,2.2766,29300,
1,1,22,12160,1,239.66,366.93,43.657,38.701,4.71E+05,30.957,3.76E+05,41.528,5.05E+05,1.7951,21829,
1,1,23,11181,2,286.97,395.73,44.442,53.93,6.03E+05,15.821,1.77E+05,30.04,3.36E+05,1.784,19947,
1,1,24,12012,1,358.18,288.44,46.684,54.637,6.56E+05,34.609,4.16E+05,24.989,3.00E+05,1.6498,19817,
1,1,25,14024,1,301.63,310.15,45.58,48.394,6.79E+05,32.995,4.63E+05,43.113,6.05E+05,2.6785,37563,
1,1,26,12583,2,360.24,356.94,47.463,53.867,6.78E+05,24.755,3.11E+05,25.625,3.22E+05,1.6331,20549,
1,1,27,13027,1,332.19,260.5,53.461,43.049,5.61E+05,36.556,4.76E+05,35.021,4.56E+05,1.8535,24146,
1,1,28,10093,2,147.97,261.49,55.024,39.146,3.95E+05,22.564,2.28E+05,37.306,3.77E+05,1.7961,18128,
1,1,29,13526,2,319.86,187.17,60.58,45.683,6.18E+05,22.891,3.10E+05,29.382,3.97E+05,1.5371,20791,
1,1,30,11130,2,226.42,336.65,59.485,42.692,4.75E+05,28.311,3.15E+05,29.899,3.33E+05,1.6468,18329,
1,1,31,13216,1,324.03,328.29,60.479,42.758,5.65E+05,31.782,4.20E+05,18.711,2.47E+05,2.1423,28313,
1,1,32,7376,2,171.1,202.85,60.603,45.953,3.39E+05,25.926,1.91E+05,37.447,2.76E+05,1.5237,11239,
1,1,33,13644,1,285.24,300.18,64.509,37.314,5.09E+05,40.822,5.57E+05,24.176,3.30E+05,1.8345,25030,
1,1,34,12891,2,267.31,365.01,64.15,38.083,4.91E+05,16.598,2.14E+05,24.443,3.15E+05,1.4877,19178,
1,1,35,20744,2,358.32,287.63,66.548,31.575,6.55E+05,10.681,2.22E+05,21.11,4.38E+05,1.3707,28434,
1,1,36,13350,2,212.93,290.04,72.602,39.41,5.26E+05,44.209,5.90E+05,15.979,2.13E+05,1.236,16501,
1,1,37,10433,2,286.76,259.5,74.719,40.198,4.19E+05,27.046,2.82E+05,33.048,3.45E+05,1.3195,13766,
