Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,11591,2,261.28,255.26,5.688,109.33,1.27E+06,22.306,2.59E+05,39.348,4.56E+05,2.5805,29911,
1,1,2,10878,2,339.25,252.85,6.1499,106.56,1.16E+06,10.558,1.15E+05,49.36,5.37E+05,3.1673,34454,
1,1,3,14918,2,284.8,333.37,6.125,91.021,1.36E+06,17.448,2.60E+05,58.406,8.71E+05,3.9143,58393,
1,1,4,24762,2,229.42,209.72,8.6605,57.055,1.41E+06,11.212,2.78E+05,26.187,6.48E+05,1.9418,48083,
1,1,5,12817,2,174.42,316.95,9.0541,83.463,1.07E+06,12.585,1.61E+05,49.087,6.29E+05,2.6569,34053,
1,1,6,10549,2,293.58,192.4,9.2955,104.8,1.11E+06,9.0719,95700,42.418,4.47E+05,3.0502,32177,
1,1,7,12196,1,336.37,313.13,9.7183,80.136,9.77E+05,41.204,5.03E+05,119.26,1.45E+06,12.026,1.47E+05,
1,1,8,13248,2,247.41,362.99,10.4,91.643,1.21E+06,16.062,2.13E+05,49.238,6.52E+05,2.4853,32925,
1,1,9,7717,1,314.36,272.37,12.756,97.14,7.50E+05,26.646,2.06E+05,109.75,8.47E+05,10.83,83573,
1,1,10,8075,1,287.82,311.12,13.043,83.781,6.77E+05,32.557,2.63E+05,140.54,1.13E+06,8.9724,72452,
1,1,11,8602,1,317.08,228.25,15.879,94.5,8.13E+05,23.462,2.02E+05,83.077,7.15E+05,9.5396,82060,
1,1,12,9958,2,375.81,244.41,15.658,78.384,7.81E+05,36.724,3.66E+05,55.813,5.56E+05,3.5986,35835,
1,1,13,8148,1,334.56,363.19,16.131,79.243,6.46E+05,126.64,1.03E+06,20.034,1.63E+05,3.1997,26071,
1,1,14,11089,2,281.65,144.57,16.785,104.31,1.16E+06,9.1409,1.01E+05,47.54,5.27E+05,2.5303,28058,
1,1,15,9616,1,322.38,183.67,17.357,89.58,8.61E+05,42.144,4.05E+05,47.452,4.56E+05,3.9832,38302,
1,1,16,1366,1,284.81,242.13,12.698,86.355,1.18E+05,38.45,52523,64.456,88047,4.6354,6332,
1,1,17,9059,1,365.2,346.09,16.998,86.192,7.81E+05,92.836,8.41E+05,15.034,1.36E+05,3.7334,33821,
1,1,18,13578,2,293.64,399.58,18.391,93.258,1.27E+06,16.54,2.25E+05,63.324,8.60E+05,2.2872,31056,
1,1,19,4378,1,341.95,215.45,18.396,96.229,4.21E+05,21.943,96067,80.074,3.51E+05,14.61,63963,
1,1,20,6762,1,321.72,306.23,18.333,84.285,5.70E+05,71.238,4.82E+05,36.561,2.47E+05,4.0507,27391,
1,1,21,13066,2,178.16,371.71,21.852,89.102,1.16E+06,12.844,1.68E+05,64.346,8.41E+05,2.8031,36625,
1,1,22,7574,1,377.1,212,20.652,91.727,6.95E+05,31.675,2.40E+05,58.789,4.45E+05,4.1406,31361,
1,1,23,14121,2,139.67,218.86,23.411,90.413,1.28E+06,13.669,1.93E+05,34.262,4.84E+05,2.914,41148,
1,1,24,8716,1,340.91,161.54,24.418,90.173,7.86E+05,37.187,3.24E+05,75.812,6.61E+05,4.145,36128,
1,1,25,8604,1,387.66,300.39,23.5,81.667,7.03E+05,29.016,2.50E+05,75.006,6.45E+05,12.549,1.08E+05,
1,1,26,7069,1,357.1,260.41,23.589,79.21,5.60E+05,29.077,2.06E+05,64.992,4.59E+05,3.7084,26215,
1,1,27,7330,1,356.39,324.04,25.473,77.306,5.67E+05,15.666,1.15E+05,116.74,8.56E+05,26.203,1.92E+05,
1,1,28,11591,2,357.18,383.67,28.652,104.24,1.21E+06,12.829,1.49E+05,52.088,6.04E+05,2.8187,32671,
1,1,29,6443,1,333.94,289.08,27.126,95.107,6.13E+05,17.488,1.13E+05,129.54,8.35E+05,24.176,1.56E+05,
1,1,30,12268,2,407.33,334.98,30.659,96.73,1.19E+06,13.941,1.71E+05,63.28,7.76E+05,2.8549,35024,
1,1,31,7979,2,393.4,172.63,32.139,133.58,1.07E+06,10.27,81943,31.971,2.55E+05,1.8826,15021,
1,1,32,8320,1,403.26,233.54,31.39,81.297,6.76E+05,68.979,5.74E+05,43.89,3.65E+05,2.8163,23432,
1,1,33,9406,1,358.5,238.55,31.505,86.282,8.12E+05,23.893,2.25E+05,72.671,6.84E+05,5.9444,55913,
1,1,34,9702,2,317.23,124.7,32.949,111.33,1.08E+06,11.348,1.10E+05,42.409,4.11E+05,2.5882,25111,
1,1,35,9586,1,369.53,346.14,33.609,78.959,7.57E+05,89.345,8.56E+05,14.712,1.41E+05,2.9566,28342,
1,1,36,2123,1,384.73,201.22,32.689,92.413,1.96E+05,62.575,1.33E+05,30.592,64946,2.3024,4888,
1,1,37,12279,2,124.77,307.97,37.401,88.07,1.08E+06,15.579,1.91E+05,52.313,6.42E+05,2.5373,31155,
1,1,38,13927,2,179.84,147.84,38.416,74.758,1.04E+06,14.362,2.00E+05,42.271,5.89E+05,2.0135,28042,
1,1,39,8650,2,428.39,274.79,38.601,113.82,9.85E+05,12.915,1.12E+05,29,2.51E+05,1.8832,16290,
1,1,40,10891,1,354.45,200.34,37.149,95.424,1.04E+06,14.269,1.55E+05,48.137,5.24E+05,2.6233,28570,
1,1,41,3736,2,326.41,413.49,35.457,116.23,4.34E+05,8.6317,32248,10.815,40406,1.7843,6666,
1,1,42,7294,2,362.62,142.69,40.847,74.517,5.44E+05,10.119,73809,41.716,3.04E+05,2.8002,20425,
1,1,43,20240,2,280.79,219.51,41.522,63.367,1.28E+06,13.772,2.79E+05,25.784,5.22E+05,1.6612,33622,
1,1,44,26396,2,256.34,330.57,40.707,33.986,8.97E+05,15.31,4.04E+05,24.718,6.52E+05,1.2753,33664,
1,1,45,6355,1,387.61,324.2,42.768,76.442,4.86E+05,14.553,92482,88.124,5.60E+05,25.921,1.65E+05,
1,1,46,9443,2,130.02,204.76,46.775,93.047,8.79E+05,30.171,2.85E+05,39.373,3.72E+05,2.4098,22756,
1,1,47,8142,1,402.26,248.61,42.859,71.788,5.85E+05,36.786,3.00E+05,90.388,7.36E+05,2.9216,23788,
1,1,48,6663,1,374.7,287.99,44.953,71.264,4.75E+05,14.029,93473,108.85,7.25E+05,17.152,1.14E+05,
