Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,11088,2,336.62,187.67,3.8001,89.007,9.87E+05,20.861,2.31E+05,37.495,4.16E+05,2.9776,33016,
1,1,2,10774,2,284.39,261.79,3.8932,91.324,9.84E+05,33.213,3.58E+05,57.262,6.17E+05,3.0665,33039,
1,1,3,14477,2,275.96,127.11,5.9945,87.559,1.27E+06,19.448,2.82E+05,55.298,8.01E+05,2.9117,42152,
1,1,4,8789,2,362.02,150.67,7.1237,110.99,9.75E+05,28.614,2.51E+05,67.596,5.94E+05,4.0126,35267,
1,1,5,24925,2,189.87,238.95,7.9192,51.035,1.27E+06,21.529,5.37E+05,29.775,7.42E+05,1.9773,49285,
1,1,6,12824,2,330.33,299.21,11.166,81.183,1.04E+06,32.289,4.14E+05,50.596,6.49E+05,2.568,32932,
1,1,7,12809,2,142.66,161.34,14.43,99.913,1.28E+06,35.376,4.53E+05,50.575,6.48E+05,2.7522,35253,
1,1,8,9263,2,403.37,239.58,12.078,104.98,9.72E+05,19.458,1.80E+05,65.842,6.10E+05,3.0548,28297,
1,1,9,14856,2,124.95,266.06,12.117,78.296,1.16E+06,34.898,5.18E+05,40.211,5.97E+05,2.531,37601,
1,1,10,15025,2,236.12,311.44,14.194,96.604,1.45E+06,33.196,4.99E+05,58.152,8.74E+05,2.3203,34862,
1,1,11,9877,2,225.54,95.85,15.206,106.87,1.06E+06,17.814,1.76E+05,71.346,7.05E+05,3.4716,34289,
1,1,12,5334,1,325.65,136.93,15.625,77.341,4.13E+05,75.966,4.05E+05,51.979,2.77E+05,4.1828,22311,
1,1,13,9078,2,318.42,97.463,18.011,117.23,1.06E+06,10.298,93489,27.717,2.52E+05,2.2958,20841,
1,1,14,7972,1,378.71,174.37,17.8,69.866,5.57E+05,71.567,5.71E+05,36.711,2.93E+05,3.74,29815,
1,1,15,9303,2,416.74,208.72,20.842,87.791,8.17E+05,17.061,1.59E+05,56.24,5.23E+05,3.5208,32754,
1,1,16,8962,1,294.62,129.29,23.73,77.281,6.93E+05,36.592,3.28E+05,141.73,1.27E+06,7.5006,67220,
1,1,17,10036,1,361.88,137.74,25.66,71.018,7.13E+05,36.679,3.68E+05,84.462,8.48E+05,5.322,53412,
1,1,18,5852,1,382.94,209.86,27.085,66.823,3.91E+05,40.056,2.34E+05,87.504,5.12E+05,2.9048,16999,
1,1,19,5627,2,102,225.33,26.208,8.9765,50511,25.378,1.43E+05,16.807,94573,3.9124,22015,
1,1,20,10516,2,411.6,265.23,30.333,86.213,9.07E+05,16.278,1.71E+05,82.174,8.64E+05,2.8049,29496,
1,1,21,8002,1,261.71,117.01,29.772,74.851,5.99E+05,57.971,4.64E+05,68.474,5.48E+05,2.7368,21900,
1,1,22,29046,2,202.8,306.83,31.519,37.572,1.09E+06,40.216,1.17E+06,36.337,1.06E+06,1.6637,48323,
1,1,23,6474,1,376.51,174.24,29.949,69.969,4.53E+05,21.886,1.42E+05,127.7,8.27E+05,4.6044,29809,
1,1,24,7867,1,316.33,179.03,32.761,75.033,5.90E+05,33.93,2.67E+05,84.846,6.67E+05,2.9483,23194,
1,1,25,7404,2,141.92,300.19,34.455,146.82,1.09E+06,23.551,1.74E+05,41.2,3.05E+05,1.5786,11688,
1,1,26,7403,1,294.97,106.44,32.546,81.259,6.02E+05,58.773,4.35E+05,55.969,4.14E+05,5.7354,42459,
1,1,27,9565,2,186.86,113.95,34.029,115.22,1.10E+06,14.853,1.42E+05,49.866,4.77E+05,3.1277,29916,
1,1,28,4515,1,334.21,128.67,32.443,79.996,3.61E+05,45.521,2.06E+05,53.333,2.41E+05,3.0441,13744,
1,1,29,11159,2,343.34,306.96,32.772,60.623,6.76E+05,31.965,3.57E+05,39.972,4.46E+05,2.1037,23475,
1,1,30,9079,2,235.55,90.339,35.088,96.197,8.73E+05,11.431,1.04E+05,43.817,3.98E+05,3.1769,28843,
1,1,31,6877,1,378.28,140.71,35.239,75.932,5.22E+05,57.397,3.95E+05,27.461,1.89E+05,3.7005,25448,
1,1,32,8139,1,316.59,154.7,37.653,80.386,6.54E+05,23.032,1.87E+05,96.409,7.85E+05,4.3697,35565,
1,1,33,12734,2,143.84,159.17,41.361,89.806,1.14E+06,22.97,2.93E+05,46.507,5.92E+05,2.6849,34190,
1,1,34,8285,1,234.37,133.91,40.855,77.208,6.40E+05,48.604,4.03E+05,64.998,5.39E+05,2.6162,21675,
1,1,35,8525,1,373.64,203.18,38.518,69.111,5.89E+05,31.42,2.68E+05,54.392,4.64E+05,2.5182,21468,
1,1,36,5770,1,337.6,207.87,40.619,89.093,5.14E+05,26.388,1.52E+05,107.88,6.22E+05,6.2196,35887,
1,1,37,10551,2,405.01,188.96,42.795,73.351,7.74E+05,10.873,1.15E+05,56.105,5.92E+05,2.7433,28945,
1,1,38,7794,1,385.89,243.7,42.097,62.431,4.87E+05,32.448,2.53E+05,105.77,8.24E+05,6.1357,47822,
1,1,39,7711,1,272.36,128.84,43.467,67.397,5.20E+05,22.758,1.75E+05,80.845,6.23E+05,2.5347,19545,
1,1,40,2965,1,316.19,115.15,42.893,71.925,2.13E+05,25.807,76518,89.022,2.64E+05,2.4614,7298,
1,1,41,11991,2,329.86,105.79,48.873,75.244,9.02E+05,11.487,1.38E+05,44.785,5.37E+05,2.5046,30033,
1,1,42,5471,1,271.93,164.08,47.241,87.546,4.79E+05,33.167,1.81E+05,55.392,3.03E+05,2.6147,14305,
1,1,43,5843,1,327.74,174.2,47.413,73.695,4.31E+05,24.516,1.43E+05,67.863,3.97E+05,2.8564,16690,
1,1,44,7244,2,311.05,211.39,48.251,72.901,5.28E+05,39.785,2.88E+05,40.97,2.97E+05,2.9584,21431,
