Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,12579,2,270.79,178.61,6.7315,103.02,1.30E+06,22.151,2.79E+05,61.731,7.77E+05,3.6888,46402,
1,1,2,8401,2,235.73,263.17,6.0864,82.118,6.90E+05,64.444,5.41E+05,86.01,7.23E+05,2.9677,24932,
1,1,3,15434,2,246.61,309.33,8.5958,84.266,1.30E+06,59.031,9.11E+05,55.193,8.52E+05,3.2432,50055,
1,1,4,11607,2,331.7,191.45,7.9561,69.544,8.07E+05,34.559,4.01E+05,57.251,6.65E+05,4.186,48587,
1,1,5,8448,1,290.06,229.4,7.1841,80.974,6.84E+05,128.56,1.09E+06,73.028,6.17E+05,4.5739,38640,
1,1,6,10162,2,359.16,278.49,6.8357,75.548,7.68E+05,29.478,3.00E+05,56.117,5.70E+05,3.2096,32616,
1,1,7,11408,2,307.83,337.69,8.4357,100.91,1.15E+06,30.963,3.53E+05,61.232,6.99E+05,3.4731,39621,
1,1,8,10780,2,201.43,222.4,8.6509,115.76,1.25E+06,77.023,8.30E+05,79.027,8.52E+05,3.3647,36271,
1,1,9,26037,2,170.33,274.03,12.541,37.062,9.65E+05,30.124,7.84E+05,32.157,8.37E+05,3.0183,78588,
1,1,10,9223,1,283.18,284.85,9.3358,78.948,7.28E+05,48.244,4.45E+05,148.79,1.37E+06,25.688,2.37E+05,
1,1,11,8702,2,252.66,233.3,12.147,83.758,7.29E+05,116.71,1.02E+06,21.997,1.91E+05,3.6179,31483,
1,1,12,7493,1,320.64,215.7,12.594,80.386,6.02E+05,35.428,2.65E+05,122.13,9.15E+05,23.748,1.78E+05,
1,1,13,10199,1,338.68,279.04,13.579,94.946,9.68E+05,113.22,1.15E+06,25.865,2.64E+05,3.5387,36091,
1,1,14,9002,2,384.93,246.31,14.928,82.444,7.42E+05,15.005,1.35E+05,60.208,5.42E+05,3.2325,29099,
1,1,15,7919,1,303.86,259.42,15.853,84.175,6.67E+05,82.842,6.56E+05,34.31,2.72E+05,4.1755,33066,
1,1,16,8603,1,223.63,182.71,15.651,76.747,6.60E+05,98.736,8.49E+05,132.28,1.14E+06,8.0749,69468,
1,1,17,8352,2,319.4,376.77,17.152,77.118,6.44E+05,18.951,1.58E+05,71.376,5.96E+05,2.822,23569,
1,1,18,6706,1,247.24,200.88,17.822,95.675,6.42E+05,114.26,7.66E+05,64.498,4.33E+05,3.2517,21806,
1,1,19,6435,1,359.31,215.08,17.105,79.324,5.10E+05,122.89,7.91E+05,65.426,4.21E+05,5.6699,36486,
1,1,20,11843,2,144.44,205.05,19.716,97.729,1.16E+06,39.42,4.67E+05,60.006,7.11E+05,3.0661,36312,
1,1,21,9719,1,327.87,312.29,19.982,80.432,7.82E+05,147.43,1.43E+06,50.765,4.93E+05,3.708,36038,
1,1,22,5479,1,283.38,150.3,20.088,85.299,4.67E+05,143.5,7.86E+05,70.811,3.88E+05,5.1504,28219,
1,1,23,9390,1,377.36,302.74,22.128,71.12,6.68E+05,88.72,8.33E+05,116.25,1.09E+06,16.001,1.50E+05,
1,1,24,6959,1,320.42,181.48,22.376,88.664,6.17E+05,47.502,3.31E+05,99.008,6.89E+05,11.448,79665,
1,1,25,10003,2,264.55,125.1,26.409,106.28,1.06E+06,16.206,1.62E+05,75.048,7.51E+05,3.3357,33367,
1,1,26,7715,1,277.3,204.96,25.62,80.024,6.17E+05,70.469,5.44E+05,105.2,8.12E+05,7.9625,61431,
1,1,27,8091,1,290.23,239.16,23.525,83.298,6.74E+05,21.969,1.78E+05,130.22,1.05E+06,24.324,1.97E+05,
1,1,28,5057,1,239.85,153.52,25.36,95.761,4.84E+05,152.69,7.72E+05,49.308,2.49E+05,3.0738,15544,
1,1,29,6248,1,357.14,183.47,26.426,92.848,5.80E+05,58.318,3.64E+05,15.06,94098,3.531,22062,
1,1,30,9571,2,365.28,351.28,27.108,79.297,7.59E+05,31.735,3.04E+05,67.047,6.42E+05,2.7421,26245,
1,1,31,9099,1,341.91,229.46,26.27,86.998,7.92E+05,76.62,6.97E+05,67.343,6.13E+05,3.6769,33456,
1,1,32,12438,2,208.64,139.33,29.508,99.838,1.24E+06,26.067,3.24E+05,46.675,5.81E+05,3.3208,41304,
1,1,33,5204,1,379.38,253.15,26.635,98.885,5.15E+05,55.31,2.88E+05,14.969,77897,3.3914,17649,
1,1,34,6570,1,312.73,268.98,27.138,90.029,5.91E+05,85.896,5.64E+05,89.184,5.86E+05,4.096,26911,
1,1,35,12056,2,226.87,414.33,32.545,96.089,1.16E+06,40.132,4.84E+05,57.569,6.94E+05,3.1598,38094,
1,1,36,10482,2,403.31,252.37,31.979,90.577,9.49E+05,14.328,1.50E+05,77.214,8.09E+05,2.9939,31382,
1,1,37,12079,1,352.94,295.2,31.909,82.816,1.00E+06,110.51,1.33E+06,27.24,3.29E+05,3.2056,38720,
1,1,38,8499,1,275.76,175.59,32.636,72.651,6.17E+05,20.058,1.70E+05,113.11,9.61E+05,23.791,2.02E+05,
1,1,39,8063,1,311.97,158.39,34.816,82.02,6.61E+05,68.927,5.56E+05,101.43,8.18E+05,5.5953,45115,
1,1,40,9630,2,352.05,158.14,36.845,76.634,7.38E+05,16.044,1.55E+05,62.69,6.04E+05,2.9351,28265,
1,1,41,10313,2,116.82,305.09,37.039,86.592,8.93E+05,51.783,5.34E+05,44.772,4.62E+05,2.3815,24560,
1,1,42,7080,1,378.46,224.75,38.382,77.007,5.45E+05,79.081,5.60E+05,92.976,6.58E+05,5.6644,40104,
1,1,43,9168,2,193.46,404.03,41.19,78.125,7.16E+05,46.425,4.26E+05,56.979,5.22E+05,2.5974,23813,
1,1,44,6918,1,337.4,204.23,38.633,66.646,4.61E+05,37.583,2.60E+05,77.769,5.38E+05,9.5197,65857,
1,1,45,14172,1,348.42,254.29,41.51,76.709,1.09E+06,53.859,7.63E+05,52.98,7.51E+05,8.1687,1.16E+05,
1,1,46,4497,1,310.78,218.75,40.679,114.71,5.16E+05,94.586,4.25E+05,18.124,81502,3.3774,15188,
1,1,47,14675,2,183.6,282.58,42.86,65.804,9.66E+05,21.548,3.16E+05,41.888,6.15E+05,2.382,34956,
1,1,48,15173,2,197.48,211.74,42.829,60.206,9.14E+05,17.355,2.63E+05,30.217,4.58E+05,2.1067,31965,
1,1,49,8645,2,370.29,345.01,41.675,67.939,5.87E+05,39.753,3.44E+05,58.966,5.10E+05,2.6413,22834,
1,1,50,11189,2,207.25,137.18,46.837,87.887,9.83E+05,93.795,1.05E+06,55.97,6.26E+05,2.7363,30617,
1,1,51,7023,1,306.78,154.77,45.457,85.201,5.98E+05,129.43,9.09E+05,45.206,3.17E+05,3.3789,23730,
1,1,52,10256,2,264.35,142.08,50.052,83.538,8.57E+05,13.399,1.37E+05,51.098,5.24E+05,3.3784,34649,
1,1,53,8497,2,388.61,269.21,49.35,63.251,5.37E+05,29.584,2.51E+05,53.234,4.52E+05,2.3149,19670,
1,1,54,19390,2,142.71,238.09,50.858,45.647,8.85E+05,26.527,5.14E+05,26.68,5.17E+05,2.4082,46695,
1,1,55,11263,2,344.38,196.53,50.528,54.418,6.13E+05,63.35,7.14E+05,89.631,1.01E+06,10.811,1.22E+05,
1,1,56,8032,1,338.82,278.29,51.519,51.775,4.16E+05,102.63,8.24E+05,88.396,7.10E+05,3.6032,28941,
1,1,57,12220,2,308.26,326.91,51.587,54.546,6.67E+05,14.808,1.81E+05,35.512,4.34E+05,2.1479,26247,
1,1,58,31119,2,171.23,345.22,47.282,25.698,8.00E+05,23.294,7.25E+05,22.829,7.10E+05,2.3316,72558,
1,1,59,18082,2,319.95,373.27,52.36,33.069,5.98E+05,14.19,2.57E+05,25.246,4.56E+05,1.6953,30654,
1,1,60,15513,2,273.63,219.75,52.781,64.238,9.97E+05,17.477,2.71E+05,64.668,1.00E+06,2.1939,34034,
1,1,61,11761,2,300.56,286.31,53.801,73.243,8.61E+05,15.462,1.82E+05,38.244,4.50E+05,2.4442,28746,
1,1,62,9048,2,300.44,176.39,54.531,91.113,8.24E+05,13.305,1.20E+05,51.157,4.63E+05,2.5692,23246,
1,1,63,7668,1,319.8,231.16,54.866,67.058,5.14E+05,94.968,7.28E+05,16.676,1.28E+05,3.4533,26480,
